gid,time,value,lon,lat
319,2016-12-01 00:00:00-08,46.17124336749965,-118.48017528825537,34.02917268099125
288,2016-12-01 00:00:00-08,47.46921956918841,-118.18577265784577,34.06164747264863
330,2016-12-01 00:00:00-08,49.67658304042261,-118.28420346992642,34.0719846944975
513,2016-12-01 00:00:00-08,45.183098556892546,-118.26795288069299,34.20229977551644
150,2016-12-01 00:00:00-08,46.373116611953336,-118.42490233645596,33.91448436775418
108,2016-12-01 00:00:00-08,46.67591773240151,-118.35756558714873,33.88168774117423
567,2016-12-01 00:00:00-08,47.605510237992306,-118.48780862869448,34.23365307871732
49,2016-12-01 00:00:00-08,48.728375802630026,-118.19215964695654,33.838522870829905
224,2016-12-01 00:00:00-08,48.25898792575326,-118.17187218599894,34.017133375609674
484,2016-12-01 00:00:00-08,45.77236573834739,-118.44175247237017,34.14858327932569
48,2016-12-01 00:00:00-08,47.90988534200902,-118.2099325322839,33.83466325650122
97,2016-12-01 00:00:00-08,46.18490731427472,-118.29958151992216,33.878505714218775
519,2016-12-01 00:00:00-08,47.78625554344644,-118.41545442696471,34.18604564881735
551,2016-12-01 00:00:00-08,46.594000097310214,-118.37127043968714,34.227396914707455
280,2016-12-01 00:00:00-08,49.25848408342588,-118.32834246174333,34.03068199219194
256,2016-12-01 00:00:00-08,46.003086696297764,-118.35929657569666,34.00808134988256
32,2016-12-01 00:00:00-08,46.94317898583877,-118.24084003907463,33.81210608425917
255,2016-12-01 00:00:00-08,48.47562631487516,-118.37710203978236,34.00419205497899
54,2016-12-01 00:00:00-08,48.12585735097898,-118.33894121261159,33.822386845389
393,2016-12-01 00:00:00-08,45.91849387974479,-118.56551274593708,34.05797768876764
438,2016-12-01 00:00:00-08,46.99123150690487,-118.16006855934378,34.16225980689625
22,2016-12-01 00:00:00-08,45.84542980904609,-118.41839343966565,33.773294600073285
539,2016-12-01 00:00:00-08,45.76083699249311,-118.31300894598323,34.22422035574402
389,2016-12-01 00:00:00-08,49.36394444738093,-118.16864451720792,34.12872097681347
338,2016-12-01 00:00:00-08,49.0057279076466,-118.14153371758057,34.10289241684786
119,2016-12-01 00:00:00-08,46.79862482800989,-118.16191964515593,33.92425876301086
76,2016-12-01 00:00:00-08,48.695071905957086,-118.1836287324291,33.87204525897683
399,2016-12-01 00:00:00-08,46.701958243938186,-118.42299074252816,34.08926746449004
99,2016-12-01 00:00:00-08,45.36312067033051,-118.26402195802571,33.886253092358295
205,2016-12-01 00:00:00-08,49.59368850974207,-118.14942629981358,34.006149344390465
236,2016-12-01 00:00:00-08,47.76316712524399,-118.31901930087592,34.00102009567096
310,2016-12-01 00:00:00-08,49.64155694399499,-118.20824121036196,34.072624852657235
566,2016-12-01 00:00:00-08,49.969553700888945,-118.32235838917384,34.253895047431286
117,2016-12-01 00:00:00-08,47.114347210296884,-118.19750866164671,33.91654554850927
392,2016-12-01 00:00:00-08,49.37727169777419,-118.11509731123591,34.14027613398308
552,2016-12-01 00:00:00-08,47.10994982908053,-118.35340978048187,34.231286822907485
395,2016-12-01 00:00:00-08,47.93291397570221,-118.49426710761716,34.07364657731714
80,2016-12-01 00:00:00-08,46.291198976862034,-118.34824960495126,33.852036860190225
249,2016-12-01 00:00:00-08,45.099743027526294,-118.48389472217002,33.98079332781691
455,2016-12-01 00:00:00-08,46.30321263528426,-118.2361251865067,34.16165443360136
337,2016-12-01 00:00:00-08,48.508930211548105,-118.15937407984998,34.09903947670503
241,2016-12-01 00:00:00-08,50.486480328248504,-118.22996133601319,34.02038705389526
130,2016-12-01 00:00:00-08,47.06429557760357,-118.23772730940885,33.923652408606024
269,2016-12-01 00:00:00-08,44.70956667778525,-118.12765248243848,34.058369021863676
204,2016-12-01 00:00:00-08,51.643395093724585,-118.16724248166703,34.002295761294775
16,2016-12-01 00:00:00-08,47.69010305454529,-118.27172839279419,33.78954076121089
92,2016-12-01 00:00:00-08,48.121459969762626,-118.38844724026987,33.8590848826311
371,2016-12-01 00:00:00-08,47.234042428061784,-118.48956791560424,34.058821744371606
9,2016-12-01 00:00:00-08,51.451689005634535,-118.19606061803131,33.79017164324534
327,2016-12-01 00:00:00-08,45.65097223471004,-118.33767324368196,34.06034471120302
265,2016-12-01 00:00:00-08,50.652990779892775,-118.19896174873297,34.04294995803796
175,2016-12-01 00:00:00-08,46.18457061789291,-118.32284456351329,33.95264912109951
300,2016-12-01 00:00:00-08,46.329236951133126,-118.38644933668128,34.03384894981009
372,2016-12-01 00:00:00-08,48.51065241130278,-118.47175508822737,34.06273056084309
508,2016-12-01 00:00:00-08,47.96504036969767,-118.35722423586635,34.1828938573769
30,2016-12-01 00:00:00-08,49.355090882988335,-118.27636585332017,33.804367704202356
328,2016-12-01 00:00:00-08,47.00332147011141,-118.31985189173747,34.06422770904114
439,2016-12-01 00:00:00-08,45.79977555756913,-118.14221267322371,34.16611331460755
247,2016-12-01 00:00:00-08,45.154098558414475,-118.1230291877476,34.04352830480402
497,2016-12-01 00:00:00-08,45.965385418408474,-118.20971615943421,34.19906603777386
536,2016-12-01 00:00:00-08,46.09817929680095,-118.36658645429553,34.21256236866451
433,2016-12-01 00:00:00-08,47.628598656194754,-118.2493194803613,34.14294710619105
553,2016-12-01 00:00:00-08,45.183098556892546,-118.33554720347965,34.235173719962155
200,2016-12-01 00:00:00-08,49.80773771186913,-118.2384882847117,33.98685140287643
306,2016-12-01 00:00:00-08,49.445862082472225,-118.27954730466145,34.057150531180994
1,2016-12-01 00:00:00-08,49.46253383829554,-118.20919791864969,33.771482534192245
39,2016-12-01 00:00:00-08,48.292367802623254,-118.36980349577527,33.799792080727656
260,2016-12-01 00:00:00-08,50.134442171445095,-118.28805566628871,34.0236085287435
77,2016-12-01 00:00:00-08,46.95650623623204,-118.4015475317589,33.840369118779094
495,2016-12-01 00:00:00-08,45.7985382703824,-118.24543507272546,34.19133256520092
464,2016-12-01 00:00:00-08,46.17283354675599,-118.43705916232283,34.133754029355096
155,2016-12-01 00:00:00-08,45.72671148687043,-118.33597861016709,33.93393822831189
8,2016-12-01 00:00:00-08,53.162254780770226,-118.21382149531902,33.78631172858295
234,2016-12-01 00:00:00-08,45.84542980904609,-118.35462917417831,33.99325230857836
394,2016-12-01 00:00:00-08,45.72555050446802,-118.51208140077256,34.06973385387739
57,2016-12-01 00:00:00-08,48.30587946441695,-118.28564644377792,33.83402225230103
21,2016-12-01 00:00:00-08,48.292367802623254,-118.18291657169,33.808859778764564
385,2016-12-01 00:00:00-08,50.74038110872325,-118.2400142148179,34.113271968020825
251,2016-12-01 00:00:00-08,46.085004331389065,-118.44830480771303,33.98860489168661
504,2016-12-01 00:00:00-08,48.32600839567799,-118.42860684753754,34.16731496524126
15,2016-12-01 00:00:00-08,46.41081788984262,-118.28948509681209,33.78566798524741
261,2016-12-01 00:00:00-08,50.630262971954366,-118.27024068157274,34.027482820429356
106,2016-12-01 00:00:00-08,49.556964127442015,-118.39311292590848,33.873908623861716
35,2016-12-01 00:00:00-08,49.31731330031472,-118.18753716754598,33.82369121396861
293,2016-12-01 00:00:00-08,46.01366278503229,-118.5110814536026,34.00652726783497
287,2016-12-01 00:00:00-08,48.12269725694935,-118.20360053105804,34.05778730211198
146,2016-12-01 00:00:00-08,48.47303712788032,-118.22456983705065,33.942350588336765
390,2016-12-01 00:00:00-08,49.0410143956717,-118.15079734492232,34.132575706281216
571,2016-12-01 00:00:00-08,47.23108294112039,-118.41637335313314,34.24927412271433
514,2016-12-01 00:00:00-08,45.84542980904608,-118.25009287613588,34.20617192718083
245,2016-12-01 00:00:00-08,47.79976720524012,-118.15868080966281,34.035826573283465
40,2016-12-01 00:00:00-08,48.292367802623254,-118.35204762540971,33.80367861762657
468,2016-12-01 00:00:00-08,48.02826696780288,-118.36571140734092,34.14933771999987
407,2016-12-01 00:00:00-08,49.633517975940485,-118.28034613392697,34.120365088450704
50,2016-12-01 00:00:00-08,47.234042428061784,-118.1743848769488,33.84237949093506
51,2016-12-01 00:00:00-08,47.00332147011141,-118.39221892465814,33.810724525198395
87,2016-12-01 00:00:00-08,46.22253228737969,-118.22382141925534,33.87915685426955
141,2016-12-01 00:00:00-08,46.29559635807839,-118.31353365177196,33.9229911190117
123,2016-12-01 00:00:00-08,49.146405467454095,-118.36222642727911,33.89651350389557
480,2016-12-01 00:00:00-08,45.183098556892546,-118.5130830914179,34.132947893186646
156,2016-12-01 00:00:00-08,45.79977555756913,-118.31818815783495,33.937820014190834
213,2016-12-01 00:00:00-08,47.074663341055434,-118.3677623735422,33.97453598533482
369,2016-12-01 00:00:00-08,44.953614886128896,-118.52518781135755,34.050995113742346
227,2016-12-01 00:00:00-08,45.64991935892374,-118.11840778301156,34.02868779677649
420,2016-12-01 00:00:00-08,48.54861408078955,-118.4811486190951,34.092382240069185
562,2016-12-01 00:00:00-08,47.23108294112039,-118.39381849033833,34.23833783155243
482,2016-12-01 00:00:00-08,46.447618576926985,-118.47742162723534,34.14077159405727
12,2016-12-01 00:00:00-08,47.43735356679043,-118.34274386737265,33.77403172263392
347,2016-12-01 00:00:00-08,48.75022693364575,-118.43143656613928,34.05571184250606
474,2016-12-01 00:00:00-08,46.158068402087764,-118.25863236593595,34.17262304479999
122,2016-12-01 00:00:00-08,47.68570567332893,-118.38000442147154,33.89262453817402
217,2016-12-01 00:00:00-08,48.54519359516244,-118.29655617087474,33.990067951618606
95,2016-12-01 00:00:00-08,47.27810650028241,-118.33513350150893,33.87074635981247
102,2016-12-01 00:00:00-08,45.79977555756913,-118.21066842267709,33.89785169415594
161,2016-12-01 00:00:00-08,47.737641805028076,-118.22920742550643,33.95718398119257
417,2016-12-01 00:00:00-08,47.15650467136241,-118.10186888325813,34.15896646102432
451,2016-12-01 00:00:00-08,50.439017882550026,-118.30751287910931,34.14615854889559
275,2016-12-01 00:00:00-08,47.11298562080624,-118.41738670648596,34.01123100584059
574,2016-12-01 00:00:00-08,47.437353566790435,-118.36277669377378,34.260958294621766
118,2016-12-01 00:00:00-08,48.72863619422751,-118.17971509738247,33.92040365510709
96,2016-12-01 00:00:00-08,45.675759263372186,-118.31735845884155,33.8746275337655
547,2016-12-01 00:00:00-08,45.569054599618745,-118.44269387476483,34.211807181866575
19,2016-12-01 00:00:00-08,47.835583984123595,-118.21844695564258,33.801141146455855
115,2016-12-01 00:00:00-08,46.32890025475133,-118.23309012156521,33.90882034149014
42,2016-12-01 00:00:00-08,46.17124336749965,-118.31653020013566,33.81144272346512
326,2016-12-01 00:00:00-08,46.99892408889506,-118.3554926880754,34.05645871071628
386,2016-12-01 00:00:00-08,51.11084991091526,-118.22217464152678,34.11713873272546
548,2016-12-01 00:00:00-08,45.642118670317444,-118.42484089863213,34.21570912894064
154,2016-12-01 00:00:00-08,45.60709257388984,-118.3537671617076,33.93005344626409
463,2016-12-01 00:00:00-08,46.48547213979766,-118.45489130613123,34.12985059432396
531,2016-12-01 00:00:00-08,47.69010305454529,-118.45584392896912,34.19307219969925
505,2016-12-01 00:00:00-08,47.593572559767146,-118.41076407207282,34.17121419912988
165,2016-12-01 00:00:00-08,47.41282725431303,-118.15798874562661,33.97262116594025
127,2016-12-01 00:00:00-08,46.34256420152639,-118.29109545356887,33.91203942412025
45,2016-12-01 00:00:00-08,49.0410143956717,-118.26323986842257,33.82306645381939
377,2016-12-01 00:00:00-08,45.56637941815706,-118.38266220342628,34.08222963189746
506,2016-12-01 00:00:00-08,48.40203195331809,-118.39291937751584,34.175110426162576
131,2016-12-01 00:00:00-08,46.824721055260596,-118.21993414118174,33.927517408854364
230,2016-12-01 00:00:00-08,49.00323681299809,-118.42582604722269,33.97768075287943
560,2016-12-01 00:00:00-08,45.642118670317444,-118.4295370177131,34.23054115729045
83,2016-12-01 00:00:00-08,47.0898972026038,-118.29493460097223,33.863677676323576
93,2016-12-01 00:00:00-08,47.772020689636584,-118.37067789339515,33.86297503367728
569,2016-12-01 00:00:00-08,47.97972920958158,-118.4520948430035,34.24146961996919
604,2016-12-01 00:00:00-08,46.34125060955536,-118.45775417042499,34.31953729766757
543,2016-12-01 00:00:00-08,46.46086952253594,-118.24154547408732,34.23972217325435
525,2016-12-01 00:00:00-08,46.23022486936988,-118.30833709636136,34.20938329980199
81,2016-12-01 00:00:00-08,46.54271117743017,-118.3304798328594,33.85592012468917
244,2016-12-01 00:00:00-08,47.909624950411526,-118.17650378271634,34.031971199632544
208,2016-12-01 00:00:00-08,48.23157810653152,-118.45672724697172,33.95505358570339
121,2016-12-01 00:00:00-08,47.434193472760796,-118.39778051362323,33.88873257932287
166,2016-12-01 00:00:00-08,48.89015918928781,-118.14017935022783,33.97647295896439
229,2016-12-01 00:00:00-08,47.7254658473547,-118.44362049329536,33.97378037112783
63,2016-12-01 00:00:00-08,47.35399803742418,-118.17900586237421,33.857212265101204
84,2016-12-01 00:00:00-08,47.908648054822294,-118.27715914352356,33.867551962325
11,2016-12-01 00:00:00-08,48.17274888964267,-118.36049300649749,33.770146992077215
298,2016-12-01 00:00:00-08,47.67981159587774,-118.42206808034994,34.026057747767034
133,2016-12-01 00:00:00-08,48.387797099508234,-118.18434213154433,33.935238414087
412,2016-12-01 00:00:00-08,49.09106602836502,-118.19113126224157,34.139703396760396
334,2016-12-01 00:00:00-08,51.17441320540227,-118.21288378778225,34.087462608634276
402,2016-12-01 00:00:00-08,47.0852391052027,-118.3695133496267,34.100951606952314
415,2016-12-01 00:00:00-08,48.5118896984895,-118.13757952618812,34.15127026912899
60,2016-12-01 00:00:00-08,45.953035063604446,-118.23233464979569,33.84563073062962
47,2016-12-01 00:00:00-08,46.20488396055438,-118.22770353175429,33.83080064851338
268,2016-12-01 00:00:00-08,45.022205270826916,-118.14548263861782,34.05451876480262
401,2016-12-01 00:00:00-08,47.0852391052027,-118.38734106100316,34.09705989612248
586,2016-12-01 00:00:00-08,48.25898792575326,-118.47936818069208,34.26722423929395
173,2016-12-01 00:00:00-08,45.42391036642225,-118.35843032883467,33.9448807491845
246,2016-12-01 00:00:00-08,45.37288183813969,-118.14085594427718,34.03967894186205
461,2016-12-01 00:00:00-08,46.231132472786456,-118.49054983155143,34.12203471341835
486,2016-12-01 00:00:00-08,47.77675476723474,-118.40607563627336,34.15638294441517
147,2016-12-01 00:00:00-08,50.110615137101625,-118.20677139162751,33.94621348776142
589,2016-12-01 00:00:00-08,45.93166884515667,-118.42576840099902,34.27894093779019
103,2016-12-01 00:00:00-08,47.45382471552551,-118.19288013093684,33.90171190171636
242,2016-12-01 00:00:00-08,51.367096189081565,-118.21214404707756,34.02425143937316
351,2016-12-01 00:00:00-08,46.795612950166415,-118.36016433166779,34.07128947409254
365,2016-12-01 00:00:00-08,48.06296043664392,-118.11047136437087,34.12543259991476
581,2016-12-01 00:00:00-08,46.39915712349001,-118.42106991465315,34.26410743583492
26,2016-12-01 00:00:00-08,47.349524351423504,-118.34739479933776,33.78885505984873
196,2016-12-01 00:00:00-08,45.339317549869264,-118.3097037519594,33.971359029949824
73,2016-12-01 00:00:00-08,48.436773744265984,-118.23696765599772,33.86046103209141
212,2016-12-01 00:00:00-08,49.244249229616024,-118.38555916369612,33.97064549833588
152,2016-12-01 00:00:00-08,46.255836184052626,-118.38933855771245,33.92227489593512
297,2016-12-01 00:00:00-08,46.8713522023268,-118.43987458431506,34.02215764776156
564,2016-12-01 00:00:00-08,46.49451011559068,-118.35809227765331,34.246122463121345
583,2016-12-01 00:00:00-08,48.428402148624905,-118.38533391439144,34.271901701914224
94,2016-12-01 00:00:00-08,45.94052240954927,-118.352906646751,33.866862192927144
183,2016-12-01 00:00:00-08,46.67743193146079,-118.18042556650099,33.98360266722724
316,2016-12-01 00:00:00-08,47.88312273460638,-118.10122514924004,34.09574614504918
177,2016-12-01 00:00:00-08,49.1140784663704,-118.28725119518585,33.96040550339766
431,2016-12-01 00:00:00-08,49.90989318536783,-118.28500652205281,34.1352009608118
596,2016-12-01 00:00:00-08,46.37455450622829,-118.5066609270638,34.292972973663204
558,2016-12-01 00:00:00-08,50.60643593761089,-118.465247850276,34.222732444907614
491,2016-12-01 00:00:00-08,47.53270655889109,-118.31685000279533,34.175829488877035
478,2016-12-01 00:00:00-08,47.89341419327393,-118.18720817659242,34.18808640080079
129,2016-12-01 00:00:00-08,46.0393500799121,-118.25551858500152,33.91978441069024
450,2016-12-01 00:00:00-08,51.50181694311217,-118.32535503093759,34.14227705705193
384,2016-12-01 00:00:00-08,52.212685953487004,-118.25785188538582,34.10940219592264
14,2016-12-01 00:00:00-08,46.239833752197676,-118.3072399113611,33.78179221978587
599,2016-12-01 00:00:00-08,45.026678956827595,-118.45304649178122,34.304704140174685
561,2016-12-01 00:00:00-08,45.93166884515667,-118.41167871528367,34.23444099947247
162,2016-12-01 00:00:00-08,45.883207391719694,-118.21140559316068,33.96104777814772
354,2016-12-01 00:00:00-08,50.014746953680195,-118.3066900979857,34.08294117092734
7,2016-12-01 00:00:00-08,46.75049600215949,-118.23158048895266,33.78244882282876
145,2016-12-01 00:00:00-08,46.4954107063956,-118.24236638988704,33.938484690010675
53,2016-12-01 00:00:00-08,48.36543187332195,-118.35670234671929,33.81850239493308
356,2016-12-01 00:00:00-08,49.109757065351104,-118.2710310752566,34.09069394749427
218,2016-12-01 00:00:00-08,48.5118896984895,-118.27874986558739,33.99394344492053
588,2016-12-01 00:00:00-08,45.71518274101614,-118.4436369217969,34.275038382970685
559,2016-12-01 00:00:00-08,47.234042428061784,-118.44739339643931,34.226638305578135
554,2016-12-01 00:00:00-08,48.00623843799839,-118.31768270987077,34.2390576053015
120,2016-12-01 00:00:00-08,46.098255601585265,-118.41555470256236,33.88483762791112
149,2016-12-01 00:00:00-08,47.619097879983066,-118.1711688277466,33.953930287645576
434,2016-12-01 00:00:00-08,47.0386079581365,-118.23147310140985,34.14681566606497
286,2016-12-01 00:00:00-08,52.912718483529844,-118.22142650729154,34.05392412629391
366,2016-12-01 00:00:00-08,46.46094582732026,-118.57860323986652,34.03923268217551
2,2016-12-01 00:00:00-08,49.18623493365252,-118.1914404130741,33.77534155132226
473,2016-12-01 00:00:00-08,47.652401776656,-118.27648364801276,34.168749679200175
187,2016-12-01 00:00:00-08,47.54372153416207,-118.10917063887398,33.99900741197082
214,2016-12-01 00:00:00-08,46.098255601585265,-118.34996367800554,33.97842347473113
421,2016-12-01 00:00:00-08,49.04252827014372,-118.46332709773897,34.09628986910009
258,2016-12-01 00:00:00-08,49.9573556310663,-118.32367992924608,34.0158509406007
34,2016-12-01 00:00:00-08,47.90988534200902,-118.20530667651099,33.81983249686865
580,2016-12-01 00:00:00-08,46.22129500019297,-118.43893502814005,34.26020578534939
487,2016-12-01 00:00:00-08,47.76316712524399,-118.38823434072043,34.160278267964294
336,2016-12-01 00:00:00-08,48.292444107407576,-118.17721254643354,34.09518352824503
414,2016-12-01 00:00:00-08,48.5118896984895,-118.15543200317876,34.147417655711294
501,2016-12-01 00:00:00-08,47.57900802218715,-118.48212364754089,34.15559922815517
591,2016-12-01 00:00:00-08,46.17124336749965,-118.48407881504595,34.28205521366638
341,2016-12-01 00:00:00-08,45.84542980904609,-118.53828745645944,34.03225539255441
440,2016-12-01 00:00:00-08,45.183098556892546,-118.5036712540661,34.10329684051652
542,2016-12-01 00:00:00-08,46.46086952253594,-118.2594142092867,34.23585123828986
313,2016-12-01 00:00:00-08,47.074663341055434,-118.15474170526879,34.08419903326329
235,2016-12-01 00:00:00-08,47.883122734606374,-118.33682518961054,33.99713770182848
565,2016-12-01 00:00:00-08,47.30414701181909,-118.34022629229258,34.250010261468816
153,2016-12-01 00:00:00-08,46.20928134177074,-118.37155381128095,33.926165668615646
109,2016-12-01 00:00:00-08,45.642118670317444,-118.33978906758396,33.88557281056774
143,2016-12-01 00:00:00-08,47.27208040233288,-118.27795381307911,33.93074389891739
132,2016-12-01 00:00:00-08,48.45002468987494,-118.20213908150002,33.931379410869724
545,2016-12-01 00:00:00-08,48.25898792575326,-118.47839405464055,34.203994263421635
430,2016-12-01 00:00:00-08,50.305887307775755,-118.30284718241545,34.13132337644177
475,2016-12-01 00:00:00-08,46.46086952253594,-118.24077917656396,34.17649340032717
557,2016-12-01 00:00:00-08,50.486480328248504,-118.4831003780377,34.21882357585137
169,2016-12-01 00:00:00-08,47.302632812759825,-118.42957901282422,33.92930805469261
379,2016-12-01 00:00:00-08,47.64972659519431,-118.34701165582618,34.09000824438904
90,2016-12-01 00:00:00-08,48.801439873328725,-118.17046669181691,33.89073478524928
137,2016-12-01 00:00:00-08,47.38730193409711,-118.38467053800305,33.907449610914774
578,2016-12-01 00:00:00-08,48.02826696780288,-118.47465947588422,34.25239345234707
470,2016-12-01 00:00:00-08,52.33677855246826,-118.3300260385738,34.15711152764545
481,2016-12-01 00:00:00-08,45.11003448619385,-118.49525332125212,34.13686124528594
124,2016-12-01 00:00:00-08,45.026678956827595,-118.3444465322186,33.900399475918995
342,2016-12-01 00:00:00-08,46.38788175662155,-118.52048377201281,34.036172296807024
151,2016-12-01 00:00:00-08,46.33775381914392,-118.40712139982843,33.91838112879152
248,2016-12-01 00:00:00-08,45.61463287089864,-118.1052005412634,34.047374661545405
314,2016-12-01 00:00:00-08,46.25591248883694,-118.13690474622007,34.088051078924785
587,2016-12-01 00:00:00-08,48.378943535115646,-118.4615035154239,34.27113281661439
192,2016-12-01 00:00:00-08,47.30263281275982,-118.38088880785152,33.95581867879357
374,2016-12-01 00:00:00-08,47.977054028119895,-118.43612368035548,34.0705391932394
78,2016-12-01 00:00:00-08,48.14796218556778,-118.38378345557165,33.844261356667005
225,2016-12-01 00:00:00-08,49.172169067118226,-118.15405260913892,34.020987853922534
181,2016-12-01 00:00:00-08,46.49864710520954,-118.21604168723209,33.975882280991726
335,2016-12-01 00:00:00-08,46.70052034966322,-118.19504911614092,34.09132457203293
308,2016-12-01 00:00:00-08,49.62904428993982,-118.24389805849121,34.0648937015559
38,2016-12-01 00:00:00-08,46.38788175662155,-118.38755746973472,33.79590255526595
70,2016-12-01 00:00:00-08,49.07781508275607,-118.29028957596792,33.84884985533922
43,2016-12-01 00:00:00-08,47.88312273460638,-118.29876864756694,33.81532029127034
74,2016-12-01 00:00:00-08,45.25739991477797,-118.21918990252824,33.86432543623646
353,2016-12-01 00:00:00-08,45.56637941815706,-118.32451675045183,34.0790602756786
114,2016-12-01 00:00:00-08,45.642118670317444,-118.25087801486009,33.90495324219908
223,2016-12-01 00:00:00-08,52.05271646652578,-118.18968987047359,34.01327589345884
418,2016-12-01 00:00:00-08,45.183098556892546,-118.51678589943938,34.08455797860193
285,2016-12-01 00:00:00-08,53.66700545045641,-118.2392505853596,34.05005794576028
509,2016-12-01 00:00:00-08,46.61412902857126,-118.3393737911467,34.1867810604178
