"","Latitude","Longitude","County","Hour","Season","Pollutant","Sample"
"22484",36.841331,-119.875415,"Fresno","02",1,"NO2",0.0639120879120879
"22485",36.841331,-119.875415,"Fresno","02",1,"Ozone",0.172077922077922
"22486",36.841331,-119.875415,"Fresno","02",2,"NO2",0.0475384615384615
"22487",36.841331,-119.875415,"Fresno","02",2,"Ozone",0.32276295133438
"22488",36.841331,-119.875415,"Fresno","02",3,"NO2",0.0629782608695652
"22489",36.841331,-119.875415,"Fresno","02",3,"Ozone",0.297204968944099
"22490",36.841331,-119.875415,"Fresno","02",4,"NO2",0.0836086956521739
"22491",36.841331,-119.875415,"Fresno","02",4,"Ozone",0.124378881987578
"22492",36.841331,-119.875415,"Fresno","03",2,"NO2",0.0404285714285714
"22493",36.841331,-119.875415,"Fresno","03",2,"Ozone",0.344897959183673
"22494",36.841331,-119.875415,"Fresno","03",4,"NO2",0.0803571428571429
"22495",36.841331,-119.875415,"Fresno","03",4,"Ozone",0.0755102040816326
"22496",36.841331,-119.875415,"Fresno","04",1,"NO2",0.0553333333333333
"22497",36.841331,-119.875415,"Fresno","04",1,"Ozone",0.155075187969925
"22498",36.841331,-119.875415,"Fresno","04",2,"NO2",0.0581392405063291
"22499",36.841331,-119.875415,"Fresno","04",2,"Ozone",0.243942133815552
"22500",36.841331,-119.875415,"Fresno","04",3,"NO2",0.0696329113924051
"22501",36.841331,-119.875415,"Fresno","04",3,"Ozone",0.21880650994575
"22502",36.841331,-119.875415,"Fresno","04",4,"NO2",0.07945
"22503",36.841331,-119.875415,"Fresno","04",4,"Ozone",0.113035714285714
"22504",36.841331,-119.875415,"Fresno","05",1,"NO2",0.0678131868131868
"22505",36.841331,-119.875415,"Fresno","05",1,"Ozone",0.141252006420546
"22506",36.841331,-119.875415,"Fresno","05",2,"NO2",0.0634945054945055
"22507",36.841331,-119.875415,"Fresno","05",2,"Ozone",0.233751962323391
"22508",36.841331,-119.875415,"Fresno","05",3,"NO2",0.080695652173913
"22509",36.841331,-119.875415,"Fresno","05",3,"Ozone",0.187267080745342
"22510",36.841331,-119.875415,"Fresno","05",4,"NO2",0.083195652173913
"22511",36.841331,-119.875415,"Fresno","05",4,"Ozone",0.112732919254658
"22512",36.841331,-119.875415,"Fresno","06",1,"NO2",0.0807692307692308
"22513",36.841331,-119.875415,"Fresno","06",1,"Ozone",0.139646869983949
"22514",36.841331,-119.875415,"Fresno","06",2,"NO2",0.0576813186813187
"22515",36.841331,-119.875415,"Fresno","06",2,"Ozone",0.281789638932496
"22516",36.841331,-119.875415,"Fresno","06",3,"NO2",0.0859239130434783
"22517",36.841331,-119.875415,"Fresno","06",3,"Ozone",0.217701863354037
"22518",36.841331,-119.875415,"Fresno","06",4,"NO2",0.100380434782609
"22519",36.841331,-119.875415,"Fresno","06",4,"Ozone",0.0956521739130435
"22520",36.841331,-119.875415,"Fresno","07",1,"NO2",0.0815333333333333
"22521",36.841331,-119.875415,"Fresno","07",1,"Ozone",0.156493506493506
"22522",36.841331,-119.875415,"Fresno","07",2,"NO2",0.0491758241758242
"22523",36.841331,-119.875415,"Fresno","07",2,"Ozone",0.382731554160126
"22524",36.841331,-119.875415,"Fresno","07",3,"NO2",0.0833695652173913
"22525",36.841331,-119.875415,"Fresno","07",3,"Ozone",0.333074534161491
"22526",36.841331,-119.875415,"Fresno","07",4,"NO2",0.105141304347826
"22527",36.841331,-119.875415,"Fresno","07",4,"Ozone",0.119099378881988
"22528",36.841331,-119.875415,"Fresno","08",1,"NO2",0.0799204545454545
"22529",36.841331,-119.875415,"Fresno","08",1,"Ozone",0.205747126436782
"22530",36.841331,-119.875415,"Fresno","08",2,"NO2",0.0422386363636364
"22531",36.841331,-119.875415,"Fresno","08",2,"Ozone",0.496266233766234
"22532",36.841331,-119.875415,"Fresno","08",3,"NO2",0.0757386363636364
"22533",36.841331,-119.875415,"Fresno","08",3,"Ozone",0.509415584415584
"22534",36.841331,-119.875415,"Fresno","08",4,"NO2",0.105415730337079
"22535",36.841331,-119.875415,"Fresno","08",4,"Ozone",0.202568218298555
"22536",36.841331,-119.875415,"Fresno","09",1,"NO2",0.0821818181818182
"22537",36.841331,-119.875415,"Fresno","09",1,"Ozone",0.271428571428571
"22538",36.841331,-119.875415,"Fresno","09",2,"NO2",0.0363595505617978
"22539",36.841331,-119.875415,"Fresno","09",2,"Ozone",0.591813804173355
"22540",36.841331,-119.875415,"Fresno","09",3,"NO2",0.0681538461538461
"22541",36.841331,-119.875415,"Fresno","09",3,"Ozone",0.667189952904239
"22542",36.841331,-119.875415,"Fresno","09",4,"NO2",0.108011494252874
"22543",36.841331,-119.875415,"Fresno","09",4,"Ozone",0.283579638752052
"22544",36.841331,-119.875415,"Fresno","10",1,"NO2",0.0768045977011494
"22545",36.841331,-119.875415,"Fresno","10",1,"Ozone",0.355980066445183
"22546",36.841331,-119.875415,"Fresno","10",2,"NO2",0.0340581395348837
"22547",36.841331,-119.875415,"Fresno","10",2,"Ozone",0.668506493506493
"22548",36.841331,-119.875415,"Fresno","10",3,"NO2",0.0594891304347826
"22549",36.841331,-119.875415,"Fresno","10",3,"Ozone",0.805124223602484
"22550",36.841331,-119.875415,"Fresno","10",4,"NO2",0.0981279069767442
"22551",36.841331,-119.875415,"Fresno","10",4,"Ozone",0.369435215946844
"22552",36.841331,-119.875415,"Fresno","11",1,"NO2",0.0653666666666667
"22553",36.841331,-119.875415,"Fresno","11",1,"Ozone",0.430979133226324
"22554",36.841331,-119.875415,"Fresno","11",2,"NO2",0.0272613636363636
"22555",36.841331,-119.875415,"Fresno","11",2,"Ozone",0.73262987012987
"22556",36.841331,-119.875415,"Fresno","11",3,"NO2",0.0467717391304348
"22557",36.841331,-119.875415,"Fresno","11",3,"Ozone",0.90667701863354
"22558",36.841331,-119.875415,"Fresno","11",4,"NO2",0.0850574712643678
"22559",36.841331,-119.875415,"Fresno","11",4,"Ozone",0.452216748768473
"22560",36.841331,-119.875415,"Fresno","12",1,"NO2",0.0536703296703297
"22561",36.841331,-119.875415,"Fresno","12",1,"Ozone",0.496232339089482
"22562",36.841331,-119.875415,"Fresno","12",2,"NO2",0.0240574712643678
"22563",36.841331,-119.875415,"Fresno","12",2,"Ozone",0.78111658456486
"22564",36.841331,-119.875415,"Fresno","12",3,"NO2",0.0355760869565217
"22565",36.841331,-119.875415,"Fresno","12",3,"Ozone",0.950465838509317
"22566",36.841331,-119.875415,"Fresno","12",4,"NO2",0.0716206896551724
"22567",36.841331,-119.875415,"Fresno","12",4,"Ozone",0.514942528735632
"22568",36.841331,-119.875415,"Fresno","13",1,"NO2",0.046876404494382
"22569",36.841331,-119.875415,"Fresno","13",1,"Ozone",0.550882825040128
"22570",36.841331,-119.875415,"Fresno","13",2,"NO2",0.020906976744186
"22571",36.841331,-119.875415,"Fresno","13",2,"Ozone",0.818604651162791
"22572",36.841331,-119.875415,"Fresno","13",3,"NO2",0.0297362637362637
"22573",36.841331,-119.875415,"Fresno","13",3,"Ozone",0.956357927786499
"22574",36.841331,-119.875415,"Fresno","13",4,"NO2",0.0636179775280899
"22575",36.841331,-119.875415,"Fresno","13",4,"Ozone",0.552808988764045
"22576",36.841331,-119.875415,"Fresno","14",1,"NO2",0.0438681318681319
"22577",36.841331,-119.875415,"Fresno","14",1,"Ozone",0.570634920634921
"22578",36.841331,-119.875415,"Fresno","14",2,"NO2",0.0194886363636364
"22579",36.841331,-119.875415,"Fresno","14",2,"Ozone",0.838149350649351
"22580",36.841331,-119.875415,"Fresno","14",3,"NO2",0.0251428571428571
"22581",36.841331,-119.875415,"Fresno","14",3,"Ozone",0.976923076923077
"22582",36.841331,-119.875415,"Fresno","14",4,"NO2",0.060367816091954
"22583",36.841331,-119.875415,"Fresno","14",4,"Ozone",0.57504105090312
"22584",36.841331,-119.875415,"Fresno","15",1,"NO2",0.041010989010989
"22585",36.841331,-119.875415,"Fresno","15",1,"Ozone",0.587640449438202
"22586",36.841331,-119.875415,"Fresno","15",2,"NO2",0.0177191011235955
"22587",36.841331,-119.875415,"Fresno","15",2,"Ozone",0.843017656500803
"22588",36.841331,-119.875415,"Fresno","15",3,"NO2",0.023695652173913
"22589",36.841331,-119.875415,"Fresno","15",3,"Ozone",0.972826086956522
"22590",36.841331,-119.875415,"Fresno","15",4,"NO2",0.0584943820224719
"22591",36.841331,-119.875415,"Fresno","15",4,"Ozone",0.575922953451043
"22592",36.841331,-119.875415,"Fresno","16",1,"NO2",0.0441428571428571
"22593",36.841331,-119.875415,"Fresno","16",1,"Ozone",0.564205457463884
"22594",36.841331,-119.875415,"Fresno","16",2,"NO2",0.0173956043956044
"22595",36.841331,-119.875415,"Fresno","16",2,"Ozone",0.837362637362637
"22596",36.841331,-119.875415,"Fresno","16",3,"NO2",0.0237826086956522
"22597",36.841331,-119.875415,"Fresno","16",3,"Ozone",0.953105590062112
"22598",36.841331,-119.875415,"Fresno","16",4,"NO2",0.0704725274725275
"22599",36.841331,-119.875415,"Fresno","16",4,"Ozone",0.524646781789639
"22600",36.841331,-119.875415,"Fresno","17",1,"NO2",0.0619120879120879
"22601",36.841331,-119.875415,"Fresno","17",1,"Ozone",0.492616372391653
"22602",36.841331,-119.875415,"Fresno","17",2,"NO2",0.0191111111111111
"22603",36.841331,-119.875415,"Fresno","17",2,"Ozone",0.80392464678179
"22604",36.841331,-119.875415,"Fresno","17",3,"NO2",0.0290108695652174
"22605",36.841331,-119.875415,"Fresno","17",3,"Ozone",0.905745341614907
"22606",36.841331,-119.875415,"Fresno","17",4,"NO2",0.10629347826087
"22607",36.841331,-119.875415,"Fresno","17",4,"Ozone",0.407142857142857
"22608",36.841331,-119.875415,"Fresno","18",1,"NO2",0.0761868131868132
"22609",36.841331,-119.875415,"Fresno","18",1,"Ozone",0.40561797752809
"22610",36.841331,-119.875415,"Fresno","18",2,"NO2",0.0264835164835165
"22611",36.841331,-119.875415,"Fresno","18",2,"Ozone",0.730455259026688
"22612",36.841331,-119.875415,"Fresno","18",3,"NO2",0.0418369565217391
"22613",36.841331,-119.875415,"Fresno","18",3,"Ozone",0.80916149068323
"22614",36.841331,-119.875415,"Fresno","18",4,"NO2",0.126510869565217
"22615",36.841331,-119.875415,"Fresno","18",4,"Ozone",0.32639751552795
"22616",36.841331,-119.875415,"Fresno","19",1,"NO2",0.0882527472527473
"22617",36.841331,-119.875415,"Fresno","19",1,"Ozone",0.334510433386838
"22618",36.841331,-119.875415,"Fresno","19",2,"NO2",0.0383956043956044
"22619",36.841331,-119.875415,"Fresno","19",2,"Ozone",0.649607535321821
"22620",36.841331,-119.875415,"Fresno","19",3,"NO2",0.0566086956521739
"22621",36.841331,-119.875415,"Fresno","19",3,"Ozone",0.708695652173913
"22622",36.841331,-119.875415,"Fresno","19",4,"NO2",0.124086956521739
"22623",36.841331,-119.875415,"Fresno","19",4,"Ozone",0.26583850931677
"22624",36.841331,-119.875415,"Fresno","20",1,"NO2",0.0908351648351648
"22625",36.841331,-119.875415,"Fresno","20",1,"Ozone",0.279614767255217
"22626",36.841331,-119.875415,"Fresno","20",2,"NO2",0.0464505494505495
"22627",36.841331,-119.875415,"Fresno","20",2,"Ozone",0.586342229199372
"22628",36.841331,-119.875415,"Fresno","20",3,"NO2",0.0615978260869565
"22629",36.841331,-119.875415,"Fresno","20",3,"Ozone",0.623291925465838
"22630",36.841331,-119.875415,"Fresno","20",4,"NO2",0.109391304347826
"22631",36.841331,-119.875415,"Fresno","20",4,"Ozone",0.235403726708075
"22632",36.841331,-119.875415,"Fresno","21",1,"NO2",0.0844395604395604
"22633",36.841331,-119.875415,"Fresno","21",1,"Ozone",0.247030497592295
"22634",36.841331,-119.875415,"Fresno","21",2,"NO2",0.0475494505494505
"22635",36.841331,-119.875415,"Fresno","21",2,"Ozone",0.536106750392465
"22636",36.841331,-119.875415,"Fresno","21",3,"NO2",0.0646195652173913
"22637",36.841331,-119.875415,"Fresno","21",3,"Ozone",0.557608695652174
"22638",36.841331,-119.875415,"Fresno","21",4,"NO2",0.106913043478261
"22639",36.841331,-119.875415,"Fresno","21",4,"Ozone",0.203416149068323
"22640",36.841331,-119.875415,"Fresno","22",1,"NO2",0.0810659340659341
"22641",36.841331,-119.875415,"Fresno","22",1,"Ozone",0.221027287319422
"22642",36.841331,-119.875415,"Fresno","22",2,"NO2",0.0481538461538462
"22643",36.841331,-119.875415,"Fresno","22",2,"Ozone",0.474725274725275
"22644",36.841331,-119.875415,"Fresno","22",3,"NO2",0.0636521739130435
"22645",36.841331,-119.875415,"Fresno","22",3,"Ozone",0.504813664596273
"22646",36.841331,-119.875415,"Fresno","22",4,"NO2",0.104880434782609
"22647",36.841331,-119.875415,"Fresno","22",4,"Ozone",0.166925465838509
"22648",36.841331,-119.875415,"Fresno","23",1,"NO2",0.0775274725274725
"22649",36.841331,-119.875415,"Fresno","23",1,"Ozone",0.202086677367576
"22650",36.841331,-119.875415,"Fresno","23",2,"NO2",0.0487252747252747
"22651",36.841331,-119.875415,"Fresno","23",2,"Ozone",0.427315541601256
"22652",36.841331,-119.875415,"Fresno","23",3,"NO2",0.0621521739130435
"22653",36.841331,-119.875415,"Fresno","23",3,"Ozone",0.43695652173913
"22654",36.841331,-119.875415,"Fresno","23",4,"NO2",0.0963152173913043
"22655",36.841331,-119.875415,"Fresno","23",4,"Ozone",0.159937888198758
"22656",36.844096,-121.362121,"San Benito","00",1,"Ozone",0.274568288854003
"22657",36.844096,-121.362121,"San Benito","00",2,"Ozone",0.317582417582418
"22658",36.844096,-121.362121,"San Benito","00",3,"Ozone",0.242207792207792
"22659",36.844096,-121.362121,"San Benito","00",4,"Ozone",0.258385093167702
"22660",36.844096,-121.362121,"San Benito","01",1,"Ozone",0.271899529042386
"22661",36.844096,-121.362121,"San Benito","01",2,"Ozone",0.307692307692308
"22662",36.844096,-121.362121,"San Benito","01",3,"Ozone",0.238474025974026
"22663",36.844096,-121.362121,"San Benito","01",4,"Ozone",0.250621118012422
"22664",36.844096,-121.362121,"San Benito","02",1,"Ozone",0.263736263736264
"22665",36.844096,-121.362121,"San Benito","02",2,"Ozone",0.300313971742543
"22666",36.844096,-121.362121,"San Benito","02",3,"Ozone",0.233650793650794
"22667",36.844096,-121.362121,"San Benito","02",4,"Ozone",0.245341614906832
"22668",36.844096,-121.362121,"San Benito","03",1,"Ozone",0.259968602825746
"22669",36.844096,-121.362121,"San Benito","03",2,"Ozone",0.287912087912088
"22670",36.844096,-121.362121,"San Benito","03",3,"Ozone",0.222360248447205
"22671",36.844096,-121.362121,"San Benito","03",4,"Ozone",0.238664596273292
"22672",36.844096,-121.362121,"San Benito","04",1,"Ozone",0.257770800627943
"22673",36.844096,-121.362121,"San Benito","04",2,"Ozone",0.27723704866562
"22674",36.844096,-121.362121,"San Benito","04",3,"Ozone",0.21972049689441
"22675",36.844096,-121.362121,"San Benito","04",4,"Ozone",0.233385093167702
"22676",36.844096,-121.362121,"San Benito","05",1,"Ozone",0.250392464678179
"22677",36.844096,-121.362121,"San Benito","05",2,"Ozone",0.272527472527473
"22678",36.844096,-121.362121,"San Benito","05",3,"Ozone",0.206832298136646
"22679",36.844096,-121.362121,"San Benito","05",4,"Ozone",0.225465838509317
"22680",36.844096,-121.362121,"San Benito","06",1,"Ozone",0.235792778649921
"22681",36.844096,-121.362121,"San Benito","06",2,"Ozone",0.302197802197802
"22682",36.844096,-121.362121,"San Benito","06",3,"Ozone",0.217701863354037
"22683",36.844096,-121.362121,"San Benito","06",4,"Ozone",0.211024844720497
"22684",36.844096,-121.362121,"San Benito","07",1,"Ozone",0.236420722135008
"22685",36.844096,-121.362121,"San Benito","07",2,"Ozone",0.353846153846154
"22686",36.844096,-121.362121,"San Benito","07",3,"Ozone",0.246507936507936
"22687",36.844096,-121.362121,"San Benito","07",4,"Ozone",0.214756671899529
"22688",36.844096,-121.362121,"San Benito","08",1,"Ozone",0.265463108320251
"22689",36.844096,-121.362121,"San Benito","08",2,"Ozone",0.409576138147567
"22690",36.844096,-121.362121,"San Benito","08",3,"Ozone",0.28961038961039
"22691",36.844096,-121.362121,"San Benito","08",4,"Ozone",0.266666666666667
"22692",36.844096,-121.362121,"San Benito","09",1,"Ozone",0.328253968253968
"22693",36.844096,-121.362121,"San Benito","09",2,"Ozone",0.467032967032967
"22694",36.844096,-121.362121,"San Benito","09",3,"Ozone",0.358991596638655
"22695",36.844096,-121.362121,"San Benito","09",4,"Ozone",0.323390894819466
"22696",36.844096,-121.362121,"San Benito","10",1,"Ozone",0.386656200941915
"22697",36.844096,-121.362121,"San Benito","10",2,"Ozone",0.520408163265306
"22698",36.844096,-121.362121,"San Benito","10",3,"Ozone",0.445121951219512
"22699",36.844096,-121.362121,"San Benito","10",4,"Ozone",0.381946624803768
"22700",36.844096,-121.362121,"San Benito","11",1,"Ozone",0.433809523809524
"22701",36.844096,-121.362121,"San Benito","11",2,"Ozone",0.570952380952381
"22702",36.844096,-121.362121,"San Benito","11",3,"Ozone",0.534038800705467
"22703",36.844096,-121.362121,"San Benito","11",4,"Ozone",0.43563579277865
"22704",36.844096,-121.362121,"San Benito","12",1,"Ozone",0.465238095238095
"22705",36.844096,-121.362121,"San Benito","12",2,"Ozone",0.607544141252006
"22706",36.844096,-121.362121,"San Benito","12",3,"Ozone",0.599470899470899
"22707",36.844096,-121.362121,"San Benito","12",4,"Ozone",0.478021978021978
"22708",36.844096,-121.362121,"San Benito","13",1,"Ozone",0.493720565149137
"22709",36.844096,-121.362121,"San Benito","13",2,"Ozone",0.608186195826645
"22710",36.844096,-121.362121,"San Benito","13",3,"Ozone",0.599303135888502
"22711",36.844096,-121.362121,"San Benito","13",4,"Ozone",0.505900621118012
"22712",36.844096,-121.362121,"San Benito","14",1,"Ozone",0.509105180533752
"22713",36.844096,-121.362121,"San Benito","14",2,"Ozone",0.603968253968254
"22714",36.844096,-121.362121,"San Benito","14",3,"Ozone",0.56815834767642
"22715",36.844096,-121.362121,"San Benito","14",4,"Ozone",0.515227629513344
"22716",36.844096,-121.362121,"San Benito","15",1,"Ozone",0.504552590266876
"22717",36.844096,-121.362121,"San Benito","15",2,"Ozone",0.594285714285714
"22718",36.844096,-121.362121,"San Benito","15",3,"Ozone",0.541308089500861
"22719",36.844096,-121.362121,"San Benito","15",4,"Ozone",0.496894409937888
"22720",36.844096,-121.362121,"San Benito","16",1,"Ozone",0.480062794348509
"22721",36.844096,-121.362121,"San Benito","16",2,"Ozone",0.578412698412698
"22722",36.844096,-121.362121,"San Benito","16",3,"Ozone",0.506540447504303
"22723",36.844096,-121.362121,"San Benito","16",4,"Ozone",0.450621118012422
"22724",36.844096,-121.362121,"San Benito","17",1,"Ozone",0.431868131868132
"22725",36.844096,-121.362121,"San Benito","17",2,"Ozone",0.55015873015873
"22726",36.844096,-121.362121,"San Benito","17",3,"Ozone",0.458864027538726
"22727",36.844096,-121.362121,"San Benito","17",4,"Ozone",0.39472049689441
"22728",36.844096,-121.362121,"San Benito","18",1,"Ozone",0.384301412872841
"22729",36.844096,-121.362121,"San Benito","18",2,"Ozone",0.510952380952381
"22730",36.844096,-121.362121,"San Benito","18",3,"Ozone",0.400516351118761
"22731",36.844096,-121.362121,"San Benito","18",4,"Ozone",0.357142857142857
"22732",36.844096,-121.362121,"San Benito","19",1,"Ozone",0.360910518053375
"22733",36.844096,-121.362121,"San Benito","19",2,"Ozone",0.472380952380952
"22734",36.844096,-121.362121,"San Benito","19",3,"Ozone",0.355765920826162
"22735",36.844096,-121.362121,"San Benito","19",4,"Ozone",0.336335403726708
"22736",36.844096,-121.362121,"San Benito","20",1,"Ozone",0.324332810047096
"22737",36.844096,-121.362121,"San Benito","20",2,"Ozone",0.413968253968254
"22738",36.844096,-121.362121,"San Benito","20",3,"Ozone",0.306196213425129
"22739",36.844096,-121.362121,"San Benito","20",4,"Ozone",0.300776397515528
"22740",36.844096,-121.362121,"San Benito","21",1,"Ozone",0.301569858712716
"22741",36.844096,-121.362121,"San Benito","21",2,"Ozone",0.384285714285714
"22742",36.844096,-121.362121,"San Benito","21",3,"Ozone",0.276936316695353
"22743",36.844096,-121.362121,"San Benito","21",4,"Ozone",0.286801242236025
"22744",36.844096,-121.362121,"San Benito","22",1,"Ozone",0.287912087912088
"22745",36.844096,-121.362121,"San Benito","22",2,"Ozone",0.361587301587302
"22746",36.844096,-121.362121,"San Benito","22",3,"Ozone",0.259353741496599
"22747",36.844096,-121.362121,"San Benito","22",4,"Ozone",0.275155279503106
"22748",36.844096,-121.362121,"San Benito","23",1,"Ozone",0.280376766091052
"22749",36.844096,-121.362121,"San Benito","23",2,"Ozone",0.334850863422292
"22750",36.844096,-121.362121,"San Benito","23",3,"Ozone",0.249667774086379
"22751",36.844096,-121.362121,"San Benito","23",4,"Ozone",0.259937888198758
"22752",36.867125,-120.010158,"Madera","00",1,"CO",0.00638095238095238
"22753",36.867125,-120.010158,"Madera","00",1,"NO2",0.0630384615384615
"22754",36.867125,-120.010158,"Madera","00",1,"Ozone",0.170947030497592
"22755",36.867125,-120.010158,"Madera","00",2,"CO",0.00411302982731554
"22756",36.867125,-120.010158,"Madera","00",2,"NO2",0.0434505494505494
"22757",36.867125,-120.010158,"Madera","00",2,"Ozone",0.326373626373626
"22758",36.867125,-120.010158,"Madera","00",3,"CO",0.00434782608695652
"22759",36.867125,-120.010158,"Madera","00",3,"NO2",0.0601413043478261
"22760",36.867125,-120.010158,"Madera","00",3,"Ozone",0.302950310559006
"22761",36.867125,-120.010158,"Madera","00",4,"CO",0.00696629213483146
"22762",36.867125,-120.010158,"Madera","00",4,"NO2",0.0900869565217391
"22763",36.867125,-120.010158,"Madera","00",4,"Ozone",0.120496894409938
"22764",36.867125,-120.010158,"Madera","01",1,"CO",0.0066031746031746
"22765",36.867125,-120.010158,"Madera","01",1,"NO2",0.0588333333333333
"22766",36.867125,-120.010158,"Madera","01",1,"Ozone",0.154735152487961
"22767",36.867125,-120.010158,"Madera","01",2,"CO",0.00420722135007849
"22768",36.867125,-120.010158,"Madera","01",2,"NO2",0.045
"22769",36.867125,-120.010158,"Madera","01",2,"Ozone",0.298273155416013
"22770",36.867125,-120.010158,"Madera","01",3,"CO",0.00437888198757764
"22771",36.867125,-120.010158,"Madera","01",3,"NO2",0.0612934782608696
"22772",36.867125,-120.010158,"Madera","01",3,"Ozone",0.270186335403727
"22773",36.867125,-120.010158,"Madera","01",4,"CO",0.00667736757624398
"22774",36.867125,-120.010158,"Madera","01",4,"NO2",0.0878478260869565
"22775",36.867125,-120.010158,"Madera","01",4,"Ozone",0.108229813664596
"22776",36.867125,-120.010158,"Madera","02",1,"CO",0.00641269841269841
"22777",36.867125,-120.010158,"Madera","02",1,"NO2",0.0598219178082192
"22778",36.867125,-120.010158,"Madera","02",1,"Ozone",0.142512908777969
"22779",36.867125,-120.010158,"Madera","02",2,"CO",0.00427001569858713
"22780",36.867125,-120.010158,"Madera","02",2,"NO2",0.0472637362637363
"22781",36.867125,-120.010158,"Madera","02",2,"Ozone",0.269544740973312
"22782",36.867125,-120.010158,"Madera","02",3,"CO",0.00440993788819876
"22783",36.867125,-120.010158,"Madera","02",3,"NO2",0.0658695652173913
"22784",36.867125,-120.010158,"Madera","02",3,"Ozone",0.234065934065934
"22785",36.867125,-120.010158,"Madera","02",4,"CO",0.00730519480519481
"22786",36.867125,-120.010158,"Madera","02",4,"NO2",0.0868478260869565
"22787",36.867125,-120.010158,"Madera","02",4,"Ozone",0.105434782608696
"22788",36.867125,-120.010158,"Madera","03",1,"CO",0.00593650793650794
"22789",36.867125,-120.010158,"Madera","03",1,"NO2",0.0535
"22790",36.867125,-120.010158,"Madera","03",1,"Ozone",0.185714285714286
"22791",36.867125,-120.010158,"Madera","03",2,"CO",0.00433281004709576
"22792",36.867125,-120.010158,"Madera","03",2,"NO2",0.0792
"22793",36.867125,-120.010158,"Madera","03",3,"CO",0.00447204968944099
"22794",36.867125,-120.010158,"Madera","03",4,"CO",0.00792207792207792
"22795",36.867125,-120.010158,"Madera","03",4,"NO2",0.06125
"22796",36.867125,-120.010158,"Madera","03",4,"Ozone",0.0571428571428571
"22797",36.867125,-120.010158,"Madera","04",1,"CO",0.00593650793650794
"22798",36.867125,-120.010158,"Madera","04",1,"NO2",0.0579411764705882
"22799",36.867125,-120.010158,"Madera","04",1,"Ozone",0.136706349206349
"22800",36.867125,-120.010158,"Madera","04",2,"CO",0.00430141287284144
"22801",36.867125,-120.010158,"Madera","04",2,"NO2",0.0585443037974684
"22802",36.867125,-120.010158,"Madera","04",2,"Ozone",0.184267631103074
"22803",36.867125,-120.010158,"Madera","04",3,"CO",0.00475155279503106
"22804",36.867125,-120.010158,"Madera","04",3,"NO2",0.0898227848101266
"22805",36.867125,-120.010158,"Madera","04",3,"Ozone",0.122710622710623
"22806",36.867125,-120.010158,"Madera","04",4,"CO",0.00944805194805195
"22807",36.867125,-120.010158,"Madera","04",4,"NO2",0.0831168831168831
"22808",36.867125,-120.010158,"Madera","04",4,"Ozone",0.0898496240601504
"22809",36.867125,-120.010158,"Madera","05",1,"CO",0.00628571428571429
"22810",36.867125,-120.010158,"Madera","05",1,"NO2",0.0619493670886076
"22811",36.867125,-120.010158,"Madera","05",1,"Ozone",0.143772893772894
"22812",36.867125,-120.010158,"Madera","05",2,"CO",0.00452119309262166
"22813",36.867125,-120.010158,"Madera","05",2,"NO2",0.0612197802197802
"22814",36.867125,-120.010158,"Madera","05",2,"Ozone",0.167660910518053
"22815",36.867125,-120.010158,"Madera","05",3,"CO",0.00506211180124224
"22816",36.867125,-120.010158,"Madera","05",3,"NO2",0.0994673913043478
"22817",36.867125,-120.010158,"Madera","05",3,"Ozone",0.0863492063492063
"22818",36.867125,-120.010158,"Madera","05",4,"CO",0.0092776886035313
"22819",36.867125,-120.010158,"Madera","05",4,"NO2",0.0861847826086957
"22820",36.867125,-120.010158,"Madera","05",4,"Ozone",0.0822981366459627
"22821",36.867125,-120.010158,"Madera","06",1,"CO",0.00622792937399679
"22822",36.867125,-120.010158,"Madera","06",1,"NO2",0.0666835443037975
"22823",36.867125,-120.010158,"Madera","06",1,"Ozone",0.151544401544402
"22824",36.867125,-120.010158,"Madera","06",2,"CO",0.00470957613814757
"22825",36.867125,-120.010158,"Madera","06",2,"NO2",0.0562747252747253
"22826",36.867125,-120.010158,"Madera","06",2,"Ozone",0.232810047095761
"22827",36.867125,-120.010158,"Madera","06",3,"CO",0.00527950310559006
"22828",36.867125,-120.010158,"Madera","06",3,"NO2",0.0932391304347826
"22829",36.867125,-120.010158,"Madera","06",3,"Ozone",0.133229813664596
"22830",36.867125,-120.010158,"Madera","06",4,"CO",0.00831460674157303
"22831",36.867125,-120.010158,"Madera","06",4,"NO2",0.0873478260869565
"22832",36.867125,-120.010158,"Madera","06",4,"Ozone",0.0744113029827315
"22833",36.867125,-120.010158,"Madera","07",1,"CO",0.00658105939004815
"22834",36.867125,-120.010158,"Madera","07",1,"NO2",0.0666582278481013
"22835",36.867125,-120.010158,"Madera","07",1,"Ozone",0.148364888123924
"22836",36.867125,-120.010158,"Madera","07",2,"CO",0.0045839874411303
"22837",36.867125,-120.010158,"Madera","07",2,"NO2",0.0486923076923077
"22838",36.867125,-120.010158,"Madera","07",2,"Ozone",0.345839874411303
"22839",36.867125,-120.010158,"Madera","07",3,"CO",0.00524332810047096
"22840",36.867125,-120.010158,"Madera","07",3,"NO2",0.0838351648351648
"22841",36.867125,-120.010158,"Madera","07",3,"Ozone",0.283987441130298
"22842",36.867125,-120.010158,"Madera","07",4,"CO",0.0080577849117175
"22843",36.867125,-120.010158,"Madera","07",4,"NO2",0.088054347826087
"22844",36.867125,-120.010158,"Madera","07",4,"Ozone",0.105180533751962
"22845",36.867125,-120.010158,"Madera","08",1,"CO",0.00674157303370787
