"","Latitude","Longitude","County","Hour","Pollutant","Sample"
"1205",33.7411,-115.8206,"Riverside","06","Ozone",0.615121368881814
"1206",33.7411,-115.8206,"Riverside","07","Ozone",0.625299281723863
"1207",33.7411,-115.8206,"Riverside","08","Ozone",0.639855942376951
"1208",33.7411,-115.8206,"Riverside","09","Ozone",0.655706304868316
"1209",33.7411,-115.8206,"Riverside","10","Ozone",0.664713064713065
"1210",33.7411,-115.8206,"Riverside","11","Ozone",0.67468253968254
"1211",33.7411,-115.8206,"Riverside","12","Ozone",0.683458646616541
"1212",33.7411,-115.8206,"Riverside","13","Ozone",0.692956625547155
"1213",33.7411,-115.8206,"Riverside","14","Ozone",0.702360944377751
"1214",33.7411,-115.8206,"Riverside","15","Ozone",0.709152407481098
"1215",33.7411,-115.8206,"Riverside","16","Ozone",0.708659217877095
"1216",33.7411,-115.8206,"Riverside","17","Ozone",0.702148826104258
"1217",33.7411,-115.8206,"Riverside","18","Ozone",0.696626984126984
"1218",33.7411,-115.8206,"Riverside","19","Ozone",0.687936507936508
"1219",33.7411,-115.8206,"Riverside","20","Ozone",0.678373015873016
"1220",33.7411,-115.8206,"Riverside","21","Ozone",0.670833333333333
"1221",33.7411,-115.8206,"Riverside","22","Ozone",0.661587301587302
"1222",33.7411,-115.8206,"Riverside","23","Ozone",0.651746031746032
"1223",33.78942,-117.22764,"Riverside","00","Ozone",0.247056514913658
"1224",33.78942,-117.22764,"Riverside","01","Ozone",0.217808219178082
"1225",33.78942,-117.22764,"Riverside","02","Ozone",0.188251366120219
"1226",33.78942,-117.22764,"Riverside","03","Ozone",0.16167032967033
"1227",33.78942,-117.22764,"Riverside","04","Ozone",0.0938256658595642
"1228",33.78942,-117.22764,"Riverside","05","Ozone",0.103434816549571
"1229",33.78942,-117.22764,"Riverside","06","Ozone",0.139773614363778
"1230",33.78942,-117.22764,"Riverside","07","Ozone",0.226027397260274
"1231",33.78942,-117.22764,"Riverside","08","Ozone",0.359905288082084
"1232",33.78942,-117.22764,"Riverside","09","Ozone",0.508349821923229
"1233",33.78942,-117.22764,"Riverside","10","Ozone",0.622178374112076
"1234",33.78942,-117.22764,"Riverside","11","Ozone",0.690751672569854
"1235",33.78942,-117.22764,"Riverside","12","Ozone",0.74701726844584
"1236",33.78942,-117.22764,"Riverside","13","Ozone",0.781004709576138
"1237",33.78942,-117.22764,"Riverside","14","Ozone",0.797423887587822
"1238",33.78942,-117.22764,"Riverside","15","Ozone",0.788953942232631
"1239",33.78942,-117.22764,"Riverside","16","Ozone",0.739060665362035
"1240",33.78942,-117.22764,"Riverside","17","Ozone",0.648493150684931
"1241",33.78942,-117.22764,"Riverside","18","Ozone",0.557338017174083
"1242",33.78942,-117.22764,"Riverside","19","Ozone",0.465846994535519
"1243",33.78942,-117.22764,"Riverside","20","Ozone",0.40327868852459
"1244",33.78942,-117.22764,"Riverside","21","Ozone",0.351702544031311
"1245",33.78942,-117.22764,"Riverside","22","Ozone",0.303532182103611
"1246",33.78942,-117.22764,"Riverside","23","Ozone",0.270019569471624
"1247",33.8025,-118.22,"Los Angeles","00","CO",0.011547619047619
"1248",33.8025,-118.22,"Los Angeles","00","NO2",0.197742465753425
"1249",33.8025,-118.22,"Los Angeles","00","Ozone",0.221797655232306
"1250",33.8025,-118.22,"Los Angeles","00","SO2",0.0066337899543379
"1251",33.8025,-118.22,"Los Angeles","01","CO",0.0116507936507937
"1252",33.8025,-118.22,"Los Angeles","01","NO2",0.195531506849315
"1253",33.8025,-118.22,"Los Angeles","01","Ozone",0.211692176870748
"1254",33.8025,-118.22,"Los Angeles","01","SO2",0.00598356164383562
"1255",33.8025,-118.22,"Los Angeles","02","CO",0.0114444444444444
"1256",33.8025,-118.22,"Los Angeles","02","NO2",0.189019178082192
"1257",33.8025,-118.22,"Los Angeles","02","Ozone",0.217733990147783
"1258",33.8025,-118.22,"Los Angeles","02","SO2",0.00599452054794521
"1259",33.8025,-118.22,"Los Angeles","03","CO",0.0139240506329114
"1260",33.8025,-118.22,"Los Angeles","03","NO2",0.215448132780083
"1261",33.8025,-118.22,"Los Angeles","03","Ozone",0.177171572146446
"1262",33.8025,-118.22,"Los Angeles","03","SO2",0.00663926940639269
"1263",33.8025,-118.22,"Los Angeles","04","CO",0.0159349593495935
"1264",33.8025,-118.22,"Los Angeles","04","NO2",0.23319512195122
"1265",33.8025,-118.22,"Los Angeles","04","Ozone",0.104503105590062
"1266",33.8025,-118.22,"Los Angeles","04","SO2",0.00880216802168022
"1267",33.8025,-118.22,"Los Angeles","05","CO",0.0168333333333333
"1268",33.8025,-118.22,"Los Angeles","05","NO2",0.21413698630137
"1269",33.8025,-118.22,"Los Angeles","05","Ozone",0.157708628005658
"1270",33.8025,-118.22,"Los Angeles","05","SO2",0.00760697887970615
"1271",33.8025,-118.22,"Los Angeles","06","CO",0.0195396825396825
"1272",33.8025,-118.22,"Los Angeles","06","NO2",0.225180821917808
"1273",33.8025,-118.22,"Los Angeles","06","Ozone",0.16368330464716
"1274",33.8025,-118.22,"Los Angeles","06","SO2",0.00985205479452055
"1275",33.8025,-118.22,"Los Angeles","07","CO",0.0182713085234094
"1276",33.8025,-118.22,"Los Angeles","07","NO2",0.232093922651934
"1277",33.8025,-118.22,"Los Angeles","07","Ozone",0.191899441340782
"1278",33.8025,-118.22,"Los Angeles","07","SO2",0.0121366574330563
"1279",33.8025,-118.22,"Los Angeles","08","CO",0.0139356939356939
"1280",33.8025,-118.22,"Los Angeles","08","NO2",0.224845505617978
"1281",33.8025,-118.22,"Los Angeles","08","Ozone",0.25024077046549
"1282",33.8025,-118.22,"Los Angeles","08","SO2",0.0144569288389513
"1283",33.8025,-118.22,"Los Angeles","09","CO",0.0108688387635756
"1284",33.8025,-118.22,"Los Angeles","09","NO2",0.211731213872832
"1285",33.8025,-118.22,"Los Angeles","09","Ozone",0.312345169281585
"1286",33.8025,-118.22,"Los Angeles","09","SO2",0.0181965317919075
"1287",33.8025,-118.22,"Los Angeles","10","CO",0.00853791369920402
"1288",33.8025,-118.22,"Los Angeles","10","NO2",0.185947826086957
"1289",33.8025,-118.22,"Los Angeles","10","Ozone",0.386376811594203
"1290",33.8025,-118.22,"Los Angeles","10","SO2",0.0211356589147287
"1291",33.8025,-118.22,"Los Angeles","11","CO",0.00722738799661877
"1292",33.8025,-118.22,"Los Angeles","11","NO2",0.159116959064327
"1293",33.8025,-118.22,"Los Angeles","11","Ozone",0.460192147034252
"1294",33.8025,-118.22,"Los Angeles","11","SO2",0.0237699805068226
"1295",33.8025,-118.22,"Los Angeles","12","CO",0.00655172413793103
"1296",33.8025,-118.22,"Los Angeles","12","NO2",0.143036827195467
"1297",33.8025,-118.22,"Los Angeles","12","Ozone",0.50518008903278
"1298",33.8025,-118.22,"Los Angeles","12","SO2",0.0235113636363636
"1299",33.8025,-118.22,"Los Angeles","13","CO",0.00599439775910364
"1300",33.8025,-118.22,"Los Angeles","13","NO2",0.133745856353591
"1301",33.8025,-118.22,"Los Angeles","13","Ozone",0.523046566692975
"1302",33.8025,-118.22,"Los Angeles","13","SO2",0.0209281767955801
"1303",33.8025,-118.22,"Los Angeles","14","CO",0.00586549940310386
"1304",33.8025,-118.22,"Los Angeles","14","NO2",0.134085164835165
"1305",33.8025,-118.22,"Los Angeles","14","Ozone",0.516836734693877
"1306",33.8025,-118.22,"Los Angeles","14","SO2",0.0190842490842491
"1307",33.8025,-118.22,"Los Angeles","15","CO",0.00600875447672105
"1308",33.8025,-118.22,"Los Angeles","15","NO2",0.136681318681319
"1309",33.8025,-118.22,"Los Angeles","15","Ozone",0.496781789638932
"1310",33.8025,-118.22,"Los Angeles","15","SO2",0.0165384615384615
"1311",33.8025,-118.22,"Los Angeles","16","CO",0.00592120970951055
"1312",33.8025,-118.22,"Los Angeles","16","NO2",0.143445054945055
"1313",33.8025,-118.22,"Los Angeles","16","Ozone",0.458359497645212
"1314",33.8025,-118.22,"Los Angeles","16","SO2",0.0137619047619048
"1315",33.8025,-118.22,"Los Angeles","17","CO",0.0059047619047619
"1316",33.8025,-118.22,"Los Angeles","17","NO2",0.153857142857143
"1317",33.8025,-118.22,"Los Angeles","17","Ozone",0.412441130298273
"1318",33.8025,-118.22,"Los Angeles","17","SO2",0.0114557077625571
"1319",33.8025,-118.22,"Los Angeles","18","CO",0.00623015873015873
"1320",33.8025,-118.22,"Los Angeles","18","NO2",0.167881868131868
"1321",33.8025,-118.22,"Los Angeles","18","Ozone",0.366273120818575
"1322",33.8025,-118.22,"Los Angeles","18","SO2",0.00899360730593607
"1323",33.8025,-118.22,"Los Angeles","19","CO",0.00687624353362515
"1324",33.8025,-118.22,"Los Angeles","19","NO2",0.180405479452055
"1325",33.8025,-118.22,"Los Angeles","19","Ozone",0.326648351648352
"1326",33.8025,-118.22,"Los Angeles","19","SO2",0.00750684931506849
"1327",33.8025,-118.22,"Los Angeles","20","CO",0.00795238095238095
"1328",33.8025,-118.22,"Los Angeles","20","NO2",0.193750684931507
"1329",33.8025,-118.22,"Los Angeles","20","Ozone",0.285634920634921
"1330",33.8025,-118.22,"Los Angeles","20","SO2",0.00703926940639269
"1331",33.8025,-118.22,"Los Angeles","21","CO",0.00906349206349206
"1332",33.8025,-118.22,"Los Angeles","21","NO2",0.199202739726027
"1333",33.8025,-118.22,"Los Angeles","21","Ozone",0.263132335087009
"1334",33.8025,-118.22,"Los Angeles","21","SO2",0.00642922374429224
"1335",33.8025,-118.22,"Los Angeles","22","CO",0.0104444444444444
"1336",33.8025,-118.22,"Los Angeles","22","NO2",0.20213698630137
"1337",33.8025,-118.22,"Los Angeles","22","Ozone",0.241618497109827
"1338",33.8025,-118.22,"Los Angeles","22","SO2",0.00661917808219178
"1339",33.8025,-118.22,"Los Angeles","23","CO",0.011935914552737
"1340",33.8025,-118.22,"Los Angeles","23","NO2",0.217110091743119
"1341",33.8025,-118.22,"Los Angeles","23","Ozone",0.216611295681063
"1342",33.8025,-118.22,"Los Angeles","23","SO2",0.00688215488215488
"1343",33.819305,-117.918759,"Orange","00","CO",0.0210933758978452
"1344",33.819305,-117.918759,"Orange","00","NO2",0.194297752808989
"1345",33.819305,-117.918759,"Orange","01","CO",0.0190582601755786
"1346",33.819305,-117.918759,"Orange","01","NO2",0.181738028169014
"1347",33.819305,-117.918759,"Orange","02","CO",0.0179329608938547
"1348",33.819305,-117.918759,"Orange","02","NO2",0.173751412429379
"1349",33.819305,-117.918759,"Orange","03","CO",0.0181165203511572
"1350",33.819305,-117.918759,"Orange","03","NO2",0.181457865168539
"1351",33.819305,-117.918759,"Orange","04","CO",0.0213487629688747
"1352",33.819305,-117.918759,"Orange","04","NO2",0.209081460674157
"1353",33.819305,-117.918759,"Orange","05","CO",0.0252593774940144
"1354",33.819305,-117.918759,"Orange","05","NO2",0.231671348314607
"1355",33.819305,-117.918759,"Orange","06","CO",0.0294253790901836
"1356",33.819305,-117.918759,"Orange","06","NO2",0.245106741573034
"1357",33.819305,-117.918759,"Orange","07","CO",0.0301524879614767
"1358",33.819305,-117.918759,"Orange","07","NO2",0.24880790960452
"1359",33.819305,-117.918759,"Orange","08","CO",0.0266015466015466
"1360",33.819305,-117.918759,"Orange","08","NO2",0.247345714285714
"1361",33.819305,-117.918759,"Orange","09","CO",0.0242980650473446
"1362",33.819305,-117.918759,"Orange","09","NO2",0.244818965517241
"1363",33.819305,-117.918759,"Orange","10","CO",0.0231161236424394
"1364",33.819305,-117.918759,"Orange","10","NO2",0.240626822157434
"1365",33.819305,-117.918759,"Orange","11","CO",0.0220695433598659
"1366",33.819305,-117.918759,"Orange","11","NO2",0.232997076023392
"1367",33.819305,-117.918759,"Orange","12","CO",0.0215789473684211
"1368",33.819305,-117.918759,"Orange","12","NO2",0.228277777777778
"1369",33.819305,-117.918759,"Orange","13","CO",0.0214285714285714
"1370",33.819305,-117.918759,"Orange","13","NO2",0.223912790697674
"1371",33.819305,-117.918759,"Orange","14","CO",0.0229471960704052
"1372",33.819305,-117.918759,"Orange","14","NO2",0.226601719197708
"1373",33.819305,-117.918759,"Orange","15","CO",0.0237961476725522
"1374",33.819305,-117.918759,"Orange","15","NO2",0.232659154929577
"1375",33.819305,-117.918759,"Orange","16","CO",0.0242737094837935
"1376",33.819305,-117.918759,"Orange","16","NO2",0.241101123595506
"1377",33.819305,-117.918759,"Orange","17","CO",0.0256182472989196
"1378",33.819305,-117.918759,"Orange","17","NO2",0.256893258426966
"1379",33.819305,-117.918759,"Orange","18","CO",0.0257382953181273
"1380",33.819305,-117.918759,"Orange","18","NO2",0.267823033707865
"1381",33.819305,-117.918759,"Orange","19","CO",0.0258663465386154
"1382",33.819305,-117.918759,"Orange","19","NO2",0.273904494382022
"1383",33.819305,-117.918759,"Orange","20","CO",0.0266320830007981
"1384",33.819305,-117.918759,"Orange","20","NO2",0.279676966292135
"1385",33.819305,-117.918759,"Orange","21","CO",0.0276376695929769
"1386",33.819305,-117.918759,"Orange","21","NO2",0.275674157303371
"1387",33.819305,-117.918759,"Orange","22","CO",0.0263048683160415
"1388",33.819305,-117.918759,"Orange","22","NO2",0.245084269662921
"1389",33.819305,-117.918759,"Orange","23","CO",0.0244612928970471
"1390",33.819305,-117.918759,"Orange","23","NO2",0.228733146067416
"1391",33.83062,-117.93845,"Orange","00","CO",0.0185511938486443
"1392",33.83062,-117.93845,"Orange","00","NO2",0.158980169971671
"1393",33.83062,-117.93845,"Orange","00","Ozone",0.226426547956293
"1394",33.83062,-117.93845,"Orange","01","CO",0.0171428571428571
"1395",33.83062,-117.93845,"Orange","01","NO2",0.154725212464589
"1396",33.83062,-117.93845,"Orange","01","Ozone",0.223188992310805
"1397",33.83062,-117.93845,"Orange","02","CO",0.0162606232294618
"1398",33.83062,-117.93845,"Orange","02","NO2",0.151762039660057
"1399",33.83062,-117.93845,"Orange","02","Ozone",0.21355726426548
"1400",33.83062,-117.93845,"Orange","03","CO",0.019041095890411
"1401",33.83062,-117.93845,"Orange","03","NO2",0.184821917808219
"1402",33.83062,-117.93845,"Orange","03","Ozone",0.162426614481409
"1403",33.83062,-117.93845,"Orange","04","CO",0.0225685425685426
"1404",33.83062,-117.93845,"Orange","04","NO2",0.220666666666667
"1405",33.83062,-117.93845,"Orange","04","Ozone",0.09004329004329
"1406",33.83062,-117.93845,"Orange","05","CO",0.0188587616349656
"1407",33.83062,-117.93845,"Orange","05","NO2",0.196076487252125
"1408",33.83062,-117.93845,"Orange","05","Ozone",0.154350465398624
"1409",33.83062,-117.93845,"Orange","06","CO",0.0214366883116883
"1410",33.83062,-117.93845,"Orange","06","NO2",0.205360795454545
"1411",33.83062,-117.93845,"Orange","06","Ozone",0.163392857142857
"1412",33.83062,-117.93845,"Orange","07","CO",0.0207510204081633
"1413",33.83062,-117.93845,"Orange","07","NO2",0.196491428571429
"1414",33.83062,-117.93845,"Orange","07","Ozone",0.211591836734694
"1415",33.83062,-117.93845,"Orange","08","CO",0.0180924614743857
"1416",33.83062,-117.93845,"Orange","08","NO2",0.171903790087464
"1417",33.83062,-117.93845,"Orange","08","Ozone",0.296001665972511
"1418",33.83062,-117.93845,"Orange","09","CO",0.0157314974182444
"1419",33.83062,-117.93845,"Orange","09","NO2",0.144909638554217
"1420",33.83062,-117.93845,"Orange","09","Ozone",0.398144151920587
"1421",33.83062,-117.93845,"Orange","10","CO",0.0143286143286143
"1422",33.83062,-117.93845,"Orange","10","NO2",0.119906906906907
"1423",33.83062,-117.93845,"Orange","10","Ozone",0.501329901329901
"1424",33.83062,-117.93845,"Orange","11","CO",0.0133051563820795
"1425",33.83062,-117.93845,"Orange","11","NO2",0.102097633136095
"1426",33.83062,-117.93845,"Orange","11","Ozone",0.57971259509721
"1427",33.83062,-117.93845,"Orange","12","CO",0.0127159468438538
"1428",33.83062,-117.93845,"Orange","12","NO2",0.0891889534883721
"1429",33.83062,-117.93845,"Orange","12","Ozone",0.629651162790698
"1430",33.83062,-117.93845,"Orange","13","CO",0.0125103220478943
"1431",33.83062,-117.93845,"Orange","13","NO2",0.0846734104046243
"1432",33.83062,-117.93845,"Orange","13","Ozone",0.651692815854666
"1433",33.83062,-117.93845,"Orange","14","CO",0.0124712643678161
"1434",33.83062,-117.93845,"Orange","14","NO2",0.0861666666666667
"1435",33.83062,-117.93845,"Orange","14","Ozone",0.641256157635468
"1436",33.83062,-117.93845,"Orange","15","CO",0.0125697865353038
"1437",33.83062,-117.93845,"Orange","15","NO2",0.0894597701149425
"1438",33.83062,-117.93845,"Orange","15","Ozone",0.618144499178982
"1439",33.83062,-117.93845,"Orange","16","CO",0.0131054131054131
"1440",33.83062,-117.93845,"Orange","16","NO2",0.100267806267806
"1441",33.83062,-117.93845,"Orange","16","Ozone",0.563899063899064
"1442",33.83062,-117.93845,"Orange","17","CO",0.0141323648103309
"1443",33.83062,-117.93845,"Orange","17","NO2",0.124437853107345
"1444",33.83062,-117.93845,"Orange","17","Ozone",0.486117836965295
"1445",33.83062,-117.93845,"Orange","18","CO",0.0154882970137207
"1446",33.83062,-117.93845,"Orange","18","NO2",0.152762711864407
"1447",33.83062,-117.93845,"Orange","18","Ozone",0.4
"1448",33.83062,-117.93845,"Orange","19","CO",0.0172397094430993
"1449",33.83062,-117.93845,"Orange","19","NO2",0.17230790960452
"1450",33.83062,-117.93845,"Orange","19","Ozone",0.334059725585149
"1451",33.83062,-117.93845,"Orange","20","CO",0.0182647296206618
"1452",33.83062,-117.93845,"Orange","20","NO2",0.183090395480226
"1453",33.83062,-117.93845,"Orange","20","Ozone",0.292574656981437
"1454",33.83062,-117.93845,"Orange","21","CO",0.0189749798224375
"1455",33.83062,-117.93845,"Orange","21","NO2",0.18524011299435
"1456",33.83062,-117.93845,"Orange","21","Ozone",0.262913640032284
"1457",33.83062,-117.93845,"Orange","22","CO",0.0194350282485876
"1458",33.83062,-117.93845,"Orange","22","NO2",0.17975988700565
"1459",33.83062,-117.93845,"Orange","22","Ozone",0.243825665859564
"1460",33.83062,-117.93845,"Orange","23","CO",0.019871921182266
"1461",33.83062,-117.93845,"Orange","23","NO2",0.177113793103448
"1462",33.83062,-117.93845,"Orange","23","Ozone",0.237931034482759
"1463",33.85275,-116.54101,"Riverside","00","CO",0.00507839721254355
"1464",33.85275,-116.54101,"Riverside","00","NO2",0.0696197183098591
"1465",33.85275,-116.54101,"Riverside","00","Ozone",0.515706393054459
"1466",33.85275,-116.54101,"Riverside","01","CO",0.00332752613240418
"1467",33.85275,-116.54101,"Riverside","01","NO2",0.064808864265928
"1468",33.85275,-116.54101,"Riverside","01","Ozone",0.503196527229676
"1469",33.85275,-116.54101,"Riverside","02","CO",0.00341441839893852
"1470",33.85275,-116.54101,"Riverside","02","NO2",0.0622833333333333
"1471",33.85275,-116.54101,"Riverside","02","Ozone",0.490462999604274
"1472",33.85275,-116.54101,"Riverside","03","CO",0.00239285714285714
"1473",33.85275,-116.54101,"Riverside","03","NO2",0.081495867768595
"1474",33.85275,-116.54101,"Riverside","03","Ozone",0.385596221959858
"1475",33.85275,-116.54101,"Riverside","04","CO",0.00208667736757624
"1476",33.85275,-116.54101,"Riverside","04","NO2",0.0864262295081967
"1477",33.85275,-116.54101,"Riverside","04","Ozone",0.373887587822014
"1478",33.85275,-116.54101,"Riverside","05","CO",0.00391566265060241
"1479",33.85275,-116.54101,"Riverside","05","NO2",0.0843222222222222
"1480",33.85275,-116.54101,"Riverside","05","Ozone",0.431618519984171
"1481",33.85275,-116.54101,"Riverside","06","CO",0.00435651811745106
"1482",33.85275,-116.54101,"Riverside","06","NO2",0.104033426183844
"1483",33.85275,-116.54101,"Riverside","06","Ozone",0.419390581717451
"1484",33.85275,-116.54101,"Riverside","07","CO",0.00470393374741201
"1485",33.85275,-116.54101,"Riverside","07","NO2",0.096427374301676
"1486",33.85275,-116.54101,"Riverside","07","Ozone",0.457222665602554
"1487",33.85275,-116.54101,"Riverside","08","CO",0.00438037865748709
"1488",33.85275,-116.54101,"Riverside","08","NO2",0.0703389830508475
"1489",33.85275,-116.54101,"Riverside","08","Ozone",0.539911218724778
"1490",33.85275,-116.54101,"Riverside","09","CO",0.00354648526077097
"1491",33.85275,-116.54101,"Riverside","09","NO2",0.0443515850144092
"1492",33.85275,-116.54101,"Riverside","09","Ozone",0.625771922601894
"1493",33.85275,-116.54101,"Riverside","10","CO",0.00327619047619048
"1494",33.85275,-116.54101,"Riverside","10","NO2",0.0306345029239766
"1495",33.85275,-116.54101,"Riverside","10","Ozone",0.690142021720969
"1496",33.85275,-116.54101,"Riverside","11","CO",0.00299952539155197
"1497",33.85275,-116.54101,"Riverside","11","NO2",0.0252794117647059
"1498",33.85275,-116.54101,"Riverside","11","Ozone",0.727310924369748
"1499",33.85275,-116.54101,"Riverside","12","CO",0.00302179176755448
"1500",33.85275,-116.54101,"Riverside","12","NO2",0.0228588235294118
"1501",33.85275,-116.54101,"Riverside","12","Ozone",0.743613445378151
"1502",33.85275,-116.54101,"Riverside","13","CO",0.00298136645962733
"1503",33.85275,-116.54101,"Riverside","13","NO2",0.0216657060518732
"1504",33.85275,-116.54101,"Riverside","13","Ozone",0.753366174055829
"1505",33.85275,-116.54101,"Riverside","14","CO",0.00299719887955182
"1506",33.85275,-116.54101,"Riverside","14","NO2",0.0230338028169014
"1507",33.85275,-116.54101,"Riverside","14","Ozone",0.762199036918138
"1508",33.85275,-116.54101,"Riverside","15","CO",0.00297321428571429
"1509",33.85275,-116.54101,"Riverside","15","NO2",0.028072625698324
"1510",33.85275,-116.54101,"Riverside","15","Ozone",0.763231197771588
"1511",33.85275,-116.54101,"Riverside","16","CO",0.00352891156462585
"1512",33.85275,-116.54101,"Riverside","16","NO2",0.0528977900552486
"1513",33.85275,-116.54101,"Riverside","16","Ozone",0.722117276662731
"1514",33.85275,-116.54101,"Riverside","17","CO",0.00421364985163205
"1515",33.85275,-116.54101,"Riverside","17","NO2",0.0762845303867403
"1516",33.85275,-116.54101,"Riverside","17","Ozone",0.677134986225895
"1517",33.85275,-116.54101,"Riverside","18","CO",0.00407563025210084
"1518",33.85275,-116.54101,"Riverside","18","NO2",0.0729085872576177
"1519",33.85275,-116.54101,"Riverside","18","Ozone",0.66835043409629
"1520",33.85275,-116.54101,"Riverside","19","CO",0.00384583158776707
"1521",33.85275,-116.54101,"Riverside","19","NO2",0.0688337950138504
"1522",33.85275,-116.54101,"Riverside","19","Ozone",0.647908445146014
"1523",33.85275,-116.54101,"Riverside","20","CO",0.0038123415046492
"1524",33.85275,-116.54101,"Riverside","20","NO2",0.0704033149171271
"1525",33.85275,-116.54101,"Riverside","20","Ozone",0.612239275875639
"1526",33.85275,-116.54101,"Riverside","21","CO",0.00385460693153001
"1527",33.85275,-116.54101,"Riverside","21","NO2",0.074353591160221
"1528",33.85275,-116.54101,"Riverside","21","Ozone",0.575403384494294
"1529",33.85275,-116.54101,"Riverside","22","CO",0.00379251700680272
"1530",33.85275,-116.54101,"Riverside","22","NO2",0.0737596685082873
"1531",33.85275,-116.54101,"Riverside","22","Ozone",0.551633215269579
"1532",33.85275,-116.54101,"Riverside","23","CO",0.00404481792717087
"1533",33.85275,-116.54101,"Riverside","23","NO2",0.0691666666666667
"1534",33.85275,-116.54101,"Riverside","23","Ozone",0.533466533466533
"1535",33.859444,-118.200278,"Los Angeles","00","NO2",0.245455801104972
"1536",33.859444,-118.200278,"Los Angeles","01","NO2",0.236654696132597
"1537",33.859444,-118.200278,"Los Angeles","02","NO2",0.215491712707182
"1538",33.859444,-118.200278,"Los Angeles","03","NO2",0.221222222222222
"1539",33.859444,-118.200278,"Los Angeles","04","NO2",0.22982044198895
"1540",33.859444,-118.200278,"Los Angeles","05","NO2",0.248939226519337
"1541",33.859444,-118.200278,"Los Angeles","06","NO2",0.261505494505494
"1542",33.859444,-118.200278,"Los Angeles","07","NO2",0.265523415977961
"1543",33.859444,-118.200278,"Los Angeles","08","NO2",0.269464985994398
"1544",33.859444,-118.200278,"Los Angeles","09","NO2",0.258019830028329
"1545",33.859444,-118.200278,"Los Angeles","10","NO2",0.237224431818182
"1546",33.859444,-118.200278,"Los Angeles","11","NO2",0.209915492957746
"1547",33.859444,-118.200278,"Los Angeles","12","NO2",0.207578651685393
"1548",33.859444,-118.200278,"Los Angeles","13","NO2",0.216271468144044
"1549",33.859444,-118.200278,"Los Angeles","14","NO2",0.212473684210526
"1550",33.859444,-118.200278,"Los Angeles","15","NO2",0.207195054945055
"1551",33.859444,-118.200278,"Los Angeles","16","NO2",0.203772602739726
"1552",33.859444,-118.200278,"Los Angeles","17","NO2",0.226202739726027
"1553",33.859444,-118.200278,"Los Angeles","18","NO2",0.260901369863014
"1554",33.859444,-118.200278,"Los Angeles","19","NO2",0.269832876712329
"1555",33.859444,-118.200278,"Los Angeles","20","NO2",0.274161643835616
"1556",33.859444,-118.200278,"Los Angeles","21","NO2",0.265357142857143
"1557",33.859444,-118.200278,"Los Angeles","22","NO2",0.253273480662983
"1558",33.859444,-118.200278,"Los Angeles","23","NO2",0.25491135734072
"1559",33.901389,-118.205,"Los Angeles","00","CO",0.0227788649706458
"1560",33.901389,-118.205,"Los Angeles","00","NO2",0.172424657534247
"1561",33.901389,-118.205,"Los Angeles","00","Ozone",0.234348410210479
"1562",33.901389,-118.205,"Los Angeles","01","CO",0.0218708414872798
"1563",33.901389,-118.205,"Los Angeles","01","NO2",0.170887671232877
"1564",33.901389,-118.205,"Los Angeles","01","Ozone",0.222151898734177
"1565",33.901389,-118.205,"Los Angeles","02","CO",0.0212087912087912
"1566",33.901389,-118.205,"Los Angeles","02","NO2",0.16689010989011
"1567",33.901389,-118.205,"Los Angeles","02","Ozone",0.213311688311688
"1568",33.901389,-118.205,"Los Angeles","03","CO",0.0198257839721254
"1569",33.901389,-118.205,"Los Angeles","03","NO2",0.172573170731707
"1570",33.901389,-118.205,"Los Angeles","03","Ozone",0.159421560035057
"1571",33.901389,-118.205,"Los Angeles","04","CO",0.024
"1572",33.901389,-118.205,"Los Angeles","04","NO2",0.198531034482759
"1573",33.901389,-118.205,"Los Angeles","04","Ozone",0.109821428571429
"1574",33.901389,-118.205,"Los Angeles","05","CO",0.026679748822606
"1575",33.901389,-118.205,"Los Angeles","05","NO2",0.191434065934066
"1576",33.901389,-118.205,"Los Angeles","05","Ozone",0.167502365184484
"1577",33.901389,-118.205,"Los Angeles","06","CO",0.0299803227075954
"1578",33.901389,-118.205,"Los Angeles","06","NO2",0.201595041322314
"1579",33.901389,-118.205,"Los Angeles","06","Ozone",0.185250463821892
"1580",33.901389,-118.205,"Los Angeles","07","CO",0.0285232744783307
"1581",33.901389,-118.205,"Los Angeles","07","NO2",0.212441011235955
"1582",33.901389,-118.205,"Los Angeles","07","Ozone",0.231927437641723
"1583",33.901389,-118.205,"Los Angeles","08","CO",0.0221146085552865
"1584",33.901389,-118.205,"Los Angeles","08","NO2",0.211467605633803
"1585",33.901389,-118.205,"Los Angeles","08","Ozone",0.27816091954023
"1586",33.901389,-118.205,"Los Angeles","09","CO",0.0172646103896104
"1587",33.901389,-118.205,"Los Angeles","09","NO2",0.187087818696884
"1588",33.901389,-118.205,"Los Angeles","09","Ozone",0.368352893565358
"1589",33.901389,-118.205,"Los Angeles","10","CO",0.015069387755102
"1590",33.901389,-118.205,"Los Angeles","10","NO2",0.159511428571429
"1591",33.901389,-118.205,"Los Angeles","10","Ozone",0.469469387755102
"1592",33.901389,-118.205,"Los Angeles","11","CO",0.0136244897959184
"1593",33.901389,-118.205,"Los Angeles","11","NO2",0.135048571428571
"1594",33.901389,-118.205,"Los Angeles","11","Ozone",0.551265306122449
"1595",33.901389,-118.205,"Los Angeles","12","CO",0.0126612244897959
"1596",33.901389,-118.205,"Los Angeles","12","NO2",0.114362857142857
