County,Month,Weekend_day,Pollutant,Sample,Latitude,Longitude
Alameda,1,weekday,CO,0.014259903,37.743065,-122.169935
Alameda,1,weekday,NO2,0.170489828,37.687526,-121.784217
Alameda,1,weekday,Ozone,0.248720627,37.687526,-121.784217
Alameda,1,weekday,SO2,0.012530999,37.814781,-122.282347
Alameda,1,weekend,CO,0.010915114,37.743065,-122.169935
Alameda,1,weekend,NO2,0.100495652,37.687526,-121.784217
Alameda,1,weekend,Ozone,0.32389243,37.687526,-121.784217
Alameda,1,weekend,SO2,0.007460606,37.814781,-122.282347
Alameda,2,weekday,CO,0.015418094,37.743065,-122.169935
Alameda,2,weekday,NO2,0.187593767,37.687526,-121.784217
Alameda,2,weekday,Ozone,0.300195386,37.687526,-121.784217
Alameda,2,weekday,SO2,0.016870206,37.814781,-122.282347
Alameda,2,weekend,CO,0.014736025,37.743065,-122.169935
Alameda,2,weekend,NO2,0.1505,37.687526,-121.784217
Alameda,2,weekend,Ozone,0.279833075,37.687526,-121.784217
Alameda,2,weekend,SO2,0.01375,37.814781,-122.282347
Alameda,3,weekday,CO,0.011284098,37.743065,-122.169935
Alameda,3,weekday,NO2,0.120677942,37.687526,-121.784217
Alameda,3,weekday,Ozone,0.371856125,37.687526,-121.784217
Alameda,3,weekday,SO2,0.012205333,37.814781,-122.282347
Alameda,3,weekend,CO,0.009616036,37.743065,-122.169935
Alameda,3,weekend,NO2,0.061483696,37.687526,-121.784217
Alameda,3,weekend,Ozone,0.432841615,37.687526,-121.784217
Alameda,3,weekend,SO2,0.00725,37.814781,-122.282347
Alameda,4,weekday,CO,0.010676798,37.743065,-122.169935
Alameda,4,weekday,NO2,0.093672458,37.687526,-121.784217
Alameda,4,weekday,Ozone,0.49998807,37.687526,-121.784217
Alameda,4,weekday,SO2,0.012884982,37.814781,-122.282347
Alameda,4,weekend,CO,0.010591212,37.743065,-122.169935
Alameda,4,weekend,NO2,0.070034483,37.687526,-121.784217
Alameda,4,weekend,Ozone,0.486059351,37.687526,-121.784217
Alameda,4,weekend,SO2,0.010734007,37.814781,-122.282347
Alameda,5,weekday,CO,0.008720497,37.743065,-122.169935
Alameda,5,weekday,NO2,0.077106715,37.687526,-121.784217
Alameda,5,weekday,Ozone,0.439373933,37.687526,-121.784217
Alameda,5,weekday,SO2,0.010915444,37.814781,-122.282347
Alameda,5,weekend,CO,0.008704854,37.743065,-122.169935
Alameda,5,weekend,NO2,0.057298058,37.687526,-121.784217
Alameda,5,weekend,Ozone,0.458973648,37.687526,-121.784217
Alameda,5,weekend,SO2,0.009952862,37.814781,-122.282347
Alameda,6,weekday,CO,0.008426017,37.743065,-122.169935
Alameda,6,weekday,NO2,0.074694656,37.687526,-121.784217
Alameda,6,weekday,Ozone,0.419041861,37.687526,-121.784217
Alameda,6,weekday,SO2,0.013657267,37.814781,-122.282347
Alameda,6,weekend,CO,0.009306418,37.743065,-122.169935
Alameda,6,weekend,NO2,0.071876087,37.687526,-121.784217
Alameda,6,weekend,Ozone,0.475961238,37.687526,-121.784217
Alameda,6,weekend,SO2,0.012492424,37.814781,-122.282347
Alameda,7,weekday,CO,0.009911424,37.743065,-122.169935
Alameda,7,weekday,NO2,0.080501913,37.687526,-121.784217
Alameda,7,weekday,Ozone,0.334029343,37.687526,-121.784217
Alameda,7,weekday,SO2,0.015088372,37.814781,-122.282347
Alameda,7,weekend,CO,0.009782645,37.743065,-122.169935
Alameda,7,weekend,NO2,0.05528347,37.687526,-121.784217
Alameda,7,weekend,Ozone,0.339320861,37.687526,-121.784217
Alameda,7,weekend,SO2,0.010985685,37.814781,-122.282347
Alameda,8,weekday,CO,0.0108288,37.743065,-122.169935
Alameda,8,weekday,NO2,0.082038117,37.687526,-121.784217
Alameda,8,weekday,Ozone,0.336823833,37.687526,-121.784217
Alameda,8,weekday,SO2,0.010787611,37.814781,-122.282347
Alameda,8,weekend,CO,0.011362578,37.743065,-122.169935
Alameda,8,weekend,NO2,0.057061594,37.687526,-121.784217
Alameda,8,weekend,Ozone,0.390126812,37.687526,-121.784217
Alameda,8,weekend,SO2,0.008939394,37.814781,-122.282347
Alameda,9,weekday,CO,0.013235641,37.743065,-122.169935
Alameda,9,weekday,NO2,0.110276625,37.687526,-121.784217
Alameda,9,weekday,Ozone,0.379176919,37.687526,-121.784217
Alameda,9,weekday,SO2,0.008698565,37.814781,-122.282347
Alameda,9,weekend,CO,0.013061781,37.743065,-122.169935
Alameda,9,weekend,NO2,0.081752952,37.687526,-121.784217
Alameda,9,weekend,Ozone,0.387991718,37.687526,-121.784217
Alameda,9,weekend,SO2,0.006318182,37.814781,-122.282347
Alameda,10,weekday,CO,0.01368279,37.743065,-122.169935
Alameda,10,weekday,NO2,0.125324684,37.687526,-121.784217
Alameda,10,weekday,Ozone,0.319722443,37.687526,-121.784217
Alameda,10,weekday,SO2,0.006803195,37.814781,-122.282347
Alameda,10,weekend,CO,0.01426087,37.743065,-122.169935
Alameda,10,weekend,NO2,0.09375937,37.687526,-121.784217
Alameda,10,weekend,Ozone,0.397088594,37.687526,-121.784217
Alameda,10,weekend,SO2,0.006375758,37.814781,-122.282347
Alameda,11,weekday,CO,0.016509448,37.743065,-122.169935
Alameda,11,weekday,NO2,0.156198489,37.687526,-121.784217
Alameda,11,weekday,Ozone,0.270446243,37.687526,-121.784217
Alameda,11,weekday,SO2,0.012330776,37.814781,-122.282347
Alameda,11,weekend,CO,0.014078675,37.743065,-122.169935
Alameda,11,weekend,NO2,0.101287606,37.687526,-121.784217
Alameda,11,weekend,Ozone,0.345584661,37.687526,-121.784217
Alameda,11,weekend,SO2,0.005313131,37.814781,-122.282347
Alameda,12,weekday,CO,0.016627587,37.743065,-122.169935
Alameda,12,weekday,NO2,0.180710537,37.687526,-121.784217
Alameda,12,weekday,Ozone,0.223497236,37.687526,-121.784217
Alameda,12,weekday,SO2,0.014424779,37.814781,-122.282347
Alameda,12,weekend,CO,0.017250324,37.743065,-122.169935
Alameda,12,weekend,NO2,0.150985492,37.687526,-121.784217
Alameda,12,weekend,Ozone,0.246815659,37.687526,-121.784217
Alameda,12,weekend,SO2,0.012969697,37.814781,-122.282347
Contra Costa,1,weekday,CO,0.012015058,37.936013,-122.026154
Contra Costa,1,weekday,NO2,0.096389043,37.936013,-122.026154
Contra Costa,1,weekday,Ozone,0.239786011,37.936013,-122.026154
Contra Costa,1,weekday,SO2,0.012469337,37.936013,-122.026154
Contra Costa,1,weekend,CO,0.010873706,37.936013,-122.026154
Contra Costa,1,weekend,NO2,0.064675362,37.936013,-122.026154
Contra Costa,1,weekend,Ozone,0.326086957,37.936013,-122.026154
Contra Costa,1,weekend,SO2,0.011777778,37.936013,-122.026154
Contra Costa,2,weekday,CO,0.012219657,37.936013,-122.026154
Contra Costa,2,weekday,NO2,0.099730148,37.936013,-122.026154
Contra Costa,2,weekday,Ozone,0.288695914,37.936013,-122.026154
Contra Costa,2,weekday,SO2,0.015393417,37.936013,-122.026154
Contra Costa,2,weekend,CO,0.012309851,37.936013,-122.026154
Contra Costa,2,weekend,NO2,0.076033399,37.936013,-122.026154
Contra Costa,2,weekend,Ozone,0.272888016,37.936013,-122.026154
Contra Costa,2,weekend,SO2,0.01528906,37.936013,-122.026154
Contra Costa,3,weekday,CO,0.01060658,37.936013,-122.026154
Contra Costa,3,weekday,NO2,0.061136736,37.936013,-122.026154
Contra Costa,3,weekday,Ozone,0.359208153,37.936013,-122.026154
Contra Costa,3,weekday,SO2,0.013759277,37.936013,-122.026154
Contra Costa,3,weekend,CO,0.009818841,37.936013,-122.026154
Contra Costa,3,weekend,NO2,0.031467391,37.936013,-122.026154
Contra Costa,3,weekend,Ozone,0.419280538,37.936013,-122.026154
Contra Costa,3,weekend,SO2,0.011907322,37.936013,-122.026154
Contra Costa,4,weekday,CO,0.008840816,37.936013,-122.026154
Contra Costa,4,weekday,NO2,0.050596164,37.936013,-122.026154
Contra Costa,4,weekday,Ozone,0.487172012,37.936013,-122.026154
Contra Costa,4,weekday,SO2,0.017322377,37.936013,-122.026154
Contra Costa,4,weekend,CO,0.009230415,37.936013,-122.026154
Contra Costa,4,weekend,NO2,0.038320435,37.936013,-122.026154
Contra Costa,4,weekend,Ozone,0.461979617,37.936013,-122.026154
Contra Costa,4,weekend,SO2,0.01594952,37.936013,-122.026154
Contra Costa,5,weekday,CO,0.007360775,37.936013,-122.026154
Contra Costa,5,weekday,NO2,0.044306275,37.936013,-122.026154
Contra Costa,5,weekday,Ozone,0.438218554,37.936013,-122.026154
Contra Costa,5,weekday,SO2,0.016165424,37.936013,-122.026154
Contra Costa,5,weekend,CO,0.007389004,37.936013,-122.026154
Contra Costa,5,weekend,NO2,0.033475845,37.936013,-122.026154
Contra Costa,5,weekend,Ozone,0.452467219,37.936013,-122.026154
Contra Costa,5,weekend,SO2,0.016322296,37.936013,-122.026154
Contra Costa,6,weekday,CO,0.006004523,37.936013,-122.026154
Contra Costa,6,weekday,NO2,0.044520958,37.936013,-122.026154
Contra Costa,6,weekday,Ozone,0.417721699,37.936013,-122.026154
Contra Costa,6,weekday,SO2,0.01754009,37.936013,-122.026154
Contra Costa,6,weekend,CO,0.006368831,37.936013,-122.026154
Contra Costa,6,weekend,NO2,0.042984308,37.936013,-122.026154
Contra Costa,6,weekend,Ozone,0.475524761,37.936013,-122.026154
Contra Costa,6,weekend,SO2,0.019046192,37.936013,-122.026154
Contra Costa,7,weekday,CO,0.005112365,37.936013,-122.026154
Contra Costa,7,weekday,NO2,0.04432918,37.936013,-122.026154
Contra Costa,7,weekday,Ozone,0.367927607,37.936013,-122.026154
Contra Costa,7,weekday,SO2,0.017805018,37.936013,-122.026154
Contra Costa,7,weekend,CO,0.004993789,37.936013,-122.026154
Contra Costa,7,weekend,NO2,0.032479348,37.936013,-122.026154
Contra Costa,7,weekend,Ozone,0.363121118,37.936013,-122.026154
Contra Costa,7,weekend,SO2,0.01596748,37.936013,-122.026154
Contra Costa,8,weekday,CO,0.008227836,37.936013,-122.026154
Contra Costa,8,weekday,NO2,0.043279533,37.936013,-122.026154
Contra Costa,8,weekday,Ozone,0.365950436,37.936013,-122.026154
Contra Costa,8,weekday,SO2,0.015420367,37.936013,-122.026154
Contra Costa,8,weekend,CO,0.008995859,37.936013,-122.026154
Contra Costa,8,weekend,NO2,0.035052174,37.936013,-122.026154
Contra Costa,8,weekend,Ozone,0.40300854,37.936013,-122.026154
Contra Costa,8,weekend,SO2,0.01460735,37.936013,-122.026154
Contra Costa,9,weekday,CO,0.009702578,37.936013,-122.026154
Contra Costa,9,weekday,NO2,0.060891035,37.936013,-122.026154
Contra Costa,9,weekday,Ozone,0.407372815,37.936013,-122.026154
Contra Costa,9,weekday,SO2,0.016646984,37.936013,-122.026154
Contra Costa,9,weekend,CO,0.010191511,37.936013,-122.026154
Contra Costa,9,weekend,NO2,0.050380435,37.936013,-122.026154
Contra Costa,9,weekend,Ozone,0.399204193,37.936013,-122.026154
Contra Costa,9,weekend,SO2,0.017391195,37.936013,-122.026154
Contra Costa,10,weekday,CO,0.008936508,37.936013,-122.026154
Contra Costa,10,weekday,NO2,0.073106604,37.936013,-122.026154
Contra Costa,10,weekday,Ozone,0.320941981,37.936013,-122.026154
Contra Costa,10,weekday,SO2,0.014870994,37.936013,-122.026154
Contra Costa,10,weekend,CO,0.008377374,37.936013,-122.026154
Contra Costa,10,weekend,NO2,0.054908894,37.936013,-122.026154
Contra Costa,10,weekend,Ozone,0.399736597,37.936013,-122.026154
Contra Costa,10,weekend,SO2,0.015502708,37.936013,-122.026154
Contra Costa,11,weekday,CO,0.010142952,37.936013,-122.026154
Contra Costa,11,weekday,NO2,0.094879422,37.936013,-122.026154
Contra Costa,11,weekday,Ozone,0.230837193,37.936013,-122.026154
Contra Costa,11,weekday,SO2,0.016673516,37.936013,-122.026154
Contra Costa,11,weekend,CO,0.008825052,37.936013,-122.026154
Contra Costa,11,weekend,NO2,0.063487772,37.936013,-122.026154
Contra Costa,11,weekend,Ozone,0.316711957,37.936013,-122.026154
Contra Costa,11,weekend,SO2,0.014637037,37.936013,-122.026154
Contra Costa,12,weekday,CO,0.012740294,37.936013,-122.026154
Contra Costa,12,weekday,NO2,0.108419249,37.936013,-122.026154
Contra Costa,12,weekday,Ozone,0.216424802,37.936013,-122.026154
Contra Costa,12,weekday,SO2,0.018375676,37.936013,-122.026154
Contra Costa,12,weekend,CO,0.012183115,37.936013,-122.026154
Contra Costa,12,weekend,NO2,0.092028986,37.936013,-122.026154
Contra Costa,12,weekend,Ozone,0.241502067,37.936013,-122.026154
Contra Costa,12,weekend,SO2,0.017158039,37.936013,-122.026154
Fresno,1,weekday,CO,0.010383926,36.785322,-119.774174
Fresno,1,weekday,NO2,0.109595013,36.705506,-119.741966
Fresno,1,weekday,Ozone,0.223999474,36.705506,-119.741966
Fresno,1,weekday,SO2,0.00072553,36.785322,-119.774174
Fresno,1,weekend,CO,0.009224478,36.785322,-119.774174
Fresno,1,weekend,NO2,0.094988095,36.705506,-119.741966
Fresno,1,weekend,Ozone,0.289584087,36.705506,-119.741966
Fresno,1,weekend,SO2,0.000522222,36.785322,-119.774174
Fresno,2,weekday,CO,0.014392293,36.785322,-119.774174
Fresno,2,weekday,NO2,0.140325284,36.705506,-119.741966
Fresno,2,weekday,Ozone,0.301756369,36.705506,-119.741966
Fresno,2,weekday,SO2,0.001661202,36.785322,-119.774174
Fresno,2,weekend,CO,0.014395238,36.785322,-119.774174
Fresno,2,weekend,NO2,0.108853681,36.705506,-119.741966
Fresno,2,weekend,Ozone,0.286187472,36.705506,-119.741966
Fresno,2,weekend,SO2,0.001020833,36.785322,-119.774174
Fresno,3,weekday,CO,0.011184414,36.785322,-119.774174
Fresno,3,weekday,NO2,0.093088404,36.705506,-119.741966
Fresno,3,weekday,Ozone,0.394792871,36.705506,-119.741966
Fresno,3,weekday,SO2,0.001036205,36.785322,-119.774174
Fresno,3,weekend,CO,0.01162478,36.785322,-119.774174
Fresno,3,weekend,NO2,0.064064516,36.705506,-119.741966
Fresno,3,weekend,Ozone,0.414845024,36.705506,-119.741966
Fresno,3,weekend,SO2,0.000631944,36.785322,-119.774174
Fresno,4,weekday,CO,0.005502414,36.785322,-119.774174
Fresno,4,weekday,NO2,0.077542845,36.705506,-119.741966
Fresno,4,weekday,Ozone,0.528426418,36.705506,-119.741966
Fresno,4,weekday,SO2,0.004115702,36.785322,-119.774174
Fresno,4,weekend,CO,0.005693333,36.785322,-119.774174
Fresno,4,weekend,NO2,0.061222574,36.705506,-119.741966
Fresno,4,weekend,Ozone,0.51290156,36.705506,-119.741966
Fresno,4,weekend,SO2,0.002892019,36.785322,-119.774174
Fresno,5,weekday,CO,0.005424454,36.785322,-119.774174
Fresno,5,weekday,NO2,0.077083518,36.705506,-119.741966
Fresno,5,weekday,Ozone,0.568324223,36.705506,-119.741966
Fresno,5,weekday,SO2,0.009248677,36.785322,-119.774174
Fresno,5,weekend,CO,0.004859416,36.785322,-119.774174
Fresno,5,weekend,NO2,0.048633645,36.705506,-119.741966
Fresno,5,weekend,Ozone,0.547984836,36.705506,-119.741966
Fresno,5,weekend,SO2,0.005267652,36.785322,-119.774174
Fresno,6,weekday,CO,0.005324182,36.785322,-119.774174
Fresno,6,weekday,NO2,0.08360223,36.705506,-119.741966
Fresno,6,weekday,Ozone,0.658301048,36.705506,-119.741966
Fresno,6,weekday,SO2,0.014551408,36.785322,-119.774174
Fresno,6,weekend,CO,0.005689673,36.785322,-119.774174
Fresno,6,weekend,NO2,0.069747232,36.705506,-119.741966
Fresno,6,weekend,Ozone,0.68287717,36.705506,-119.741966
Fresno,6,weekend,SO2,0.017836879,36.785322,-119.774174
Fresno,7,weekday,CO,0.005815944,36.785322,-119.774174
Fresno,7,weekday,NO2,0.09352698,36.705506,-119.741966
Fresno,7,weekday,Ozone,0.696015462,36.705506,-119.741966
Fresno,7,weekday,SO2,0.011678255,36.785322,-119.774174
Fresno,7,weekend,CO,0.005643365,36.785322,-119.774174
Fresno,7,weekend,NO2,0.069780967,36.705506,-119.741966
Fresno,7,weekend,Ozone,0.664381317,36.705506,-119.741966
Fresno,7,weekend,SO2,0.013753191,36.785322,-119.774174
Fresno,8,weekday,CO,0.00683253,36.785322,-119.774174
Fresno,8,weekday,NO2,0.107376164,36.705506,-119.741966
Fresno,8,weekday,Ozone,0.670902358,36.705506,-119.741966
Fresno,8,weekday,SO2,0.010326505,36.785322,-119.774174
Fresno,8,weekend,CO,0.00683358,36.785322,-119.774174
Fresno,8,weekend,NO2,0.07538972,36.705506,-119.741966
Fresno,8,weekend,Ozone,0.704267745,36.705506,-119.741966
Fresno,8,weekend,SO2,0.008843972,36.785322,-119.774174
Fresno,9,weekday,CO,0.006999462,36.785322,-119.774174
Fresno,9,weekday,NO2,0.124417459,36.705506,-119.741966
Fresno,9,weekday,Ozone,0.56149692,36.705506,-119.741966
Fresno,9,weekday,SO2,0.00968815,36.785322,-119.774174
Fresno,9,weekend,CO,0.006792304,36.785322,-119.774174
Fresno,9,weekend,NO2,0.099195467,36.705506,-119.741966
Fresno,9,weekend,Ozone,0.588350068,36.705506,-119.741966
Fresno,9,weekend,SO2,0.012815686,36.785322,-119.774174
Fresno,10,weekday,CO,0.007754553,36.785322,-119.774174
Fresno,10,weekday,NO2,0.15171569,36.705506,-119.741966
Fresno,10,weekday,Ozone,0.39981323,36.705506,-119.741966
Fresno,10,weekday,SO2,0.005107864,36.785322,-119.774174
Fresno,10,weekend,CO,0.007354663,36.785322,-119.774174
Fresno,10,weekend,NO2,0.108094159,36.705506,-119.741966
Fresno,10,weekend,Ozone,0.449350649,36.705506,-119.741966
Fresno,10,weekend,SO2,0.0055,36.785322,-119.774174
Fresno,11,weekday,CO,0.010385667,36.785322,-119.774174
Fresno,11,weekday,NO2,0.15443993,36.705506,-119.741966
Fresno,11,weekday,Ozone,0.291538238,36.705506,-119.741966
Fresno,11,weekday,SO2,0.003055884,36.785322,-119.774174
Fresno,11,weekend,CO,0.008828112,36.785322,-119.774174
Fresno,11,weekend,NO2,0.117245943,36.705506,-119.741966
Fresno,11,weekend,Ozone,0.356088809,36.705506,-119.741966
Fresno,11,weekend,SO2,0.003005405,36.785322,-119.774174
Fresno,12,weekday,CO,0.012588417,36.785322,-119.774174
Fresno,12,weekday,NO2,0.148440205,36.705506,-119.741966
Fresno,12,weekday,Ozone,0.173186147,36.705506,-119.741966
Fresno,12,weekday,SO2,0.002800257,36.785322,-119.774174
Fresno,12,weekend,CO,0.010560799,36.785322,-119.774174
Fresno,12,weekend,NO2,0.115123545,36.705506,-119.741966
Fresno,12,weekend,Ozone,0.233850479,36.705506,-119.741966
Fresno,12,weekend,SO2,0.002654147,36.785322,-119.774174
Humboldt,1,weekday,CO,0.007578031,40.776944,-124.1775
Humboldt,1,weekday,NO2,0.01572979,40.776944,-124.1775
Humboldt,1,weekday,Ozone,0.413528139,40.776944,-124.1775
Humboldt,1,weekday,SO2,0.007547646,40.776944,-124.1775
Humboldt,1,weekend,CO,0.007803738,40.776944,-124.1775
Humboldt,1,weekend,NO2,0.020090206,40.776944,-124.1775
Humboldt,1,weekend,Ozone,0.436980999,40.776944,-124.1775
Humboldt,1,weekend,SO2,0.0082038,40.776944,-124.1775
Humboldt,2,weekday,CO,0.00862614,40.776944,-124.1775
Humboldt,2,weekday,NO2,0.026386414,40.776944,-124.1775
Humboldt,2,weekday,Ozone,0.319192547,40.776944,-124.1775
Humboldt,2,weekday,SO2,0.007277716,40.776944,-124.1775
Humboldt,2,weekend,CO,0.008770186,40.776944,-124.1775
Humboldt,2,weekend,NO2,0.02446519,40.776944,-124.1775
Humboldt,2,weekend,Ozone,0.329270424,40.776944,-124.1775
Humboldt,2,weekend,SO2,0.0062827,40.776944,-124.1775
Humboldt,3,weekday,CO,0.006321839,40.776944,-124.1775
Humboldt,3,weekday,NO2,0.020050797,40.776944,-124.1775
Humboldt,3,weekday,Ozone,0.41489303,40.776944,-124.1775
Humboldt,3,weekday,SO2,0.000642136,40.776944,-124.1775
Humboldt,3,weekend,CO,0.006225649,40.776944,-124.1775
Humboldt,3,weekend,NO2,0.0128,40.776944,-124.1775
Humboldt,3,weekend,Ozone,0.504117647,40.776944,-124.1775
Humboldt,3,weekend,SO2,0.000334528,40.776944,-124.1775
Humboldt,4,weekday,CO,0.006,40.776944,-124.1775
Humboldt,4,weekday,NO2,0.023694805,40.776944,-124.1775
Humboldt,4,weekday,Ozone,0.474246534,40.776944,-124.1775
Humboldt,4,weekday,SO2,0.00096614,40.776944,-124.1775
Humboldt,4,weekend,CO,0.005791506,40.776944,-124.1775
Humboldt,4,weekend,NO2,0.017948586,40.776944,-124.1775
Humboldt,4,weekend,Ozone,0.433698727,40.776944,-124.1775
Humboldt,4,weekend,SO2,0.000966024,40.776944,-124.1775
Humboldt,5,weekday,CO,0.005817422,40.776944,-124.1775
Humboldt,5,weekday,NO2,0.025072375,40.776944,-124.1775
Humboldt,5,weekday,Ozone,0.415854006,40.776944,-124.1775
Humboldt,5,weekday,SO2,0.002031293,40.776944,-124.1775
Humboldt,5,weekend,CO,0.005592857,40.776944,-124.1775
Humboldt,5,weekend,NO2,0.020537838,40.776944,-124.1775
Humboldt,5,weekend,Ozone,0.407563025,40.776944,-124.1775
Humboldt,5,weekend,SO2,0.001853832,40.776944,-124.1775
Humboldt,6,weekday,CO,0.004727541,40.776944,-124.1775
Humboldt,6,weekday,NO2,0.01543662,40.776944,-124.1775
Humboldt,6,weekday,Ozone,0.339952823,40.776944,-124.1775
Humboldt,6,weekday,SO2,0.002002442,40.776944,-124.1775
Humboldt,6,weekend,CO,0.00489562,40.776944,-124.1775
Humboldt,6,weekend,NO2,0.01361442,40.776944,-124.1775
Humboldt,6,weekend,Ozone,0.345572264,40.776944,-124.1775
Humboldt,6,weekend,SO2,0.00200995,40.776944,-124.1775
Humboldt,7,weekday,CO,0.004231053,40.776944,-124.1775
Humboldt,7,weekday,NO2,0.009421842,40.776944,-124.1775
Humboldt,7,weekday,Ozone,0.245302714,40.776944,-124.1775
Humboldt,7,weekday,SO2,0.003581921,40.776944,-124.1775
Humboldt,7,weekend,CO,0.00416476,40.776944,-124.1775
Humboldt,7,weekend,NO2,0.006329949,40.776944,-124.1775
Humboldt,7,weekend,Ozone,0.263413816,40.776944,-124.1775
Humboldt,7,weekend,SO2,0.003570732,40.776944,-124.1775
Humboldt,8,weekday,CO,0.006008837,40.776944,-124.1775
Humboldt,8,weekday,NO2,0.009625123,40.776944,-124.1775
Humboldt,8,weekday,Ozone,0.244404876,40.776944,-124.1775
Humboldt,8,weekday,SO2,0.005483748,40.776944,-124.1775
Humboldt,8,weekend,CO,0.006122449,40.776944,-124.1775
Humboldt,8,weekend,NO2,0.008675,40.776944,-124.1775
Humboldt,8,weekend,Ozone,0.276608187,40.776944,-124.1775
Humboldt,8,weekend,SO2,0.005260606,40.776944,-124.1775
Humboldt,9,weekday,CO,0.004829456,40.776944,-124.1775
Humboldt,9,weekday,NO2,0.014851464,40.776944,-124.1775
Humboldt,9,weekday,Ozone,0.303323263,40.776944,-124.1775
Humboldt,9,weekday,SO2,0.005707434,40.776944,-124.1775
Humboldt,9,weekend,CO,0.004645892,40.776944,-124.1775
Humboldt,9,weekend,NO2,0.011890625,40.776944,-124.1775
Humboldt,9,weekend,Ozone,0.256807708,40.776944,-124.1775
Humboldt,9,weekend,SO2,0.006093827,40.776944,-124.1775
Humboldt,10,weekday,CO,0.0073264,40.776944,-124.1775
Humboldt,10,weekday,NO2,0.018286832,40.776944,-124.1775
Humboldt,10,weekday,Ozone,0.349445746,40.776944,-124.1775
Humboldt,10,weekday,SO2,0.000119048,40.776944,-124.1775
Humboldt,10,weekend,CO,0.007079881,40.776944,-124.1775
Humboldt,10,weekend,NO2,0.011630137,40.776944,-124.1775
Humboldt,10,weekend,Ozone,0.368815745,40.776944,-124.1775
Humboldt,10,weekend,SO2,0.000425926,40.776944,-124.1775
Humboldt,11,weekday,CO,0.009389474,40.776944,-124.1775
Humboldt,11,weekday,NO2,0.018785897,40.776944,-124.1775
Humboldt,11,weekday,Ozone,0.350872854,40.776944,-124.1775
Humboldt,11,weekday,SO2,0.001329983,40.776944,-124.1775
Humboldt,11,weekend,CO,0.009180609,40.776944,-124.1775
Humboldt,11,weekend,NO2,0.011712551,40.776944,-124.1775
Humboldt,11,weekend,Ozone,0.411027569,40.776944,-124.1775
Humboldt,11,weekend,SO2,0.000892388,40.776944,-124.1775
Humboldt,12,weekday,CO,0.008126439,40.776944,-124.1775
Humboldt,12,weekday,NO2,0.035724138,40.776944,-124.1775
Humboldt,12,weekday,Ozone,0.318972272,40.776944,-124.1775
Humboldt,12,weekday,SO2,0.003300603,40.776944,-124.1775
Humboldt,12,weekend,CO,0.00809924,40.776944,-124.1775
Humboldt,12,weekend,NO2,0.030810997,40.776944,-124.1775
Humboldt,12,weekend,Ozone,0.338470497,40.776944,-124.1775
Humboldt,12,weekend,SO2,0.003313661,40.776944,-124.1775
Imperial,1,weekday,CO,0.019108168,32.676186,-115.484144
Imperial,1,weekday,NO2,0.14230625,32.676186,-115.484144
Imperial,1,weekday,Ozone,0.263145597,32.676186,-115.484144
Imperial,1,weekday,SO2,0.008735823,32.676186,-115.484144
Imperial,1,weekend,CO,0.015872298,32.676186,-115.484144
Imperial,1,weekend,NO2,0.108426087,32.676186,-115.484144
Imperial,1,weekend,Ozone,0.309075224,32.676186,-115.484144
Imperial,1,weekend,SO2,0.008313043,32.676186,-115.484144
Imperial,2,weekday,CO,0.016387643,32.676186,-115.484144
Imperial,2,weekday,NO2,0.124675476,32.676186,-115.484144
Imperial,2,weekday,Ozone,0.342495187,32.676186,-115.484144
Imperial,2,weekday,SO2,0.010950774,32.676186,-115.484144
Imperial,2,weekend,CO,0.015011335,32.676186,-115.484144
Imperial,2,weekend,NO2,0.120855978,32.676186,-115.484144
Imperial,2,weekend,Ozone,0.4026218,32.676186,-115.484144
Imperial,2,weekend,SO2,0.010094203,32.676186,-115.484144
Imperial,3,weekday,CO,0.008005899,32.676186,-115.484144
Imperial,3,weekday,NO2,0.077460653,32.676186,-115.484144
Imperial,3,weekday,Ozone,0.466011905,32.676186,-115.484144
Imperial,3,weekday,SO2,0.012043093,32.676186,-115.484144
Imperial,3,weekend,CO,0.006684969,32.676186,-115.484144
Imperial,3,weekend,NO2,0.063057065,32.676186,-115.484144
Imperial,3,weekend,Ozone,0.47849886,32.676186,-115.484144
Imperial,3,weekend,SO2,0.014253623,32.676186,-115.484144
Imperial,4,weekday,CO,0.004438817,32.676186,-115.484144
Imperial,4,weekday,NO2,0.058697895,32.676186,-115.484144
Imperial,4,weekday,Ozone,0.546667168,32.676186,-115.484144
Imperial,4,weekday,SO2,0.010180028,32.676186,-115.484144
Imperial,4,weekend,CO,0.003748423,32.676186,-115.484144
Imperial,4,weekend,NO2,0.044523077,32.676186,-115.484144
Imperial,4,weekend,Ozone,0.504152618,32.676186,-115.484144
Imperial,4,weekend,SO2,0.007731884,32.676186,-115.484144
Imperial,5,weekday,CO,0.003639297,32.676186,-115.484144
Imperial,5,weekday,NO2,0.045149344,32.676186,-115.484144
Imperial,5,weekday,Ozone,0.557582085,32.676186,-115.484144
Imperial,5,weekday,SO2,0.01139538,32.676186,-115.484144
Imperial,5,weekend,CO,0.002650449,32.676186,-115.484144
Imperial,5,weekend,NO2,0.025270531,32.676186,-115.484144
Imperial,5,weekend,Ozone,0.558005521,32.676186,-115.484144
Imperial,5,weekend,SO2,0.00894686,32.676186,-115.484144
Imperial,6,weekday,CO,0.007645569,32.676186,-115.484144
Imperial,6,weekday,NO2,0.057324975,32.676186,-115.484144
Imperial,6,weekday,Ozone,0.542935557,32.676186,-115.484144
