"","Latitude","Longitude","County","Hour","Weekend_day","Pollutant","Sample"
"7663",34.52744,-120.1965,"Santa Barbara","08","weekday","NO2",0.0285657370517928
"7664",34.52744,-120.1965,"Santa Barbara","08","weekday","Ozone",0.351973318510283
"7665",34.52744,-120.1965,"Santa Barbara","08","weekend","NO2",0.0168932038834951
"7666",34.52744,-120.1965,"Santa Barbara","08","weekend","Ozone",0.37554945054945
"7667",34.52744,-120.1965,"Santa Barbara","09","weekday","NO2",0.0300803212851406
"7668",34.52744,-120.1965,"Santa Barbara","09","weekday","Ozone",0.404129464285714
"7669",34.52744,-120.1965,"Santa Barbara","09","weekend","NO2",0.0210679611650485
"7670",34.52744,-120.1965,"Santa Barbara","09","weekend","Ozone",0.423351648351648
"7671",34.52744,-120.1965,"Santa Barbara","10","weekday","NO2",0.0311067193675889
"7672",34.52744,-120.1965,"Santa Barbara","10","weekday","Ozone",0.461428571428571
"7673",34.52744,-120.1965,"Santa Barbara","10","weekend","NO2",0.0225242718446602
"7674",34.52744,-120.1965,"Santa Barbara","10","weekend","Ozone",0.47967032967033
"7675",34.52744,-120.1965,"Santa Barbara","11","weekday","NO2",0.0316600790513834
"7676",34.52744,-120.1965,"Santa Barbara","11","weekday","Ozone",0.507224958949097
"7677",34.52744,-120.1965,"Santa Barbara","11","weekend","NO2",0.0205825242718447
"7678",34.52744,-120.1965,"Santa Barbara","11","weekend","Ozone",0.515384615384615
"7679",34.52744,-120.1965,"Santa Barbara","12","weekday","NO2",0.0309920634920635
"7680",34.52744,-120.1965,"Santa Barbara","12","weekday","Ozone",0.536648351648352
"7681",34.52744,-120.1965,"Santa Barbara","12","weekend","NO2",0.0194174757281553
"7682",34.52744,-120.1965,"Santa Barbara","12","weekend","Ozone",0.533841886269071
"7683",34.52744,-120.1965,"Santa Barbara","13","weekday","NO2",0.032390438247012
"7684",34.52744,-120.1965,"Santa Barbara","13","weekday","Ozone",0.545945945945946
"7685",34.52744,-120.1965,"Santa Barbara","13","weekend","NO2",0.0193203883495146
"7686",34.52744,-120.1965,"Santa Barbara","13","weekend","Ozone",0.547434119278779
"7687",34.52744,-120.1965,"Santa Barbara","14","weekday","NO2",0.0320318725099602
"7688",34.52744,-120.1965,"Santa Barbara","14","weekday","Ozone",0.547490347490347
"7689",34.52744,-120.1965,"Santa Barbara","14","weekend","NO2",0.0196116504854369
"7690",34.52744,-120.1965,"Santa Barbara","14","weekend","Ozone",0.549098474341193
"7691",34.52744,-120.1965,"Santa Barbara","15","weekday","NO2",0.033015873015873
"7692",34.52744,-120.1965,"Santa Barbara","15","weekday","Ozone",0.544015444015444
"7693",34.52744,-120.1965,"Santa Barbara","15","weekend","NO2",0.0196116504854369
"7694",34.52744,-120.1965,"Santa Barbara","15","weekend","Ozone",0.543411927877947
"7695",34.52744,-120.1965,"Santa Barbara","16","weekday","NO2",0.0337944664031621
"7696",34.52744,-120.1965,"Santa Barbara","16","weekday","Ozone",0.528131868131868
"7697",34.52744,-120.1965,"Santa Barbara","16","weekend","NO2",0.0200970873786408
"7698",34.52744,-120.1965,"Santa Barbara","16","weekend","Ozone",0.531761442441054
"7699",34.52744,-120.1965,"Santa Barbara","17","weekday","NO2",0.0333596837944664
"7700",34.52744,-120.1965,"Santa Barbara","17","weekday","Ozone",0.503131868131868
"7701",34.52744,-120.1965,"Santa Barbara","17","weekend","NO2",0.0225242718446602
"7702",34.52744,-120.1965,"Santa Barbara","17","weekend","Ozone",0.506380027739251
"7703",34.52744,-120.1965,"Santa Barbara","18","weekday","NO2",0.0278260869565217
"7704",34.52744,-120.1965,"Santa Barbara","18","weekday","Ozone",0.484120879120879
"7705",34.52744,-120.1965,"Santa Barbara","18","weekend","NO2",0.0187378640776699
"7706",34.52744,-120.1965,"Santa Barbara","18","weekend","Ozone",0.489042995839112
"7707",34.52744,-120.1965,"Santa Barbara","19","weekday","NO2",0.023596837944664
"7708",34.52744,-120.1965,"Santa Barbara","19","weekday","Ozone",0.45978021978022
"7709",34.52744,-120.1965,"Santa Barbara","19","weekend","NO2",0.0185436893203883
"7710",34.52744,-120.1965,"Santa Barbara","19","weekend","Ozone",0.461165048543689
"7711",34.52744,-120.1965,"Santa Barbara","20","weekday","NO2",0.0254545454545455
"7712",34.52744,-120.1965,"Santa Barbara","20","weekday","Ozone",0.433131868131868
"7713",34.52744,-120.1965,"Santa Barbara","20","weekend","NO2",0.0181553398058252
"7714",34.52744,-120.1965,"Santa Barbara","20","weekend","Ozone",0.438002773925104
"7715",34.52744,-120.1965,"Santa Barbara","21","weekday","NO2",0.0264426877470356
"7716",34.52744,-120.1965,"Santa Barbara","21","weekday","Ozone",0.410563765736179
"7717",34.52744,-120.1965,"Santa Barbara","21","weekend","NO2",0.0172815533980583
"7718",34.52744,-120.1965,"Santa Barbara","21","weekend","Ozone",0.419694868238558
"7719",34.52744,-120.1965,"Santa Barbara","22","weekday","NO2",0.0226086956521739
"7720",34.52744,-120.1965,"Santa Barbara","22","weekday","Ozone",0.399124247400109
"7721",34.52744,-120.1965,"Santa Barbara","22","weekend","NO2",0.0154368932038835
"7722",34.52744,-120.1965,"Santa Barbara","22","weekend","Ozone",0.409015256588072
"7723",34.52744,-120.1965,"Santa Barbara","23","weekday","NO2",0.0195256916996047
"7724",34.52744,-120.1965,"Santa Barbara","23","weekday","Ozone",0.391242474001095
"7725",34.52744,-120.1965,"Santa Barbara","23","weekend","NO2",0.0130097087378641
"7726",34.52744,-120.1965,"Santa Barbara","23","weekend","Ozone",0.399029126213592
"7727",34.54166,-119.79146,"Santa Barbara","00","weekday","NO2",0
"7728",34.54166,-119.79146,"Santa Barbara","00","weekday","Ozone",0.528571428571428
"7729",34.54166,-119.79146,"Santa Barbara","01","weekday","NO2",0
"7730",34.54166,-119.79146,"Santa Barbara","01","weekday","Ozone",0.514285714285714
"7731",34.54166,-119.79146,"Santa Barbara","02","weekday","NO2",0.00683397683397683
"7732",34.54166,-119.79146,"Santa Barbara","02","weekday","Ozone",0.314340448823207
"7733",34.54166,-119.79146,"Santa Barbara","02","weekend","NO2",0.00788461538461538
"7734",34.54166,-119.79146,"Santa Barbara","02","weekend","Ozone",0.315247252747253
"7735",34.54166,-119.79146,"Santa Barbara","03","weekday","NO2",0.00627906976744186
"7736",34.54166,-119.79146,"Santa Barbara","03","weekday","Ozone",0.307006020799124
"7737",34.54166,-119.79146,"Santa Barbara","03","weekend","NO2",0.00721153846153846
"7738",34.54166,-119.79146,"Santa Barbara","03","weekend","Ozone",0.306456043956044
"7739",34.54166,-119.79146,"Santa Barbara","04","weekday","NO2",0.00558139534883721
"7740",34.54166,-119.79146,"Santa Barbara","04","weekday","Ozone",0.297318007662835
"7741",34.54166,-119.79146,"Santa Barbara","04","weekend","NO2",0.00663461538461538
"7742",34.54166,-119.79146,"Santa Barbara","04","weekend","Ozone",0.299313186813187
"7743",34.54166,-119.79146,"Santa Barbara","05","weekday","NO2",0.00515503875968992
"7744",34.54166,-119.79146,"Santa Barbara","05","weekday","Ozone",0.292337164750958
"7745",34.54166,-119.79146,"Santa Barbara","05","weekend","NO2",0.00596153846153846
"7746",34.54166,-119.79146,"Santa Barbara","05","weekend","Ozone",0.291620879120879
"7747",34.54166,-119.79146,"Santa Barbara","06","weekday","NO2",0.00575875486381323
"7748",34.54166,-119.79146,"Santa Barbara","06","weekday","Ozone",0.287857142857143
"7749",34.54166,-119.79146,"Santa Barbara","06","weekend","NO2",0.00596153846153846
"7750",34.54166,-119.79146,"Santa Barbara","06","weekend","Ozone",0.289697802197802
"7751",34.54166,-119.79146,"Santa Barbara","07","weekday","NO2",0.00724409448818898
"7752",34.54166,-119.79146,"Santa Barbara","07","weekday","Ozone",0.30750700280112
"7753",34.54166,-119.79146,"Santa Barbara","07","weekend","NO2",0.00611650485436893
"7754",34.54166,-119.79146,"Santa Barbara","07","weekend","Ozone",0.310402219140083
"7755",34.54166,-119.79146,"Santa Barbara","08","weekday","NO2",0.00776824034334764
"7756",34.54166,-119.79146,"Santa Barbara","08","weekday","Ozone",0.366849816849817
"7757",34.54166,-119.79146,"Santa Barbara","08","weekend","NO2",0.00669902912621359
"7758",34.54166,-119.79146,"Santa Barbara","08","weekend","Ozone",0.365546218487395
"7759",34.54166,-119.79146,"Santa Barbara","09","weekday","NO2",0.00794642857142857
"7760",34.54166,-119.79146,"Santa Barbara","09","weekday","Ozone",0.439428571428571
"7761",34.54166,-119.79146,"Santa Barbara","09","weekend","NO2",0.00786407766990291
"7762",34.54166,-119.79146,"Santa Barbara","09","weekend","Ozone",0.446047156726768
"7763",34.54166,-119.79146,"Santa Barbara","10","weekday","NO2",0.00869565217391304
"7764",34.54166,-119.79146,"Santa Barbara","10","weekday","Ozone",0.517453416149068
"7765",34.54166,-119.79146,"Santa Barbara","10","weekend","NO2",0.00883495145631068
"7766",34.54166,-119.79146,"Santa Barbara","10","weekend","Ozone",0.518862690707351
"7767",34.54166,-119.79146,"Santa Barbara","11","weekday","NO2",0.00983402489626556
"7768",34.54166,-119.79146,"Santa Barbara","11","weekday","Ozone",0.575654761904762
"7769",34.54166,-119.79146,"Santa Barbara","11","weekend","NO2",0.00786407766990291
"7770",34.54166,-119.79146,"Santa Barbara","11","weekend","Ozone",0.571151178918169
"7771",34.54166,-119.79146,"Santa Barbara","12","weekday","NO2",0.00963414634146341
"7772",34.54166,-119.79146,"Santa Barbara","12","weekday","Ozone",0.622009291521487
"7773",34.54166,-119.79146,"Santa Barbara","12","weekend","NO2",0.00686274509803922
"7774",34.54166,-119.79146,"Santa Barbara","12","weekend","Ozone",0.597899159663866
"7775",34.54166,-119.79146,"Santa Barbara","13","weekday","NO2",0.0094331983805668
"7776",34.54166,-119.79146,"Santa Barbara","13","weekday","Ozone",0.644592249855408
"7777",34.54166,-119.79146,"Santa Barbara","13","weekend","NO2",0.00666666666666667
"7778",34.54166,-119.79146,"Santa Barbara","13","weekend","Ozone",0.607422969187675
"7779",34.54166,-119.79146,"Santa Barbara","14","weekday","NO2",0.00835341365461847
"7780",34.54166,-119.79146,"Santa Barbara","14","weekday","Ozone",0.647676419965577
"7781",34.54166,-119.79146,"Santa Barbara","14","weekend","NO2",0.0067
"7782",34.54166,-119.79146,"Santa Barbara","14","weekend","Ozone",0.619
"7783",34.54166,-119.79146,"Santa Barbara","15","weekday","NO2",0.00839357429718876
"7784",34.54166,-119.79146,"Santa Barbara","15","weekday","Ozone",0.638531587933978
"7785",34.54166,-119.79146,"Santa Barbara","15","weekend","NO2",0.00621359223300971
"7786",34.54166,-119.79146,"Santa Barbara","15","weekend","Ozone",0.609292649098474
"7787",34.54166,-119.79146,"Santa Barbara","16","weekday","NO2",0.00845238095238095
"7788",34.54166,-119.79146,"Santa Barbara","16","weekday","Ozone",0.618560179977503
"7789",34.54166,-119.79146,"Santa Barbara","16","weekend","NO2",0.00601941747572816
"7790",34.54166,-119.79146,"Santa Barbara","16","weekend","Ozone",0.594174757281553
"7791",34.54166,-119.79146,"Santa Barbara","17","weekday","NO2",0.00881889763779528
"7792",34.54166,-119.79146,"Santa Barbara","17","weekday","Ozone",0.586551339285714
"7793",34.54166,-119.79146,"Santa Barbara","17","weekend","NO2",0.00572815533980583
"7794",34.54166,-119.79146,"Santa Barbara","17","weekend","Ozone",0.56380027739251
"7795",34.54166,-119.79146,"Santa Barbara","18","weekday","NO2",0.00901960784313726
"7796",34.54166,-119.79146,"Santa Barbara","18","weekday","Ozone",0.543968871595331
"7797",34.54166,-119.79146,"Santa Barbara","18","weekend","NO2",0.00660194174757282
"7798",34.54166,-119.79146,"Santa Barbara","18","weekend","Ozone",0.532177531206657
"7799",34.54166,-119.79146,"Santa Barbara","19","weekday","NO2",0.009609375
"7800",34.54166,-119.79146,"Santa Barbara","19","weekday","Ozone",0.498947951273533
"7801",34.54166,-119.79146,"Santa Barbara","19","weekend","NO2",0.00735294117647059
"7802",34.54166,-119.79146,"Santa Barbara","19","weekend","Ozone",0.486554621848739
"7803",34.54166,-119.79146,"Santa Barbara","20","weekday","NO2",0.0094140625
"7804",34.54166,-119.79146,"Santa Barbara","20","weekday","Ozone",0.453266888150609
"7805",34.54166,-119.79146,"Santa Barbara","20","weekend","NO2",0.00732673267326733
"7806",34.54166,-119.79146,"Santa Barbara","20","weekend","Ozone",0.446251768033946
"7807",34.54166,-119.79146,"Santa Barbara","21","weekday","NO2",0.00926640926640927
"7808",34.54166,-119.79146,"Santa Barbara","21","weekday","Ozone",0.417296113847838
"7809",34.54166,-119.79146,"Santa Barbara","21","weekend","NO2",0.00683168316831683
"7810",34.54166,-119.79146,"Santa Barbara","21","weekend","Ozone",0.414568599717115
"7811",34.54166,-119.79146,"Santa Barbara","22","weekday","NO2",0.00876447876447876
"7812",34.54166,-119.79146,"Santa Barbara","22","weekday","Ozone",0.388232074438971
"7813",34.54166,-119.79146,"Santa Barbara","22","weekend","NO2",0.00683168316831683
"7814",34.54166,-119.79146,"Santa Barbara","22","weekend","Ozone",0.383875530410184
"7815",34.54166,-119.79146,"Santa Barbara","23","weekday","NO2",0.00803088803088803
"7816",34.54166,-119.79146,"Santa Barbara","23","weekday","Ozone",0.363875205254516
"7817",34.54166,-119.79146,"Santa Barbara","23","weekend","NO2",0.00617647058823529
"7818",34.54166,-119.79146,"Santa Barbara","23","weekend","Ozone",0.362745098039216
"7819",34.596095,-120.631282,"Santa Barbara","00","weekday","CO",0.0055152224824356
"7820",34.596095,-120.631282,"Santa Barbara","00","weekday","NO2",0.00270491803278689
"7821",34.596095,-120.631282,"Santa Barbara","00","weekday","Ozone",0.461007025761124
"7822",34.596095,-120.631282,"Santa Barbara","00","weekday","SO2",0
"7823",34.596095,-120.631282,"Santa Barbara","00","weekend","CO",0.00554455445544554
"7824",34.596095,-120.631282,"Santa Barbara","00","weekend","NO2",0.00207920792079208
"7825",34.596095,-120.631282,"Santa Barbara","00","weekend","Ozone",0.450636492220651
"7826",34.596095,-120.631282,"Santa Barbara","00","weekend","SO2",0
"7827",34.596095,-120.631282,"Santa Barbara","02","weekday","CO",0.00677302393038434
"7828",34.596095,-120.631282,"Santa Barbara","02","weekday","NO2",0.0050253807106599
"7829",34.596095,-120.631282,"Santa Barbara","02","weekday","Ozone",0.439913854989232
"7830",34.596095,-120.631282,"Santa Barbara","02","weekday","SO2",0.0134240362811791
"7831",34.596095,-120.631282,"Santa Barbara","02","weekend","CO",0.00677142857142857
"7832",34.596095,-120.631282,"Santa Barbara","02","weekend","NO2",0.0051
"7833",34.596095,-120.631282,"Santa Barbara","02","weekend","Ozone",0.429571428571429
"7834",34.596095,-120.631282,"Santa Barbara","02","weekend","SO2",0.014025974025974
"7835",34.596095,-120.631282,"Santa Barbara","03","weekday","CO",0.00557142857142857
"7836",34.596095,-120.631282,"Santa Barbara","03","weekday","NO2",0.00336683417085427
"7837",34.596095,-120.631282,"Santa Barbara","03","weekday","Ozone",0.437526652452026
"7838",34.596095,-120.631282,"Santa Barbara","03","weekday","SO2",0.00193333333333333
"7839",34.596095,-120.631282,"Santa Barbara","03","weekend","CO",0.00548571428571429
"7840",34.596095,-120.631282,"Santa Barbara","03","weekend","NO2",0.0026
"7841",34.596095,-120.631282,"Santa Barbara","03","weekend","Ozone",0.431714285714286
"7842",34.596095,-120.631282,"Santa Barbara","03","weekend","SO2",0.00173333333333333
"7843",34.596095,-120.631282,"Santa Barbara","04","weekday","CO",0.00550088915234143
"7844",34.596095,-120.631282,"Santa Barbara","04","weekday","NO2",0.00307053941908714
"7845",34.596095,-120.631282,"Santa Barbara","04","weekday","Ozone",0.436186540731995
"7846",34.596095,-120.631282,"Santa Barbara","04","weekday","SO2",0.00225108225108225
"7847",34.596095,-120.631282,"Santa Barbara","04","weekend","CO",0.00528571428571429
"7848",34.596095,-120.631282,"Santa Barbara","04","weekend","NO2",0.0023
"7849",34.596095,-120.631282,"Santa Barbara","04","weekend","Ozone",0.425142857142857
"7850",34.596095,-120.631282,"Santa Barbara","04","weekend","SO2",0
"7851",34.596095,-120.631282,"Santa Barbara","05","weekday","CO",0.00534110787172012
"7852",34.596095,-120.631282,"Santa Barbara","05","weekday","NO2",0.00331967213114754
"7853",34.596095,-120.631282,"Santa Barbara","05","weekday","Ozone",0.431475029036005
"7854",34.596095,-120.631282,"Santa Barbara","05","weekday","SO2",0.000542005420054201
"7855",34.596095,-120.631282,"Santa Barbara","05","weekend","CO",0.00528571428571429
"7856",34.596095,-120.631282,"Santa Barbara","05","weekend","NO2",0.0024
"7857",34.596095,-120.631282,"Santa Barbara","05","weekend","Ozone",0.423857142857143
"7858",34.596095,-120.631282,"Santa Barbara","05","weekend","SO2",0
"7859",34.596095,-120.631282,"Santa Barbara","06","weekday","CO",0.00536443148688047
"7860",34.596095,-120.631282,"Santa Barbara","06","weekday","NO2",0.00336065573770492
"7861",34.596095,-120.631282,"Santa Barbara","06","weekday","Ozone",0.432113821138211
"7862",34.596095,-120.631282,"Santa Barbara","06","weekday","SO2",0
"7863",34.596095,-120.631282,"Santa Barbara","06","weekend","CO",0.00534285714285714
"7864",34.596095,-120.631282,"Santa Barbara","06","weekend","NO2",0.0021
"7865",34.596095,-120.631282,"Santa Barbara","06","weekend","Ozone",0.427285714285714
"7866",34.596095,-120.631282,"Santa Barbara","06","weekend","SO2",0
"7867",34.596095,-120.631282,"Santa Barbara","07","weekday","CO",0.00536299765807963
"7868",34.596095,-120.631282,"Santa Barbara","07","weekday","NO2",0.00380165289256198
"7869",34.596095,-120.631282,"Santa Barbara","07","weekday","Ozone",0.437609329446064
"7870",34.596095,-120.631282,"Santa Barbara","07","weekday","SO2",0
"7871",34.596095,-120.631282,"Santa Barbara","07","weekend","CO",0.00537142857142857
"7872",34.596095,-120.631282,"Santa Barbara","07","weekend","NO2",0.0026
"7873",34.596095,-120.631282,"Santa Barbara","07","weekend","Ozone",0.435857142857143
"7874",34.596095,-120.631282,"Santa Barbara","07","weekend","SO2",0
"7875",34.596095,-120.631282,"Santa Barbara","08","weekday","CO",0.00546838407494145
"7876",34.596095,-120.631282,"Santa Barbara","08","weekday","NO2",0.00413223140495868
"7877",34.596095,-120.631282,"Santa Barbara","08","weekday","Ozone",0.448571428571429
"7878",34.596095,-120.631282,"Santa Barbara","08","weekday","SO2",0
"7879",34.596095,-120.631282,"Santa Barbara","08","weekend","CO",0.00545714285714286
"7880",34.596095,-120.631282,"Santa Barbara","08","weekend","NO2",0.0031
"7881",34.596095,-120.631282,"Santa Barbara","08","weekend","Ozone",0.454142857142857
"7882",34.596095,-120.631282,"Santa Barbara","08","weekend","SO2",0
"7883",34.596095,-120.631282,"Santa Barbara","09","weekday","CO",0.00552380952380952
"7884",34.596095,-120.631282,"Santa Barbara","09","weekday","NO2",0.00405063291139241
"7885",34.596095,-120.631282,"Santa Barbara","09","weekday","Ozone",0.461428571428571
"7886",34.596095,-120.631282,"Santa Barbara","09","weekday","SO2",0
"7887",34.596095,-120.631282,"Santa Barbara","09","weekend","CO",0.00545714285714286
"7888",34.596095,-120.631282,"Santa Barbara","09","weekend","NO2",0.0027
"7889",34.596095,-120.631282,"Santa Barbara","09","weekend","Ozone",0.477142857142857
"7890",34.596095,-120.631282,"Santa Barbara","09","weekend","SO2",0
"7891",34.596095,-120.631282,"Santa Barbara","10","weekday","CO",0.00554761904761905
"7892",34.596095,-120.631282,"Santa Barbara","10","weekday","NO2",0.00362869198312236
"7893",34.596095,-120.631282,"Santa Barbara","10","weekday","Ozone",0.483046828689982
"7894",34.596095,-120.631282,"Santa Barbara","10","weekday","SO2",5.57880055788006e-05
"7895",34.596095,-120.631282,"Santa Barbara","10","weekend","CO",0.00548571428571429
"7896",34.596095,-120.631282,"Santa Barbara","10","weekend","NO2",0.003
"7897",34.596095,-120.631282,"Santa Barbara","10","weekend","Ozone",0.496142857142857
"7898",34.596095,-120.631282,"Santa Barbara","10","weekend","SO2",0
"7899",34.596095,-120.631282,"Santa Barbara","11","weekday","CO",0.00554831061055127
"7900",34.596095,-120.631282,"Santa Barbara","11","weekday","NO2",0.00341772151898734
"7901",34.596095,-120.631282,"Santa Barbara","11","weekday","Ozone",0.499347954949615
"7902",34.596095,-120.631282,"Santa Barbara","11","weekday","SO2",5.57880055788006e-05
"7903",34.596095,-120.631282,"Santa Barbara","11","weekend","CO",0.00562857142857143
"7904",34.596095,-120.631282,"Santa Barbara","11","weekend","NO2",0.0037
"7905",34.596095,-120.631282,"Santa Barbara","11","weekend","Ozone",0.512571428571429
"7906",34.596095,-120.631282,"Santa Barbara","11","weekend","SO2",0
"7907",34.596095,-120.631282,"Santa Barbara","12","weekday","CO",0.00557319223985891
"7908",34.596095,-120.631282,"Santa Barbara","12","weekday","NO2",0.00307053941908714
"7909",34.596095,-120.631282,"Santa Barbara","12","weekday","Ozone",0.512827988338192
"7910",34.596095,-120.631282,"Santa Barbara","12","weekday","SO2",0
"7911",34.596095,-120.631282,"Santa Barbara","12","weekend","CO",0.00577142857142857
"7912",34.596095,-120.631282,"Santa Barbara","12","weekend","NO2",0.0032
"7913",34.596095,-120.631282,"Santa Barbara","12","weekend","Ozone",0.526
"7914",34.596095,-120.631282,"Santa Barbara","12","weekend","SO2",0
"7915",34.596095,-120.631282,"Santa Barbara","13","weekday","CO",0.00551190476190476
"7916",34.596095,-120.631282,"Santa Barbara","13","weekday","NO2",0.00291666666666667
"7917",34.596095,-120.631282,"Santa Barbara","13","weekday","Ozone",0.525324675324675
"7918",34.596095,-120.631282,"Santa Barbara","13","weekday","SO2",0
"7919",34.596095,-120.631282,"Santa Barbara","13","weekend","CO",0.00568571428571429
"7920",34.596095,-120.631282,"Santa Barbara","13","weekend","NO2",0.003
"7921",34.596095,-120.631282,"Santa Barbara","13","weekend","Ozone",0.532857142857143
"7922",34.596095,-120.631282,"Santa Barbara","13","weekend","SO2",0
"7923",34.596095,-120.631282,"Santa Barbara","14","weekday","CO",0.00559670781893004
"7924",34.596095,-120.631282,"Santa Barbara","14","weekday","NO2",0.00272727272727273
"7925",34.596095,-120.631282,"Santa Barbara","14","weekday","Ozone",0.532827988338192
"7926",34.596095,-120.631282,"Santa Barbara","14","weekday","SO2",5.42005420054201e-05
"7927",34.596095,-120.631282,"Santa Barbara","14","weekend","CO",0.00582743988684583
"7928",34.596095,-120.631282,"Santa Barbara","14","weekend","NO2",0.00277227722772277
"7929",34.596095,-120.631282,"Santa Barbara","14","weekend","Ozone",0.541018387553041
"7930",34.596095,-120.631282,"Santa Barbara","14","weekend","SO2",0
"7931",34.596095,-120.631282,"Santa Barbara","15","weekday","CO",0.00557434402332361
"7932",34.596095,-120.631282,"Santa Barbara","15","weekday","NO2",0.00266393442622951
"7933",34.596095,-120.631282,"Santa Barbara","15","weekday","Ozone",0.535454019664546
"7934",34.596095,-120.631282,"Santa Barbara","15","weekday","SO2",5.39811066126856e-05
"7935",34.596095,-120.631282,"Santa Barbara","15","weekend","CO",0.00594059405940594
"7936",34.596095,-120.631282,"Santa Barbara","15","weekend","NO2",0.00386138613861386
"7937",34.596095,-120.631282,"Santa Barbara","15","weekend","Ozone",0.539038189533239
"7938",34.596095,-120.631282,"Santa Barbara","15","weekend","SO2",0
"7939",34.596095,-120.631282,"Santa Barbara","16","weekday","CO",0.00556329849012776
"7940",34.596095,-120.631282,"Santa Barbara","16","weekday","NO2",0.00248979591836735
"7941",34.596095,-120.631282,"Santa Barbara","16","weekday","Ozone",0.530017351069983
"7942",34.596095,-120.631282,"Santa Barbara","16","weekday","SO2",0
"7943",34.596095,-120.631282,"Santa Barbara","16","weekend","CO",0.00585572842998586
"7944",34.596095,-120.631282,"Santa Barbara","16","weekend","NO2",0.00316831683168317
"7945",34.596095,-120.631282,"Santa Barbara","16","weekend","Ozone",0.532956152758133
"7946",34.596095,-120.631282,"Santa Barbara","16","weekend","SO2",0
"7947",34.596095,-120.631282,"Santa Barbara","17","weekday","CO",0.00551684088269454
"7948",34.596095,-120.631282,"Santa Barbara","17","weekday","NO2",0.00293877551020408
"7949",34.596095,-120.631282,"Santa Barbara","17","weekday","Ozone",0.516888374783112
"7950",34.596095,-120.631282,"Santa Barbara","17","weekday","SO2",0
"7951",34.596095,-120.631282,"Santa Barbara","17","weekend","CO",0.00577086280056577
"7952",34.596095,-120.631282,"Santa Barbara","17","weekend","NO2",0.00237623762376238
"7953",34.596095,-120.631282,"Santa Barbara","17","weekend","Ozone",0.51994342291372
"7954",34.596095,-120.631282,"Santa Barbara","17","weekend","SO2",0
"7955",34.596095,-120.631282,"Santa Barbara","18","weekday","CO",0.00554006968641115
"7956",34.596095,-120.631282,"Santa Barbara","18","weekday","NO2",0.00269387755102041
"7957",34.596095,-120.631282,"Santa Barbara","18","weekday","Ozone",0.505552342394448
"7958",34.596095,-120.631282,"Santa Barbara","18","weekday","SO2",0
"7959",34.596095,-120.631282,"Santa Barbara","18","weekend","CO",0.00557284299858557
"7960",34.596095,-120.631282,"Santa Barbara","18","weekend","NO2",0.00287128712871287
"7961",34.596095,-120.631282,"Santa Barbara","18","weekend","Ozone",0.504243281471004
"7962",34.596095,-120.631282,"Santa Barbara","18","weekend","SO2",0
"7963",34.596095,-120.631282,"Santa Barbara","19","weekday","CO",0.00545876887340302
"7964",34.596095,-120.631282,"Santa Barbara","19","weekday","NO2",0.00257142857142857
"7965",34.596095,-120.631282,"Santa Barbara","19","weekday","Ozone",0.495604395604396
"7966",34.596095,-120.631282,"Santa Barbara","19","weekday","SO2",0
"7967",34.596095,-120.631282,"Santa Barbara","19","weekend","CO",0.00554455445544554
"7968",34.596095,-120.631282,"Santa Barbara","19","weekend","NO2",0.00217821782178218
"7969",34.596095,-120.631282,"Santa Barbara","19","weekend","Ozone",0.493210749646393
"7970",34.596095,-120.631282,"Santa Barbara","19","weekend","SO2",0
"7971",34.596095,-120.631282,"Santa Barbara","20","weekday","CO",0.00549361207897793
"7972",34.596095,-120.631282,"Santa Barbara","20","weekday","NO2",0.00257142857142857
"7973",34.596095,-120.631282,"Santa Barbara","20","weekday","Ozone",0.484731058415269
"7974",34.596095,-120.631282,"Santa Barbara","20","weekday","SO2",0
"7975",34.596095,-120.631282,"Santa Barbara","20","weekend","CO",0.00568599717114569
"7976",34.596095,-120.631282,"Santa Barbara","20","weekend","NO2",0.00207920792079208
"7977",34.596095,-120.631282,"Santa Barbara","20","weekend","Ozone",0.482743988684583
"7978",34.596095,-120.631282,"Santa Barbara","20","weekend","SO2",0
"7979",34.596095,-120.631282,"Santa Barbara","21","weekday","CO",0.00550522648083624
"7980",34.596095,-120.631282,"Santa Barbara","21","weekday","NO2",0.00257142857142857
"7981",34.596095,-120.631282,"Santa Barbara","21","weekday","Ozone",0.475072296124928
"7982",34.596095,-120.631282,"Santa Barbara","21","weekday","SO2",0
"7983",34.596095,-120.631282,"Santa Barbara","21","weekend","CO",0.00574257425742574
"7984",34.596095,-120.631282,"Santa Barbara","21","weekend","NO2",0.0024
"7985",34.596095,-120.631282,"Santa Barbara","21","weekend","Ozone",0.474142857142857
"7986",34.596095,-120.631282,"Santa Barbara","21","weekend","SO2",0
"7987",34.596095,-120.631282,"Santa Barbara","22","weekday","CO",0.00555168408826945
"7988",34.596095,-120.631282,"Santa Barbara","22","weekday","NO2",0.0026530612244898
"7989",34.596095,-120.631282,"Santa Barbara","22","weekday","Ozone",0.470098322729902
"7990",34.596095,-120.631282,"Santa Barbara","22","weekday","SO2",0
"7991",34.596095,-120.631282,"Santa Barbara","22","weekend","CO",0.00565714285714286
"7992",34.596095,-120.631282,"Santa Barbara","22","weekend","NO2",0.0022
"7993",34.596095,-120.631282,"Santa Barbara","22","weekend","Ozone",0.462857142857143
"7994",34.596095,-120.631282,"Santa Barbara","22","weekend","SO2",0
"7995",34.596095,-120.631282,"Santa Barbara","23","weekday","CO",0.00552845528455285
