"","Latitude","Longitude","County","Month","Weekend_day","Pollutant","Sample"
"4911",35.64368,-120.23135,"San Luis Obispo",7,"weekend","Ozone",0.6756082345602
"4912",35.64368,-120.23135,"San Luis Obispo",8,"weekday","Ozone",0.702565487442614
"4913",35.64368,-120.23135,"San Luis Obispo",8,"weekend","Ozone",0.745108695652174
"4914",35.64368,-120.23135,"San Luis Obispo",9,"weekday","Ozone",0.656302521008403
"4915",35.64368,-120.23135,"San Luis Obispo",9,"weekend","Ozone",0.627225672877847
"4916",35.64368,-120.23135,"San Luis Obispo",10,"weekday","Ozone",0.565085951393005
"4917",35.64368,-120.23135,"San Luis Obispo",10,"weekend","Ozone",0.586583850931677
"4918",35.64368,-120.23135,"San Luis Obispo",11,"weekday","Ozone",0.596181046676096
"4919",35.64368,-120.23135,"San Luis Obispo",11,"weekend","Ozone",0.613742236024845
"4920",35.64368,-120.23135,"San Luis Obispo",12,"weekday","Ozone",0.456380575945793
"4921",35.64368,-120.23135,"San Luis Obispo",12,"weekend","Ozone",0.471083505866115
"4922",35.763873,-117.397004,"San Bernardino",1,"weekday","NO2",0.0454850136239782
"4923",35.763873,-117.397004,"San Bernardino",1,"weekday","Ozone",0.280341614906832
"4924",35.763873,-117.397004,"San Bernardino",1,"weekday","SO2",0.0101420289855072
"4925",35.763873,-117.397004,"San Bernardino",1,"weekend","NO2",0.0482368421052632
"4926",35.763873,-117.397004,"San Bernardino",1,"weekend","Ozone",0.34461038961039
"4927",35.763873,-117.397004,"San Bernardino",1,"weekend","SO2",0.010969696969697
"4928",35.763873,-117.397004,"San Bernardino",2,"weekday","NO2",0.0369346153846154
"4929",35.763873,-117.397004,"San Bernardino",2,"weekday","Ozone",0.374447556800498
"4930",35.763873,-117.397004,"San Bernardino",2,"weekday","SO2",0.0143035584604212
"4931",35.763873,-117.397004,"San Bernardino",2,"weekend","NO2",0.0325655737704918
"4932",35.763873,-117.397004,"San Bernardino",2,"weekend","Ozone",0.360633116883117
"4933",35.763873,-117.397004,"San Bernardino",2,"weekend","SO2",0.0168712121212121
"4934",35.763873,-117.397004,"San Bernardino",3,"weekday","NO2",0.0316940509915014
"4935",35.763873,-117.397004,"San Bernardino",3,"weekday","Ozone",0.529786003470214
"4936",35.763873,-117.397004,"San Bernardino",3,"weekday","SO2",0.0126923597025017
"4937",35.763873,-117.397004,"San Bernardino",3,"weekend","NO2",0.0523712121212121
"4938",35.763873,-117.397004,"San Bernardino",3,"weekend","Ozone",0.557061688311688
"4939",35.763873,-117.397004,"San Bernardino",3,"weekend","SO2",0.0126439393939394
"4940",35.763873,-117.397004,"San Bernardino",4,"weekday","NO2",0.0271008771929825
"4941",35.763873,-117.397004,"San Bernardino",4,"weekday","Ozone",0.637406015037594
"4942",35.763873,-117.397004,"San Bernardino",4,"weekday","SO2",0.0103654970760234
"4943",35.763873,-117.397004,"San Bernardino",4,"weekend","NO2",0.0164202127659574
"4944",35.763873,-117.397004,"San Bernardino",4,"weekend","Ozone",0.648124098124098
"4945",35.763873,-117.397004,"San Bernardino",4,"weekend","SO2",0.00888215488215488
"4946",35.763873,-117.397004,"San Bernardino",5,"weekday","NO2",0.0302697095435685
"4947",35.763873,-117.397004,"San Bernardino",5,"weekday","Ozone",0.649347954949615
"4948",35.763873,-117.397004,"San Bernardino",5,"weekday","SO2",0.0139253112033195
"4949",35.763873,-117.397004,"San Bernardino",5,"weekend","NO2",0.0239444444444444
"4950",35.763873,-117.397004,"San Bernardino",5,"weekend","Ozone",0.673809523809524
"4951",35.763873,-117.397004,"San Bernardino",5,"weekend","SO2",0.0138047138047138
"4952",35.763873,-117.397004,"San Bernardino",6,"weekday","NO2",0.0352226890756303
"4953",35.763873,-117.397004,"San Bernardino",6,"weekday","Ozone",0.745618247298919
"4954",35.763873,-117.397004,"San Bernardino",6,"weekday","SO2",0.0186442577030812
"4955",35.763873,-117.397004,"San Bernardino",6,"weekend","NO2",0.0346477272727273
"4956",35.763873,-117.397004,"San Bernardino",6,"weekend","Ozone",0.730194805194805
"4957",35.763873,-117.397004,"San Bernardino",6,"weekend","SO2",0.0189242424242424
"4958",35.763873,-117.397004,"San Bernardino",7,"weekday","NO2",0.0376434782608696
"4959",35.763873,-117.397004,"San Bernardino",7,"weekday","Ozone",0.801242236024845
"4960",35.763873,-117.397004,"San Bernardino",7,"weekday","SO2",0.0202
"4961",35.763873,-117.397004,"San Bernardino",7,"weekend","NO2",0.0514772727272727
"4962",35.763873,-117.397004,"San Bernardino",7,"weekend","Ozone",0.769415584415584
"4963",35.763873,-117.397004,"San Bernardino",7,"weekend","SO2",0.0197515151515152
"4964",35.763873,-117.397004,"San Bernardino",8,"weekday","NO2",0.039726872246696
"4965",35.763873,-117.397004,"San Bernardino",8,"weekday","Ozone",0.756118383608423
"4966",35.763873,-117.397004,"San Bernardino",8,"weekday","SO2",0.0212111553784861
"4967",35.763873,-117.397004,"San Bernardino",8,"weekend","NO2",0.0303815789473684
"4968",35.763873,-117.397004,"San Bernardino",8,"weekend","Ozone",0.822483766233766
"4969",35.763873,-117.397004,"San Bernardino",8,"weekend","SO2",0.0219393939393939
"4970",35.763873,-117.397004,"San Bernardino",9,"weekday","NO2",0.277450331125828
"4971",35.763873,-117.397004,"San Bernardino",9,"weekday","Ozone",0.631442241968558
"4972",35.763873,-117.397004,"San Bernardino",9,"weekday","SO2",0.0163271604938272
"4973",35.763873,-117.397004,"San Bernardino",9,"weekend","NO2",0.040390243902439
"4974",35.763873,-117.397004,"San Bernardino",9,"weekend","Ozone",0.636471861471861
"4975",35.763873,-117.397004,"San Bernardino",9,"weekend","SO2",0.0181010101010101
"4976",35.763873,-117.397004,"San Bernardino",10,"weekday","NO2",0.0356587030716724
"4977",35.763873,-117.397004,"San Bernardino",10,"weekday","Ozone",0.496061582527748
"4978",35.763873,-117.397004,"San Bernardino",10,"weekday","SO2",0.0158563074352548
"4979",35.763873,-117.397004,"San Bernardino",10,"weekend","NO2",0.0571927710843374
"4980",35.763873,-117.397004,"San Bernardino",10,"weekend","Ozone",0.461688311688312
"4981",35.763873,-117.397004,"San Bernardino",10,"weekend","SO2",0.0186
"4982",35.763873,-117.397004,"San Bernardino",11,"weekday","NO2",0.0419509043927649
"4983",35.763873,-117.397004,"San Bernardino",11,"weekday","Ozone",0.385071887427348
"4984",35.763873,-117.397004,"San Bernardino",11,"weekday","SO2",0.0083112062812277
"4985",35.763873,-117.397004,"San Bernardino",11,"weekend","NO2",0.0465950920245399
"4986",35.763873,-117.397004,"San Bernardino",11,"weekend","Ozone",0.380357142857143
"4987",35.763873,-117.397004,"San Bernardino",11,"weekend","SO2",0.00825757575757576
"4988",35.763873,-117.397004,"San Bernardino",12,"weekday","NO2",0.0631362530413625
"4989",35.763873,-117.397004,"San Bernardino",12,"weekday","Ozone",0.301833776989056
"4990",35.763873,-117.397004,"San Bernardino",12,"weekday","SO2",0.00330172413793103
"4991",35.763873,-117.397004,"San Bernardino",12,"weekend","NO2",0.036858407079646
"4992",35.763873,-117.397004,"San Bernardino",12,"weekend","Ozone",0.397330447330447
"4993",35.763873,-117.397004,"San Bernardino",12,"weekend","SO2",0.00159435626102293
"4994",36.031831,-119.055018,"Tulare",1,"weekday","Ozone",0.231332533013205
"4995",36.031831,-119.055018,"Tulare",1,"weekend","Ozone",0.249316770186335
"4996",36.031831,-119.055018,"Tulare",2,"weekday","Ozone",0.347766867279062
"4997",36.031831,-119.055018,"Tulare",2,"weekend","Ozone",0.303959627329193
"4998",36.031831,-119.055018,"Tulare",3,"weekday","Ozone",0.425268373245252
"4999",36.031831,-119.055018,"Tulare",3,"weekend","Ozone",0.442934782608696
"5000",36.031831,-119.055018,"Tulare",4,"weekday","Ozone",0.52809721398933
"5001",36.031831,-119.055018,"Tulare",4,"weekend","Ozone",0.521565934065934
"5002",36.031831,-119.055018,"Tulare",5,"weekday","Ozone",0.622571428571429
"5003",36.031831,-119.055018,"Tulare",5,"weekend","Ozone",0.567977915804003
"5004",36.031831,-119.055018,"Tulare",6,"weekday","Ozone",0.709618668184405
"5005",36.031831,-119.055018,"Tulare",6,"weekend","Ozone",0.744875776397515
"5006",36.031831,-119.055018,"Tulare",7,"weekday","Ozone",0.741041666666667
"5007",36.031831,-119.055018,"Tulare",7,"weekend","Ozone",0.706086956521739
"5008",36.031831,-119.055018,"Tulare",8,"weekday","Ozone",0.708805031446541
"5009",36.031831,-119.055018,"Tulare",8,"weekend","Ozone",0.728959627329193
"5010",36.031831,-119.055018,"Tulare",9,"weekday","Ozone",0.633457142857143
"5011",36.031831,-119.055018,"Tulare",9,"weekend","Ozone",0.689910714285714
"5012",36.031831,-119.055018,"Tulare",10,"weekday","Ozone",0.465672532060841
"5013",36.031831,-119.055018,"Tulare",10,"weekend","Ozone",0.478074534161491
"5014",36.031831,-119.055018,"Tulare",11,"weekday","Ozone",0.342885714285714
"5015",36.031831,-119.055018,"Tulare",11,"weekend","Ozone",0.401086956521739
"5016",36.031831,-119.055018,"Tulare",12,"weekday","Ozone",0.17987012987013
"5017",36.031831,-119.055018,"Tulare",12,"weekend","Ozone",0.229876373626374
"5018",36.209286,-121.126371,"Monterey",1,"weekday","Ozone",0.26032377165578
"5019",36.209286,-121.126371,"Monterey",1,"weekend","Ozone",0.332678571428571
"5020",36.209286,-121.126371,"Monterey",2,"weekday","Ozone",0.293764172335601
"5021",36.209286,-121.126371,"Monterey",2,"weekend","Ozone",0.281622023809524
"5022",36.209286,-121.126371,"Monterey",3,"weekday","Ozone",0.379321946169772
"5023",36.209286,-121.126371,"Monterey",3,"weekend","Ozone",0.407514880952381
"5024",36.209286,-121.126371,"Monterey",4,"weekday","Ozone",0.468428571428571
"5025",36.209286,-121.126371,"Monterey",4,"weekend","Ozone",0.465079365079365
"5026",36.209286,-121.126371,"Monterey",5,"weekday","Ozone",0.450703463203463
"5027",36.209286,-121.126371,"Monterey",5,"weekend","Ozone",0.432208994708995
"5028",36.209286,-121.126371,"Monterey",6,"weekday","Ozone",0.396158008658009
"5029",36.209286,-121.126371,"Monterey",6,"weekend","Ozone",0.415699404761905
"5030",36.209286,-121.126371,"Monterey",7,"weekday","Ozone",0.338775510204082
"5031",36.209286,-121.126371,"Monterey",7,"weekend","Ozone",0.339642857142857
"5032",36.209286,-121.126371,"Monterey",8,"weekday","Ozone",0.345942442312678
"5033",36.209286,-121.126371,"Monterey",8,"weekend","Ozone",0.371949404761905
"5034",36.209286,-121.126371,"Monterey",9,"weekday","Ozone",0.355510204081633
"5035",36.209286,-121.126371,"Monterey",9,"weekend","Ozone",0.359895833333333
"5036",36.209286,-121.126371,"Monterey",10,"weekday","Ozone",0.296321642429427
"5037",36.209286,-121.126371,"Monterey",10,"weekend","Ozone",0.344166666666667
"5038",36.209286,-121.126371,"Monterey",11,"weekday","Ozone",0.270200892857143
"5039",36.209286,-121.126371,"Monterey",11,"weekend","Ozone",0.315984555984556
"5040",36.209286,-121.126371,"Monterey",12,"weekday","Ozone",0.233114395183361
"5041",36.209286,-121.126371,"Monterey",12,"weekend","Ozone",0.258597883597884
"5042",36.233274,-119.766212,"Kings",1,"weekday","Ozone",0.203460514640639
"5043",36.233274,-119.766212,"Kings",1,"weekend","Ozone",0.263726708074534
"5044",36.233274,-119.766212,"Kings",2,"weekday","Ozone",0.3
"5045",36.233274,-119.766212,"Kings",2,"weekend","Ozone",0.289829192546584
"5046",36.233274,-119.766212,"Kings",3,"weekday","Ozone",0.3914882081865
"5047",36.233274,-119.766212,"Kings",3,"weekend","Ozone",0.367391304347826
"5048",36.233274,-119.766212,"Kings",4,"weekday","Ozone",0.511929615269908
"5049",36.233274,-119.766212,"Kings",4,"weekend","Ozone",0.484126984126984
"5050",36.233274,-119.766212,"Kings",5,"weekday","Ozone",0.521472214140239
"5051",36.233274,-119.766212,"Kings",5,"weekend","Ozone",0.486473429951691
"5052",36.233274,-119.766212,"Kings",6,"weekday","Ozone",0.599568841621155
"5053",36.233274,-119.766212,"Kings",6,"weekend","Ozone",0.595962732919255
"5054",36.233274,-119.766212,"Kings",7,"weekday","Ozone",0.604998521147589
"5055",36.233274,-119.766212,"Kings",7,"weekend","Ozone",0.591925465838509
"5056",36.233274,-119.766212,"Kings",8,"weekday","Ozone",0.61744537815126
"5057",36.233274,-119.766212,"Kings",8,"weekend","Ozone",0.626785714285714
"5058",36.233274,-119.766212,"Kings",9,"weekday","Ozone",0.499371428571429
"5059",36.233274,-119.766212,"Kings",9,"weekend","Ozone",0.493711180124224
"5060",36.233274,-119.766212,"Kings",10,"weekday","Ozone",0.371666171666172
"5061",36.233274,-119.766212,"Kings",10,"weekend","Ozone",0.372049689440994
"5062",36.233274,-119.766212,"Kings",11,"weekday","Ozone",0.286311895276039
"5063",36.233274,-119.766212,"Kings",11,"weekend","Ozone",0.296703296703297
"5064",36.233274,-119.766212,"Kings",12,"weekday","Ozone",0.173404856013552
"5065",36.233274,-119.766212,"Kings",12,"weekend","Ozone",0.252933057280883
"5066",36.314399,-119.64457,"Kings",1,"weekday","NO2",0.104520833333333
"5067",36.314399,-119.64457,"Kings",1,"weekday","Ozone",0.182440476190476
"5068",36.314399,-119.64457,"Kings",1,"weekend","NO2",0.0973444976076555
"5069",36.314399,-119.64457,"Kings",1,"weekend","Ozone",0.251971557853911
"5070",36.314399,-119.64457,"Kings",2,"weekday","NO2",0.155783375314861
"5071",36.314399,-119.64457,"Kings",2,"weekday","Ozone",0.25765306122449
"5072",36.314399,-119.64457,"Kings",2,"weekend","NO2",0.122927777777778
"5073",36.314399,-119.64457,"Kings",2,"weekend","Ozone",0.259603174603175
"5074",36.314399,-119.64457,"Kings",3,"weekday","NO2",0.0648666666666667
"5075",36.314399,-119.64457,"Kings",3,"weekday","Ozone",0.383988684582744
"5076",36.314399,-119.64457,"Kings",3,"weekend","NO2",0.0431
"5077",36.314399,-119.64457,"Kings",3,"weekend","Ozone",0.389126984126984
"5078",36.314399,-119.64457,"Kings",4,"weekday","NO2",0.0660127659574468
"5079",36.314399,-119.64457,"Kings",4,"weekday","Ozone",0.534189066747206
"5080",36.314399,-119.64457,"Kings",4,"weekend","NO2",0.0556766169154229
"5081",36.314399,-119.64457,"Kings",4,"weekend","Ozone",0.524164889836532
"5082",36.314399,-119.64457,"Kings",5,"weekday","NO2",0.0606865079365079
"5083",36.314399,-119.64457,"Kings",5,"weekday","Ozone",0.578514739229025
"5084",36.314399,-119.64457,"Kings",5,"weekend","NO2",0.0492758620689655
"5085",36.314399,-119.64457,"Kings",5,"weekend","Ozone",0.553272343420127
"5086",36.314399,-119.64457,"Kings",6,"weekday","NO2",0.0552554890219561
"5087",36.314399,-119.64457,"Kings",6,"weekday","Ozone",0.67034502423724
"5088",36.314399,-119.64457,"Kings",6,"weekend","NO2",0.0595846994535519
"5089",36.314399,-119.64457,"Kings",6,"weekend","Ozone",0.688212334113973
"5090",36.314399,-119.64457,"Kings",7,"weekday","NO2",0.0568872651356994
"5091",36.314399,-119.64457,"Kings",7,"weekday","Ozone",0.695228153892037
"5092",36.314399,-119.64457,"Kings",7,"weekend","NO2",0.0528711111111111
"5093",36.314399,-119.64457,"Kings",7,"weekend","Ozone",0.676761904761905
"5094",36.314399,-119.64457,"Kings",8,"weekday","NO2",0.0655372848948375
"5095",36.314399,-119.64457,"Kings",8,"weekday","Ozone",0.688882818901939
"5096",36.314399,-119.64457,"Kings",8,"weekend","NO2",0.0496777777777778
"5097",36.314399,-119.64457,"Kings",8,"weekend","Ozone",0.725634920634921
"5098",36.314399,-119.64457,"Kings",9,"weekday","NO2",0.0967078189300412
"5099",36.314399,-119.64457,"Kings",9,"weekday","Ozone",0.542239858906525
"5100",36.314399,-119.64457,"Kings",9,"weekend","NO2",0.0994
"5101",36.314399,-119.64457,"Kings",9,"weekend","Ozone",0.557539682539682
"5102",36.314399,-119.64457,"Kings",10,"weekday","NO2",0.116671610169492
"5103",36.314399,-119.64457,"Kings",10,"weekday","Ozone",0.39027950310559
"5104",36.314399,-119.64457,"Kings",10,"weekend","NO2",0.109244444444444
"5105",36.314399,-119.64457,"Kings",10,"weekend","Ozone",0.449271137026239
"5106",36.314399,-119.64457,"Kings",11,"weekday","NO2",0.147745454545455
"5107",36.314399,-119.64457,"Kings",11,"weekday","Ozone",0.261856564488143
"5108",36.314399,-119.64457,"Kings",11,"weekend","NO2",0.115792349726776
"5109",36.314399,-119.64457,"Kings",11,"weekend","Ozone",0.31623731459797
"5110",36.314399,-119.64457,"Kings",12,"weekday","NO2",0.11248401826484
"5111",36.314399,-119.64457,"Kings",12,"weekday","Ozone",0.158904109589041
"5112",36.314399,-119.64457,"Kings",12,"weekend","NO2",0.0917073170731707
"5113",36.314399,-119.64457,"Kings",12,"weekend","Ozone",0.233101045296167
"5114",36.332179,-119.291228,"Tulare",1,"weekday","NO2",0.10098121085595
"5115",36.332179,-119.291228,"Tulare",1,"weekday","Ozone",0.149555423829283
"5116",36.332179,-119.291228,"Tulare",1,"weekend","NO2",0.0848565217391304
"5117",36.332179,-119.291228,"Tulare",1,"weekend","Ozone",0.192049689440994
"5118",36.332179,-119.291228,"Tulare",2,"weekday","NO2",0.109242171189979
"5119",36.332179,-119.291228,"Tulare",2,"weekday","Ozone",0.249060542797495
"5120",36.332179,-119.291228,"Tulare",2,"weekend","NO2",0.0924010989010989
"5121",36.332179,-119.291228,"Tulare",2,"weekend","Ozone",0.209782608695652
"5122",36.332179,-119.291228,"Tulare",3,"weekday","NO2",0.0689521072796935
"5123",36.332179,-119.291228,"Tulare",3,"weekday","Ozone",0.349701249321021
"5124",36.332179,-119.291228,"Tulare",3,"weekend","NO2",0.0527934782608696
"5125",36.332179,-119.291228,"Tulare",3,"weekend","Ozone",0.351242236024845
"5126",36.332179,-119.291228,"Tulare",4,"weekday","NO2",0.0532806652806653
"5127",36.332179,-119.291228,"Tulare",4,"weekday","Ozone",0.449183249183249
"5128",36.332179,-119.291228,"Tulare",4,"weekend","NO2",0.0332367149758454
"5129",36.332179,-119.291228,"Tulare",4,"weekend","Ozone",0.450586611456177
"5130",36.332179,-119.291228,"Tulare",5,"weekday","NO2",0.0527256461232604
"5131",36.332179,-119.291228,"Tulare",5,"weekday","Ozone",0.489233082706767
"5132",36.332179,-119.291228,"Tulare",5,"weekend","NO2",0.0266146341463415
"5133",36.332179,-119.291228,"Tulare",5,"weekend","Ozone",0.493519163763066
"5134",36.332179,-119.291228,"Tulare",6,"weekday","NO2",0.06375249500998
"5135",36.332179,-119.291228,"Tulare",6,"weekday","Ozone",0.58812358276644
"5136",36.332179,-119.291228,"Tulare",6,"weekend","NO2",0.0565163043478261
"5137",36.332179,-119.291228,"Tulare",6,"weekend","Ozone",0.600388198757764
"5138",36.332179,-119.291228,"Tulare",7,"weekday","NO2",0.068916142557652
"5139",36.332179,-119.291228,"Tulare",7,"weekday","Ozone",0.603549060542797
"5140",36.332179,-119.291228,"Tulare",7,"weekend","NO2",0.0530304347826087
"5141",36.332179,-119.291228,"Tulare",7,"weekend","Ozone",0.585590062111801
"5142",36.332179,-119.291228,"Tulare",8,"weekday","NO2",0.0878674242424242
"5143",36.332179,-119.291228,"Tulare",8,"weekday","Ozone",0.590746753246753
"5144",36.332179,-119.291228,"Tulare",8,"weekend","NO2",0.0670869565217391
"5145",36.332179,-119.291228,"Tulare",8,"weekend","Ozone",0.619021739130435
"5146",36.332179,-119.291228,"Tulare",9,"weekday","NO2",0.0952622950819672
"5147",36.332179,-119.291228,"Tulare",9,"weekday","Ozone",0.505036818851252
"5148",36.332179,-119.291228,"Tulare",9,"weekend","NO2",0.0818152173913043
"5149",36.332179,-119.291228,"Tulare",9,"weekend","Ozone",0.52305900621118
"5150",36.332179,-119.291228,"Tulare",10,"weekday","NO2",0.145529411764706
"5151",36.332179,-119.291228,"Tulare",10,"weekday","Ozone",0.363916001183082
"5152",36.332179,-119.291228,"Tulare",10,"weekend","NO2",0.138695652173913
"5153",36.332179,-119.291228,"Tulare",10,"weekend","Ozone",0.40832298136646
"5154",36.332179,-119.291228,"Tulare",11,"weekday","NO2",0.169108163265306
"5155",36.332179,-119.291228,"Tulare",11,"weekday","Ozone",0.25028173682466
"5156",36.332179,-119.291228,"Tulare",11,"weekend","NO2",0.138266304347826
"5157",36.332179,-119.291228,"Tulare",11,"weekend","Ozone",0.309782608695652
"5158",36.332179,-119.291228,"Tulare",12,"weekday","NO2",0.168869249394673
"5159",36.332179,-119.291228,"Tulare",12,"weekday","Ozone",0.122088127982038
"5160",36.332179,-119.291228,"Tulare",12,"weekend","NO2",0.148042944785276
"5161",36.332179,-119.291228,"Tulare",12,"weekend","Ozone",0.177033492822966
"5162",36.48324,-121.15688,"San Benito",1,"weekday","Ozone",0.293243630117378
"5163",36.48324,-121.15688,"San Benito",1,"weekend","Ozone",0.361130952380952
"5164",36.48324,-121.15688,"San Benito",2,"weekday","Ozone",0.344975665616948
"5165",36.48324,-121.15688,"San Benito",2,"weekend","Ozone",0.347172619047619
"5166",36.48324,-121.15688,"San Benito",3,"weekday","Ozone",0.390816326530612
"5167",36.48324,-121.15688,"San Benito",3,"weekend","Ozone",0.409747023809524
"5168",36.48324,-121.15688,"San Benito",4,"weekday","Ozone",0.465691104027818
"5169",36.48324,-121.15688,"San Benito",4,"weekend","Ozone",0.44457671957672
"5170",36.48324,-121.15688,"San Benito",5,"weekday","Ozone",0.438113413304253
"5171",36.48324,-121.15688,"San Benito",5,"weekend","Ozone",0.447486772486772
"5172",36.48324,-121.15688,"San Benito",6,"weekday","Ozone",0.521497651284885
"5173",36.48324,-121.15688,"San Benito",6,"weekend","Ozone",0.560863095238095
"5174",36.48324,-121.15688,"San Benito",7,"weekday","Ozone",0.498659823210721
"5175",36.48324,-121.15688,"San Benito",7,"weekend","Ozone",0.442083333333333
"5176",36.48324,-121.15688,"San Benito",8,"weekday","Ozone",0.445641425969295
"5177",36.48324,-121.15688,"San Benito",8,"weekend","Ozone",0.508482142857143
"5178",36.48324,-121.15688,"San Benito",9,"weekday","Ozone",0.472548484020759
"5179",36.48324,-121.15688,"San Benito",9,"weekend","Ozone",0.454241071428571
"5180",36.48324,-121.15688,"San Benito",10,"weekday","Ozone",0.390002897710808
"5181",36.48324,-121.15688,"San Benito",10,"weekend","Ozone",0.469404761904762
"5182",36.48324,-121.15688,"San Benito",11,"weekday","Ozone",0.331066630106937
"5183",36.48324,-121.15688,"San Benito",11,"weekend","Ozone",0.431026785714286
"5184",36.48324,-121.15688,"San Benito",12,"weekday","Ozone",0.299643542637784
"5185",36.48324,-121.15688,"San Benito",12,"weekend","Ozone",0.306812169312169
"5186",36.48947,-118.82915,"Tulare",1,"weekday","Ozone",0.376228571428571
"5187",36.48947,-118.82915,"Tulare",1,"weekend","Ozone",0.351547619047619
"5188",36.48947,-118.82915,"Tulare",2,"weekday","Ozone",0.429171428571429
"5189",36.48947,-118.82915,"Tulare",2,"weekend","Ozone",0.409674981103552
"5190",36.48947,-118.82915,"Tulare",3,"weekday","Ozone",0.412259931596948
"5191",36.48947,-118.82915,"Tulare",3,"weekend","Ozone",0.443229166666667
"5192",36.48947,-118.82915,"Tulare",4,"weekday","Ozone",0.529229888348125
"5193",36.48947,-118.82915,"Tulare",4,"weekend","Ozone",0.481547619047619
"5194",36.48947,-118.82915,"Tulare",5,"weekday","Ozone",0.626315789473684
"5195",36.48947,-118.82915,"Tulare",5,"weekend","Ozone",0.516600529100529
"5196",36.48947,-118.82915,"Tulare",6,"weekday","Ozone",0.878379857690202
"5197",36.48947,-118.82915,"Tulare",6,"weekend","Ozone",0.840625
"5198",36.48947,-118.82915,"Tulare",7,"weekday","Ozone",0.947991071428571
"5199",36.48947,-118.82915,"Tulare",7,"weekend","Ozone",0.90822102425876
"5200",36.48947,-118.82915,"Tulare",8,"weekday","Ozone",0.981066176470588
"5201",36.48947,-118.82915,"Tulare",8,"weekend","Ozone",0.986904761904762
"5202",36.48947,-118.82915,"Tulare",9,"weekday","Ozone",0.795210084033613
"5203",36.48947,-118.82915,"Tulare",9,"weekend","Ozone",0.791369047619048
"5204",36.48947,-118.82915,"Tulare",10,"weekday","Ozone",0.577555353351532
"5205",36.48947,-118.82915,"Tulare",10,"weekend","Ozone",0.55875
"5206",36.48947,-118.82915,"Tulare",11,"weekday","Ozone",0.419868637110016
"5207",36.48947,-118.82915,"Tulare",11,"weekend","Ozone",0.508556547619048
"5208",36.48947,-118.82915,"Tulare",12,"weekday","Ozone",0.292568125516102
"5209",36.48947,-118.82915,"Tulare",12,"weekend","Ozone",0.3291807718348
"5210",36.495767,-121.731571,"Monterey",1,"weekday","Ozone",0.285887445887446
"5211",36.495767,-121.731571,"Monterey",1,"weekend","Ozone",0.280416666666667
"5212",36.495767,-121.731571,"Monterey",2,"weekday","Ozone",0.388057142857143
"5213",36.495767,-121.731571,"Monterey",2,"weekend","Ozone",0.332217261904762
"5214",36.495767,-121.731571,"Monterey",3,"weekday","Ozone",0.361982401656315
"5215",36.495767,-121.731571,"Monterey",3,"weekend","Ozone",0.345907738095238
"5216",36.495767,-121.731571,"Monterey",4,"weekday","Ozone",0.458657142857143
"5217",36.495767,-121.731571,"Monterey",4,"weekend","Ozone",0.40978835978836
"5218",36.495767,-121.731571,"Monterey",5,"weekday","Ozone",0.39163961038961
"5219",36.495767,-121.731571,"Monterey",5,"weekend","Ozone",0.396560846560847
"5220",36.495767,-121.731571,"Monterey",6,"weekday","Ozone",0.339217296113848
"5221",36.495767,-121.731571,"Monterey",6,"weekend","Ozone",0.386681547619048
"5222",36.495767,-121.731571,"Monterey",7,"weekday","Ozone",0.247874149659864
"5223",36.495767,-121.731571,"Monterey",7,"weekend","Ozone",0.25297619047619
"5224",36.495767,-121.731571,"Monterey",8,"weekday","Ozone",0.234704968944099
"5225",36.495767,-121.731571,"Monterey",8,"weekend","Ozone",0.255729166666667
"5226",36.495767,-121.731571,"Monterey",9,"weekday","Ozone",0.370233568712656
"5227",36.495767,-121.731571,"Monterey",9,"weekend","Ozone",0.399553571428571
"5228",36.495767,-121.731571,"Monterey",10,"weekday","Ozone",0.330843510366373
"5229",36.495767,-121.731571,"Monterey",10,"weekend","Ozone",0.363154761904762
"5230",36.495767,-121.731571,"Monterey",11,"weekday","Ozone",0.319615800865801
"5231",36.495767,-121.731571,"Monterey",11,"weekend","Ozone",0.344345238095238
"5232",36.495767,-121.731571,"Monterey",12,"weekday","Ozone",0.273764258555133
"5233",36.495767,-121.731571,"Monterey",12,"weekend","Ozone",0.294907407407407
"5234",36.508611,-116.847778,"Inyo",1,"weekday","Ozone",0.497228144989339
"5235",36.508611,-116.847778,"Inyo",1,"weekend","Ozone",0.517748917748918
"5236",36.508611,-116.847778,"Inyo",2,"weekday","Ozone",0.561130235226621
"5237",36.508611,-116.847778,"Inyo",2,"weekend","Ozone",0.549330357142857
"5238",36.508611,-116.847778,"Inyo",3,"weekday","Ozone",0.594419642857143
"5239",36.508611,-116.847778,"Inyo",3,"weekend","Ozone",0.633928571428571
"5240",36.508611,-116.847778,"Inyo",4,"weekday","Ozone",0.678735632183908
"5241",36.508611,-116.847778,"Inyo",4,"weekend","Ozone",0.687537993920973
"5242",36.508611,-116.847778,"Inyo",5,"weekday","Ozone",0.686897179253867
"5243",36.508611,-116.847778,"Inyo",5,"weekend","Ozone",0.720304975922953
"5244",36.508611,-116.847778,"Inyo",6,"weekday","Ozone",0.742589842589843
"5245",36.508611,-116.847778,"Inyo",6,"weekend","Ozone",0.756828885400314
"5246",36.508611,-116.847778,"Inyo",7,"weekday","Ozone",0.819181130396084
"5247",36.508611,-116.847778,"Inyo",7,"weekend","Ozone",0.883035714285714
"5248",36.508611,-116.847778,"Inyo",8,"weekday","Ozone",0.809728144989339
