"","Latitude","Longitude","County","Month","Dayofweek","Pollutant","Sample"
"13826",34.63782,-120.4575,"Santa Barbara",2,"Thurs","NO2",0.0725
"13827",34.63782,-120.4575,"Santa Barbara",2,"Thurs","Ozone",0.337267080745342
"13828",34.63782,-120.4575,"Santa Barbara",2,"Thurs","SO2",0.00652173913043478
"13829",34.63782,-120.4575,"Santa Barbara",2,"Fri","CO",0.00273291925465838
"13830",34.63782,-120.4575,"Santa Barbara",2,"Fri","NO2",0.0618478260869565
"13831",34.63782,-120.4575,"Santa Barbara",2,"Fri","Ozone",0.311024844720497
"13832",34.63782,-120.4575,"Santa Barbara",2,"Fri","SO2",0.00623188405797102
"13833",34.63782,-120.4575,"Santa Barbara",2,"Sat","CO",0.00254658385093168
"13834",34.63782,-120.4575,"Santa Barbara",2,"Sat","NO2",0.0505434782608696
"13835",34.63782,-120.4575,"Santa Barbara",2,"Sat","Ozone",0.336335403726708
"13836",34.63782,-120.4575,"Santa Barbara",2,"Sat","SO2",0.00492753623188406
"13837",34.63782,-120.4575,"Santa Barbara",3,"Sun","CO",0.00869565217391304
"13838",34.63782,-120.4575,"Santa Barbara",3,"Sun","NO2",0.0119565217391304
"13839",34.63782,-120.4575,"Santa Barbara",3,"Sun","Ozone",0.43416149068323
"13840",34.63782,-120.4575,"Santa Barbara",3,"Sun","SO2",0.000579710144927536
"13841",34.63782,-120.4575,"Santa Barbara",3,"Mon","CO",0.00891156462585034
"13842",34.63782,-120.4575,"Santa Barbara",3,"Mon","NO2",0.0163095238095238
"13843",34.63782,-120.4575,"Santa Barbara",3,"Mon","Ozone",0.518877551020408
"13844",34.63782,-120.4575,"Santa Barbara",3,"Mon","SO2",0.00126984126984127
"13845",34.63782,-120.4575,"Santa Barbara",3,"Tues","CO",0.00859627329192547
"13846",34.63782,-120.4575,"Santa Barbara",3,"Tues","NO2",0.0382608695652174
"13847",34.63782,-120.4575,"Santa Barbara",3,"Tues","Ozone",0.447453416149068
"13848",34.63782,-120.4575,"Santa Barbara",3,"Tues","SO2",0.00173913043478261
"13849",34.63782,-120.4575,"Santa Barbara",3,"Wed","CO",0.00946583850931677
"13850",34.63782,-120.4575,"Santa Barbara",3,"Wed","NO2",0.0353913043478261
"13851",34.63782,-120.4575,"Santa Barbara",3,"Wed","Ozone",0.386211180124224
"13852",34.63782,-120.4575,"Santa Barbara",3,"Wed","SO2",0.00150724637681159
"13853",34.63782,-120.4575,"Santa Barbara",3,"Thurs","CO",0.00986335403726708
"13854",34.63782,-120.4575,"Santa Barbara",3,"Thurs","NO2",0.0342608695652174
"13855",34.63782,-120.4575,"Santa Barbara",3,"Thurs","Ozone",0.362732919254658
"13856",34.63782,-120.4575,"Santa Barbara",3,"Thurs","SO2",0.0016231884057971
"13857",34.63782,-120.4575,"Santa Barbara",3,"Fri","CO",0.00869565217391304
"13858",34.63782,-120.4575,"Santa Barbara",3,"Fri","NO2",0.0152173913043478
"13859",34.63782,-120.4575,"Santa Barbara",3,"Fri","Ozone",0.437267080745342
"13860",34.63782,-120.4575,"Santa Barbara",3,"Fri","SO2",0.00101449275362319
"13861",34.63782,-120.4575,"Santa Barbara",3,"Sat","CO",0.00903726708074534
"13862",34.63782,-120.4575,"Santa Barbara",3,"Sat","NO2",0.0169565217391304
"13863",34.63782,-120.4575,"Santa Barbara",3,"Sat","Ozone",0.393788819875776
"13864",34.63782,-120.4575,"Santa Barbara",3,"Sat","SO2",0.000869565217391304
"13865",34.63782,-120.4575,"Santa Barbara",4,"Sun","CO",0.00515527950310559
"13866",34.63782,-120.4575,"Santa Barbara",4,"Sun","NO2",0.0139130434782609
"13867",34.63782,-120.4575,"Santa Barbara",4,"Sun","Ozone",0.517701863354037
"13868",34.63782,-120.4575,"Santa Barbara",4,"Sun","SO2",0.00217391304347826
"13869",34.63782,-120.4575,"Santa Barbara",4,"Mon","CO",0.00571428571428571
"13870",34.63782,-120.4575,"Santa Barbara",4,"Mon","NO2",0.0257142857142857
"13871",34.63782,-120.4575,"Santa Barbara",4,"Mon","Ozone",0.545408163265306
"13872",34.63782,-120.4575,"Santa Barbara",4,"Mon","SO2",0.00253968253968254
"13873",34.63782,-120.4575,"Santa Barbara",4,"Tues","CO",0.00616883116883117
"13874",34.63782,-120.4575,"Santa Barbara",4,"Tues","NO2",0.0354545454545455
"13875",34.63782,-120.4575,"Santa Barbara",4,"Tues","Ozone",0.487012987012987
"13876",34.63782,-120.4575,"Santa Barbara",4,"Tues","SO2",0.00424242424242424
"13877",34.63782,-120.4575,"Santa Barbara",4,"Wed","CO",0.00642857142857143
"13878",34.63782,-120.4575,"Santa Barbara",4,"Wed","NO2",0.0306521739130435
"13879",34.63782,-120.4575,"Santa Barbara",4,"Wed","Ozone",0.551242236024845
"13880",34.63782,-120.4575,"Santa Barbara",4,"Wed","SO2",0.00318840579710145
"13881",34.63782,-120.4575,"Santa Barbara",4,"Thurs","CO",0.00590266875981162
"13882",34.63782,-120.4575,"Santa Barbara",4,"Thurs","NO2",0.0201098901098901
"13883",34.63782,-120.4575,"Santa Barbara",4,"Thurs","Ozone",0.498430141287284
"13884",34.63782,-120.4575,"Santa Barbara",4,"Thurs","SO2",0.00131868131868132
"13885",34.63782,-120.4575,"Santa Barbara",4,"Fri","CO",0.00559006211180124
"13886",34.63782,-120.4575,"Santa Barbara",4,"Fri","NO2",0.0184347826086957
"13887",34.63782,-120.4575,"Santa Barbara",4,"Fri","Ozone",0.502608695652174
"13888",34.63782,-120.4575,"Santa Barbara",4,"Fri","SO2",0.000347826086956522
"13889",34.63782,-120.4575,"Santa Barbara",4,"Sat","CO",0.00588819875776398
"13890",34.63782,-120.4575,"Santa Barbara",4,"Sat","NO2",0.0197391304347826
"13891",34.63782,-120.4575,"Santa Barbara",4,"Sat","Ozone",0.501490683229814
"13892",34.63782,-120.4575,"Santa Barbara",4,"Sat","SO2",0.00127536231884058
"13893",34.63782,-120.4575,"Santa Barbara",5,"Sun","CO",0.00516770186335404
"13894",34.63782,-120.4575,"Santa Barbara",5,"Sun","NO2",0.008
"13895",34.63782,-120.4575,"Santa Barbara",5,"Sun","Ozone",0.475652173913043
"13896",34.63782,-120.4575,"Santa Barbara",5,"Sun","SO2",0.00139130434782609
"13897",34.63782,-120.4575,"Santa Barbara",5,"Mon","CO",0.0046530612244898
"13898",34.63782,-120.4575,"Santa Barbara",5,"Mon","NO2",0.00819047619047619
"13899",34.63782,-120.4575,"Santa Barbara",5,"Mon","Ozone",0.489931972789116
"13900",34.63782,-120.4575,"Santa Barbara",5,"Mon","SO2",0.00114285714285714
"13901",34.63782,-120.4575,"Santa Barbara",5,"Tues","CO",0.00508771929824561
"13902",34.63782,-120.4575,"Santa Barbara",5,"Tues","NO2",0.0121929824561404
"13903",34.63782,-120.4575,"Santa Barbara",5,"Tues","Ozone",0.437092731829574
"13904",34.63782,-120.4575,"Santa Barbara",5,"Tues","SO2",0.000471976401179941
"13905",34.63782,-120.4575,"Santa Barbara",5,"Wed","CO",0.00543478260869565
"13906",34.63782,-120.4575,"Santa Barbara",5,"Wed","NO2",0.0142391304347826
"13907",34.63782,-120.4575,"Santa Barbara",5,"Wed","Ozone",0.438354037267081
"13908",34.63782,-120.4575,"Santa Barbara",5,"Wed","SO2",0.00144927536231884
"13909",34.63782,-120.4575,"Santa Barbara",5,"Thurs","CO",0.00580847723704867
"13910",34.63782,-120.4575,"Santa Barbara",5,"Thurs","NO2",0.0110989010989011
"13911",34.63782,-120.4575,"Santa Barbara",5,"Thurs","Ozone",0.48021978021978
"13912",34.63782,-120.4575,"Santa Barbara",5,"Thurs","SO2",0.00133333333333333
"13913",34.63782,-120.4575,"Santa Barbara",5,"Fri","CO",0.0058695652173913
"13914",34.63782,-120.4575,"Santa Barbara",5,"Fri","NO2",0.0139130434782609
"13915",34.63782,-120.4575,"Santa Barbara",5,"Fri","Ozone",0.505590062111801
"13916",34.63782,-120.4575,"Santa Barbara",5,"Fri","SO2",0.000869565217391304
"13917",34.63782,-120.4575,"Santa Barbara",5,"Sat","CO",0.00574534161490683
"13918",34.63782,-120.4575,"Santa Barbara",5,"Sat","NO2",0.0121739130434783
"13919",34.63782,-120.4575,"Santa Barbara",5,"Sat","Ozone",0.443633540372671
"13920",34.63782,-120.4575,"Santa Barbara",5,"Sat","SO2",0.000579710144927536
"13921",34.63782,-120.4575,"Santa Barbara",6,"Sun","CO",0.00506211180124224
"13922",34.63782,-120.4575,"Santa Barbara",6,"Sun","NO2",0.00804347826086957
"13923",34.63782,-120.4575,"Santa Barbara",6,"Sun","Ozone",0.395962732919255
"13924",34.63782,-120.4575,"Santa Barbara",6,"Sun","SO2",0.00507246376811594
"13925",34.63782,-120.4575,"Santa Barbara",6,"Mon","CO",0.00509466437177281
"13926",34.63782,-120.4575,"Santa Barbara",6,"Mon","NO2",0.0125301204819277
"13927",34.63782,-120.4575,"Santa Barbara",6,"Mon","Ozone",0.417728055077453
"13928",34.63782,-120.4575,"Santa Barbara",6,"Mon","SO2",0.00514056224899598
"13929",34.63782,-120.4575,"Santa Barbara",6,"Tues","CO",0.00447204968944099
"13930",34.63782,-120.4575,"Santa Barbara",6,"Tues","NO2",0.0125
"13931",34.63782,-120.4575,"Santa Barbara",6,"Tues","Ozone",0.388509316770186
"13932",34.63782,-120.4575,"Santa Barbara",6,"Tues","SO2",0.00478260869565217
"13933",34.63782,-120.4575,"Santa Barbara",6,"Wed","CO",0.00462111801242236
"13934",34.63782,-120.4575,"Santa Barbara",6,"Wed","NO2",0.00817391304347826
"13935",34.63782,-120.4575,"Santa Barbara",6,"Wed","Ozone",0.387204968944099
"13936",34.63782,-120.4575,"Santa Barbara",6,"Wed","SO2",0.00173913043478261
"13937",34.63782,-120.4575,"Santa Barbara",6,"Thurs","CO",0.00506832298136646
"13938",34.63782,-120.4575,"Santa Barbara",6,"Thurs","NO2",0.0106086956521739
"13939",34.63782,-120.4575,"Santa Barbara",6,"Thurs","Ozone",0.388198757763975
"13940",34.63782,-120.4575,"Santa Barbara",6,"Thurs","SO2",0.00173913043478261
"13941",34.63782,-120.4575,"Santa Barbara",6,"Fri","CO",0.0053416149068323
"13942",34.63782,-120.4575,"Santa Barbara",6,"Fri","NO2",0.0139130434782609
"13943",34.63782,-120.4575,"Santa Barbara",6,"Fri","Ozone",0.357608695652174
"13944",34.63782,-120.4575,"Santa Barbara",6,"Fri","SO2",0.00246376811594203
"13945",34.63782,-120.4575,"Santa Barbara",6,"Sat","CO",0.00506211180124224
"13946",34.63782,-120.4575,"Santa Barbara",6,"Sat","NO2",0.0103260869565217
"13947",34.63782,-120.4575,"Santa Barbara",6,"Sat","Ozone",0.373291925465839
"13948",34.63782,-120.4575,"Santa Barbara",6,"Sat","SO2",0.00478260869565217
"13949",34.63782,-120.4575,"Santa Barbara",7,"Sun","CO",0.00593788819875776
"13950",34.63782,-120.4575,"Santa Barbara",7,"Sun","NO2",0.00495652173913043
"13951",34.63782,-120.4575,"Santa Barbara",7,"Sun","Ozone",0.369565217391304
"13952",34.63782,-120.4575,"Santa Barbara",7,"Sun","SO2",0.00718840579710145
"13953",34.63782,-120.4575,"Santa Barbara",7,"Mon","CO",0.00642857142857143
"13954",34.63782,-120.4575,"Santa Barbara",7,"Mon","NO2",0.00845238095238095
"13955",34.63782,-120.4575,"Santa Barbara",7,"Mon","Ozone",0.358503401360544
"13956",34.63782,-120.4575,"Santa Barbara",7,"Mon","SO2",0.00793650793650794
"13957",34.63782,-120.4575,"Santa Barbara",7,"Tues","CO",0.00649068322981367
"13958",34.63782,-120.4575,"Santa Barbara",7,"Tues","NO2",0.00717391304347826
"13959",34.63782,-120.4575,"Santa Barbara",7,"Tues","Ozone",0.340217391304348
"13960",34.63782,-120.4575,"Santa Barbara",7,"Tues","SO2",0.00782608695652174
"13961",34.63782,-120.4575,"Santa Barbara",7,"Wed","CO",0.00667701863354037
"13962",34.63782,-120.4575,"Santa Barbara",7,"Wed","NO2",0.00956521739130435
"13963",34.63782,-120.4575,"Santa Barbara",7,"Wed","Ozone",0.314285714285714
"13964",34.63782,-120.4575,"Santa Barbara",7,"Wed","SO2",0.00739130434782609
"13965",34.63782,-120.4575,"Santa Barbara",7,"Thurs","CO",0.00630434782608696
"13966",34.63782,-120.4575,"Santa Barbara",7,"Thurs","NO2",0.00641304347826087
"13967",34.63782,-120.4575,"Santa Barbara",7,"Thurs","Ozone",0.299844720496894
"13968",34.63782,-120.4575,"Santa Barbara",7,"Thurs","SO2",0.00782608695652174
"13969",34.63782,-120.4575,"Santa Barbara",7,"Fri","CO",0.00658385093167702
"13970",34.63782,-120.4575,"Santa Barbara",7,"Fri","NO2",0.0113913043478261
"13971",34.63782,-120.4575,"Santa Barbara",7,"Fri","Ozone",0.30360248447205
"13972",34.63782,-120.4575,"Santa Barbara",7,"Fri","SO2",0.00811594202898551
"13973",34.63782,-120.4575,"Santa Barbara",7,"Sat","CO",0.00606211180124224
"13974",34.63782,-120.4575,"Santa Barbara",7,"Sat","NO2",0.00730434782608696
"13975",34.63782,-120.4575,"Santa Barbara",7,"Sat","Ozone",0.325217391304348
"13976",34.63782,-120.4575,"Santa Barbara",7,"Sat","SO2",0.00881159420289855
"13977",34.63782,-120.4575,"Santa Barbara",8,"Sun","CO",0.00490683229813665
"13978",34.63782,-120.4575,"Santa Barbara",8,"Sun","NO2",0.0041304347826087
"13979",34.63782,-120.4575,"Santa Barbara",8,"Sun","Ozone",0.36972049689441
"13980",34.63782,-120.4575,"Santa Barbara",8,"Sun","SO2",0.00884057971014493
"13981",34.63782,-120.4575,"Santa Barbara",8,"Mon","CO",0.0046879334257975
"13982",34.63782,-120.4575,"Santa Barbara",8,"Mon","NO2",0.00757281553398058
"13983",34.63782,-120.4575,"Santa Barbara",8,"Mon","Ozone",0.365742024965326
"13984",34.63782,-120.4575,"Santa Barbara",8,"Mon","SO2",0.00893203883495146
"13985",34.63782,-120.4575,"Santa Barbara",8,"Tues","CO",0.00431077694235589
"13986",34.63782,-120.4575,"Santa Barbara",8,"Tues","NO2",0.00833333333333333
"13987",34.63782,-120.4575,"Santa Barbara",8,"Tues","Ozone",0.326691729323308
"13988",34.63782,-120.4575,"Santa Barbara",8,"Tues","SO2",0.00982456140350877
"13989",34.63782,-120.4575,"Santa Barbara",8,"Wed","CO",0.00459627329192547
"13990",34.63782,-120.4575,"Santa Barbara",8,"Wed","NO2",0.00852173913043478
"13991",34.63782,-120.4575,"Santa Barbara",8,"Wed","Ozone",0.345590062111801
"13992",34.63782,-120.4575,"Santa Barbara",8,"Wed","SO2",0.0096231884057971
"13993",34.63782,-120.4575,"Santa Barbara",8,"Thurs","CO",0.00472049689440994
"13994",34.63782,-120.4575,"Santa Barbara",8,"Thurs","NO2",0.0119565217391304
"13995",34.63782,-120.4575,"Santa Barbara",8,"Thurs","Ozone",0.385714285714286
"13996",34.63782,-120.4575,"Santa Barbara",8,"Thurs","SO2",0.00956521739130435
"13997",34.63782,-120.4575,"Santa Barbara",8,"Fri","CO",0.00633540372670807
"13998",34.63782,-120.4575,"Santa Barbara",8,"Fri","NO2",0.0132608695652174
"13999",34.63782,-120.4575,"Santa Barbara",8,"Fri","Ozone",0.392857142857143
"14000",34.63782,-120.4575,"Santa Barbara",8,"Fri","SO2",0.0102898550724638
"14001",34.63782,-120.4575,"Santa Barbara",8,"Sat","CO",0.00481366459627329
"14002",34.63782,-120.4575,"Santa Barbara",8,"Sat","NO2",0.00510869565217391
"14003",34.63782,-120.4575,"Santa Barbara",8,"Sat","Ozone",0.408850931677019
"14004",34.63782,-120.4575,"Santa Barbara",8,"Sat","SO2",0.00869565217391304
"14005",34.63782,-120.4575,"Santa Barbara",9,"Sun","CO",0.00770186335403727
"14006",34.63782,-120.4575,"Santa Barbara",9,"Sun","NO2",0.0243478260869565
"14007",34.63782,-120.4575,"Santa Barbara",9,"Sun","Ozone",0.394409937888199
"14008",34.63782,-120.4575,"Santa Barbara",9,"Sun","SO2",0.011304347826087
"14009",34.63782,-120.4575,"Santa Barbara",9,"Mon","CO",0.00867469879518072
"14010",34.63782,-120.4575,"Santa Barbara",9,"Mon","NO2",0.0403614457831325
"14011",34.63782,-120.4575,"Santa Barbara",9,"Mon","Ozone",0.435456110154905
"14012",34.63782,-120.4575,"Santa Barbara",9,"Mon","SO2",0.0123577235772358
"14013",34.63782,-120.4575,"Santa Barbara",9,"Tues","CO",0.00968944099378882
"14014",34.63782,-120.4575,"Santa Barbara",9,"Tues","NO2",0.0441304347826087
"14015",34.63782,-120.4575,"Santa Barbara",9,"Tues","Ozone",0.392546583850932
"14016",34.63782,-120.4575,"Santa Barbara",9,"Tues","SO2",0.0155072463768116
"14017",34.63782,-120.4575,"Santa Barbara",9,"Wed","CO",0.00835403726708075
"14018",34.63782,-120.4575,"Santa Barbara",9,"Wed","NO2",0.0277173913043478
"14019",34.63782,-120.4575,"Santa Barbara",9,"Wed","Ozone",0.374068322981366
"14020",34.63782,-120.4575,"Santa Barbara",9,"Wed","SO2",0.0153623188405797
"14021",34.63782,-120.4575,"Santa Barbara",9,"Thurs","CO",0.00809937888198758
"14022",34.63782,-120.4575,"Santa Barbara",9,"Thurs","NO2",0.0186086956521739
"14023",34.63782,-120.4575,"Santa Barbara",9,"Thurs","Ozone",0.376521739130435
"14024",34.63782,-120.4575,"Santa Barbara",9,"Thurs","SO2",0.0128695652173913
"14025",34.63782,-120.4575,"Santa Barbara",9,"Fri","CO",0.00775155279503106
"14026",34.63782,-120.4575,"Santa Barbara",9,"Fri","NO2",0.0143478260869565
"14027",34.63782,-120.4575,"Santa Barbara",9,"Fri","Ozone",0.400745341614907
"14028",34.63782,-120.4575,"Santa Barbara",9,"Fri","SO2",0.0124057971014493
"14029",34.63782,-120.4575,"Santa Barbara",9,"Sat","CO",0.00760869565217391
"14030",34.63782,-120.4575,"Santa Barbara",9,"Sat","NO2",0.0217391304347826
"14031",34.63782,-120.4575,"Santa Barbara",9,"Sat","Ozone",0.409472049689441
"14032",34.63782,-120.4575,"Santa Barbara",9,"Sat","SO2",0.0123188405797101
"14033",34.63782,-120.4575,"Santa Barbara",10,"Sun","CO",0.00484472049689441
"14034",34.63782,-120.4575,"Santa Barbara",10,"Sun","NO2",0.0228695652173913
"14035",34.63782,-120.4575,"Santa Barbara",10,"Sun","Ozone",0.365962732919255
"14036",34.63782,-120.4575,"Santa Barbara",10,"Sun","SO2",0.00127536231884058
"14037",34.63782,-120.4575,"Santa Barbara",10,"Mon","CO",0.0053021978021978
"14038",34.63782,-120.4575,"Santa Barbara",10,"Mon","NO2",0.0260576923076923
"14039",34.63782,-120.4575,"Santa Barbara",10,"Mon","Ozone",0.403708791208791
"14040",34.63782,-120.4575,"Santa Barbara",10,"Mon","SO2",0.00269230769230769
"14041",34.63782,-120.4575,"Santa Barbara",10,"Tues","CO",0.00453416149068323
"14042",34.63782,-120.4575,"Santa Barbara",10,"Tues","NO2",0.0295652173913043
"14043",34.63782,-120.4575,"Santa Barbara",10,"Tues","Ozone",0.426086956521739
"14044",34.63782,-120.4575,"Santa Barbara",10,"Tues","SO2",0.00144927536231884
"14045",34.63782,-120.4575,"Santa Barbara",10,"Wed","CO",0.00540372670807453
"14046",34.63782,-120.4575,"Santa Barbara",10,"Wed","NO2",0.0403260869565217
"14047",34.63782,-120.4575,"Santa Barbara",10,"Wed","Ozone",0.380590062111801
"14048",34.63782,-120.4575,"Santa Barbara",10,"Wed","SO2",0.00159420289855072
"14049",34.63782,-120.4575,"Santa Barbara",10,"Thurs","CO",0.00599378881987578
"14050",34.63782,-120.4575,"Santa Barbara",10,"Thurs","NO2",0.0527173913043478
"14051",34.63782,-120.4575,"Santa Barbara",10,"Thurs","Ozone",0.362577639751553
"14052",34.63782,-120.4575,"Santa Barbara",10,"Thurs","SO2",0.00507246376811594
"14053",34.63782,-120.4575,"Santa Barbara",10,"Fri","CO",0.00624223602484472
"14054",34.63782,-120.4575,"Santa Barbara",10,"Fri","NO2",0.0520652173913043
"14055",34.63782,-120.4575,"Santa Barbara",10,"Fri","Ozone",0.370031055900621
"14056",34.63782,-120.4575,"Santa Barbara",10,"Fri","SO2",0.00289855072463768
"14057",34.63782,-120.4575,"Santa Barbara",10,"Sat","CO",0.00603726708074534
"14058",34.63782,-120.4575,"Santa Barbara",10,"Sat","NO2",0.0369565217391304
"14059",34.63782,-120.4575,"Santa Barbara",10,"Sat","Ozone",0.359378881987578
"14060",34.63782,-120.4575,"Santa Barbara",10,"Sat","SO2",0.00278260869565217
"14061",34.63782,-120.4575,"Santa Barbara",11,"Sun","CO",0.00993788819875776
"14062",34.63782,-120.4575,"Santa Barbara",11,"Sun","NO2",0.0290217391304348
"14063",34.63782,-120.4575,"Santa Barbara",11,"Sun","Ozone",0.379347826086956
"14064",34.63782,-120.4575,"Santa Barbara",11,"Sun","SO2",0
"14065",34.63782,-120.4575,"Santa Barbara",11,"Mon","CO",0.00795660036166365
"14066",34.63782,-120.4575,"Santa Barbara",11,"Mon","NO2",0.0375949367088608
"14067",34.63782,-120.4575,"Santa Barbara",11,"Mon","Ozone",0.374321880650995
"14068",34.63782,-120.4575,"Santa Barbara",11,"Mon","SO2",0
"14069",34.63782,-120.4575,"Santa Barbara",11,"Tues","CO",0.00918367346938776
"14070",34.63782,-120.4575,"Santa Barbara",11,"Tues","NO2",0.0495535714285714
"14071",34.63782,-120.4575,"Santa Barbara",11,"Tues","Ozone",0.318877551020408
"14072",34.63782,-120.4575,"Santa Barbara",11,"Tues","SO2",0
"14073",34.63782,-120.4575,"Santa Barbara",11,"Wed","CO",0.00966459627329192
"14074",34.63782,-120.4575,"Santa Barbara",11,"Wed","NO2",0.0564347826086957
"14075",34.63782,-120.4575,"Santa Barbara",11,"Wed","Ozone",0.33416149068323
"14076",34.63782,-120.4575,"Santa Barbara",11,"Wed","SO2",0
"14077",34.63782,-120.4575,"Santa Barbara",11,"Thurs","CO",0.0102795031055901
"14078",34.63782,-120.4575,"Santa Barbara",11,"Thurs","NO2",0.0827173913043478
"14079",34.63782,-120.4575,"Santa Barbara",11,"Thurs","Ozone",0.325621118012422
"14080",34.63782,-120.4575,"Santa Barbara",11,"Thurs","SO2",0
"14081",34.63782,-120.4575,"Santa Barbara",11,"Fri","CO",0.011055900621118
"14082",34.63782,-120.4575,"Santa Barbara",11,"Fri","NO2",0.0802173913043478
"14083",34.63782,-120.4575,"Santa Barbara",11,"Fri","Ozone",0.32360248447205
"14084",34.63782,-120.4575,"Santa Barbara",11,"Fri","SO2",0
"14085",34.63782,-120.4575,"Santa Barbara",11,"Sat","CO",0.0113975155279503
"14086",34.63782,-120.4575,"Santa Barbara",11,"Sat","NO2",0.065
"14087",34.63782,-120.4575,"Santa Barbara",11,"Sat","Ozone",0.337888198757764
"14088",34.63782,-120.4575,"Santa Barbara",11,"Sat","SO2",0
"14089",34.63782,-120.4575,"Santa Barbara",12,"Sun","CO",0.00717391304347826
"14090",34.63782,-120.4575,"Santa Barbara",12,"Sun","NO2",0.0614130434782609
"14091",34.63782,-120.4575,"Santa Barbara",12,"Sun","Ozone",0.272049689440994
"14092",34.63782,-120.4575,"Santa Barbara",12,"Sun","SO2",0
"14093",34.63782,-120.4575,"Santa Barbara",12,"Mon","CO",0.00704081632653061
"14094",34.63782,-120.4575,"Santa Barbara",12,"Mon","NO2",0.0675
"14095",34.63782,-120.4575,"Santa Barbara",12,"Mon","Ozone",0.319047619047619
"14096",34.63782,-120.4575,"Santa Barbara",12,"Mon","SO2",0
"14097",34.63782,-120.4575,"Santa Barbara",12,"Tues","CO",0.00763975155279503
"14098",34.63782,-120.4575,"Santa Barbara",12,"Tues","NO2",0.0839130434782609
"14099",34.63782,-120.4575,"Santa Barbara",12,"Tues","Ozone",0.246428571428571
"14100",34.63782,-120.4575,"Santa Barbara",12,"Tues","SO2",0
"14101",34.63782,-120.4575,"Santa Barbara",12,"Wed","CO",0.00810047095761381
"14102",34.63782,-120.4575,"Santa Barbara",12,"Wed","NO2",0.0938461538461538
"14103",34.63782,-120.4575,"Santa Barbara",12,"Wed","Ozone",0.214599686028257
"14104",34.63782,-120.4575,"Santa Barbara",12,"Wed","SO2",0
"14105",34.63782,-120.4575,"Santa Barbara",12,"Thurs","CO",0.00762732919254658
"14106",34.63782,-120.4575,"Santa Barbara",12,"Thurs","NO2",0.0822608695652174
"14107",34.63782,-120.4575,"Santa Barbara",12,"Thurs","Ozone",0.234658385093168
"14108",34.63782,-120.4575,"Santa Barbara",12,"Thurs","SO2",0.00104347826086957
"14109",34.63782,-120.4575,"Santa Barbara",12,"Fri","CO",0.00604010025062657
"14110",34.63782,-120.4575,"Santa Barbara",12,"Fri","NO2",0.0471929824561403
"14111",34.63782,-120.4575,"Santa Barbara",12,"Fri","Ozone",0.367669172932331
"14112",34.63782,-120.4575,"Santa Barbara",12,"Fri","SO2",0
"14113",34.63782,-120.4575,"Santa Barbara",12,"Sat","CO",0.00650931677018634
"14114",34.63782,-120.4575,"Santa Barbara",12,"Sat","NO2",0.0509565217391304
"14115",34.63782,-120.4575,"Santa Barbara",12,"Sat","Ozone",0.335403726708075
"14116",34.63782,-120.4575,"Santa Barbara",12,"Sat","SO2",0
"14117",34.671394,-118.131456,"Los Angeles",1,"Sun","CO",0.00435006435006435
"14118",34.671394,-118.131456,"Los Angeles",1,"Sun","NO2",0.132439393939394
"14119",34.671394,-118.131456,"Los Angeles",1,"Sun","Ozone",0.402269692923898
"14120",34.671394,-118.131456,"Los Angeles",1,"Mon","CO",0.0053781512605042
"14121",34.671394,-118.131456,"Los Angeles",1,"Mon","NO2",0.125810126582278
"14122",34.671394,-118.131456,"Los Angeles",1,"Mon","Ozone",0.339329805996473
"14123",34.671394,-118.131456,"Los Angeles",1,"Tues","CO",0.00665546218487395
"14124",34.671394,-118.131456,"Los Angeles",1,"Tues","NO2",0.157223684210526
"14125",34.671394,-118.131456,"Los Angeles",1,"Tues","Ozone",0.269714285714286
"14126",34.671394,-118.131456,"Los Angeles",1,"Wed","CO",0.00674698795180723
"14127",34.671394,-118.131456,"Los Angeles",1,"Wed","NO2",0.12272
"14128",34.671394,-118.131456,"Los Angeles",1,"Wed","Ozone",0.346471600688468
"14129",34.671394,-118.131456,"Los Angeles",1,"Thurs","CO",0.00605442176870748
"14130",34.671394,-118.131456,"Los Angeles",1,"Thurs","NO2",0.0931772151898734
"14131",34.671394,-118.131456,"Los Angeles",1,"Thurs","Ozone",0.427848101265823
"14132",34.671394,-118.131456,"Los Angeles",1,"Fri","CO",0.00576576576576577
"14133",34.671394,-118.131456,"Los Angeles",1,"Fri","NO2",0.102877777777778
"14134",34.671394,-118.131456,"Los Angeles",1,"Fri","Ozone",0.406938775510204
"14135",34.671394,-118.131456,"Los Angeles",1,"Sat","CO",0.00662337662337662
"14136",34.671394,-118.131456,"Los Angeles",1,"Sat","NO2",0.119593406593407
"14137",34.671394,-118.131456,"Los Angeles",1,"Sat","Ozone",0.364906832298137
"14138",34.671394,-118.131456,"Los Angeles",2,"Sun","CO",0.00747252747252747
"14139",34.671394,-118.131456,"Los Angeles",2,"Sun","NO2",0.0613406593406593
"14140",34.671394,-118.131456,"Los Angeles",2,"Sun","Ozone",0.438932496075353
"14141",34.671394,-118.131456,"Los Angeles",2,"Mon","CO",0.00707732634338139
"14142",34.671394,-118.131456,"Los Angeles",2,"Mon","NO2",0.0869891304347826
"14143",34.671394,-118.131456,"Los Angeles",2,"Mon","Ozone",0.416251638269987
"14144",34.671394,-118.131456,"Los Angeles",2,"Tues","CO",0.00885093167701863
"14145",34.671394,-118.131456,"Los Angeles",2,"Tues","NO2",0.127211764705882
"14146",34.671394,-118.131456,"Los Angeles",2,"Tues","Ozone",0.299223602484472
