County,Hour,Weekend_day,Pollutant,Sample,Latitude,Longitude
Fresno,5,weekday,Ozone,0.175467048,36.705506,-119.741966
Fresno,5,weekday,SO2,0.002769627,36.785322,-119.774174
Fresno,5,weekend,CO,0.008084977,36.785322,-119.774174
Fresno,5,weekend,NO2,0.10016899,36.705506,-119.741966
Fresno,5,weekend,Ozone,0.215647198,36.705506,-119.741966
Fresno,5,weekend,SO2,0.002987179,36.785322,-119.774174
Fresno,6,weekday,CO,0.010305196,36.785322,-119.774174
Fresno,6,weekday,NO2,0.135620166,36.705506,-119.741966
Fresno,6,weekday,Ozone,0.196706968,36.705506,-119.741966
Fresno,6,weekday,SO2,0.005081081,36.785322,-119.774174
Fresno,6,weekend,CO,0.008411521,36.785322,-119.774174
Fresno,6,weekend,NO2,0.098425829,36.705506,-119.741966
Fresno,6,weekend,Ozone,0.241101026,36.705506,-119.741966
Fresno,6,weekend,SO2,0.005346154,36.785322,-119.774174
Fresno,7,weekday,CO,0.010457483,36.785322,-119.774174
Fresno,7,weekday,NO2,0.127905226,36.705506,-119.741966
Fresno,7,weekday,Ozone,0.273322632,36.705506,-119.741966
Fresno,7,weekday,SO2,0.007865633,36.785322,-119.774174
Fresno,7,weekend,CO,0.00836846,36.785322,-119.774174
Fresno,7,weekend,NO2,0.088597561,36.705506,-119.741966
Fresno,7,weekend,Ozone,0.310561576,36.705506,-119.741966
Fresno,7,weekend,SO2,0.008512821,36.785322,-119.774174
Fresno,8,weekday,CO,0.009171084,36.785322,-119.774174
Fresno,8,weekday,NO2,0.115786897,36.705506,-119.741966
Fresno,8,weekday,Ozone,0.37546548,36.705506,-119.741966
Fresno,8,weekday,SO2,0.008971129,36.785322,-119.774174
Fresno,8,weekend,CO,0.007784424,36.785322,-119.774174
Fresno,8,weekend,NO2,0.080536842,36.705506,-119.741966
Fresno,8,weekend,Ozone,0.406640394,36.705506,-119.741966
Fresno,8,weekend,SO2,0.008692308,36.785322,-119.774174
Fresno,9,weekday,CO,0.007903974,36.785322,-119.774174
Fresno,9,weekday,NO2,0.105610989,36.705506,-119.741966
Fresno,9,weekday,Ozone,0.482255376,36.705506,-119.741966
Fresno,9,weekday,SO2,0.008944,36.785322,-119.774174
Fresno,9,weekend,CO,0.007389585,36.785322,-119.774174
Fresno,9,weekend,NO2,0.073088028,36.705506,-119.741966
Fresno,9,weekend,Ozone,0.508050513,36.705506,-119.741966
Fresno,9,weekend,SO2,0.009128205,36.785322,-119.774174
Fresno,10,weekday,CO,0.007271961,36.785322,-119.774174
Fresno,10,weekday,NO2,0.098798961,36.705506,-119.741966
Fresno,10,weekday,Ozone,0.57765031,36.705506,-119.741966
Fresno,10,weekday,SO2,0.009804552,36.785322,-119.774174
Fresno,10,weekend,CO,0.007118816,36.785322,-119.774174
Fresno,10,weekend,NO2,0.066256637,36.705506,-119.741966
Fresno,10,weekend,Ozone,0.596073402,36.705506,-119.741966
Fresno,10,weekend,SO2,0.009346278,36.785322,-119.774174
Fresno,11,weekday,CO,0.006949667,36.785322,-119.774174
Fresno,11,weekday,NO2,0.090931649,36.705506,-119.741966
Fresno,11,weekday,Ozone,0.660028438,36.705506,-119.741966
Fresno,11,weekday,SO2,0.009562667,36.785322,-119.774174
Fresno,11,weekend,CO,0.006830876,36.785322,-119.774174
Fresno,11,weekend,NO2,0.060283688,36.705506,-119.741966
Fresno,11,weekend,Ozone,0.666653512,36.705506,-119.741966
Fresno,11,weekend,SO2,0.009974359,36.785322,-119.774174
Fresno,12,weekday,CO,0.006700746,36.785322,-119.774174
Fresno,12,weekday,NO2,0.083854707,36.705506,-119.741966
Fresno,12,weekday,Ozone,0.713197041,36.705506,-119.741966
Fresno,12,weekday,SO2,0.008873016,36.785322,-119.774174
Fresno,12,weekend,CO,0.006679612,36.785322,-119.774174
Fresno,12,weekend,NO2,0.055216696,36.705506,-119.741966
Fresno,12,weekend,Ozone,0.715883978,36.705506,-119.741966
Fresno,12,weekend,SO2,0.008615385,36.785322,-119.774174
Fresno,13,weekday,CO,0.006564967,36.785322,-119.774174
Fresno,13,weekday,NO2,0.081750186,36.705506,-119.741966
Fresno,13,weekday,Ozone,0.741706951,36.705506,-119.741966
Fresno,13,weekday,SO2,0.008530184,36.785322,-119.774174
Fresno,13,weekend,CO,0.006525566,36.785322,-119.774174
Fresno,13,weekend,NO2,0.051473214,36.705506,-119.741966
Fresno,13,weekend,Ozone,0.745067088,36.705506,-119.741966
Fresno,13,weekend,SO2,0.008102564,36.785322,-119.774174
Fresno,14,weekday,CO,0.006488821,36.785322,-119.774174
Fresno,14,weekday,NO2,0.081222714,36.705506,-119.741966
Fresno,14,weekday,Ozone,0.756787984,36.705506,-119.741966
Fresno,14,weekday,SO2,0.008057292,36.785322,-119.774174
Fresno,14,weekend,CO,0.006422376,36.785322,-119.774174
Fresno,14,weekend,NO2,0.049514286,36.705506,-119.741966
Fresno,14,weekend,Ozone,0.756116811,36.705506,-119.741966
Fresno,14,weekend,SO2,0.007474359,36.785322,-119.774174
Fresno,15,weekday,CO,0.006441295,36.785322,-119.774174
Fresno,15,weekday,NO2,0.082428363,36.705506,-119.741966
Fresno,15,weekday,Ozone,0.756622193,36.705506,-119.741966
Fresno,15,weekday,SO2,0.007495352,36.785322,-119.774174
Fresno,15,weekend,CO,0.006446694,36.785322,-119.774174
Fresno,15,weekend,NO2,0.051240072,36.705506,-119.741966
Fresno,15,weekend,Ozone,0.754910097,36.705506,-119.741966
Fresno,15,weekend,SO2,0.006987179,36.785322,-119.774174
Fresno,16,weekday,CO,0.006843625,36.785322,-119.774174
Fresno,16,weekday,NO2,0.088705755,36.705506,-119.741966
Fresno,16,weekday,Ozone,0.728259653,36.705506,-119.741966
Fresno,16,weekday,SO2,0.006830688,36.785322,-119.774174
Fresno,16,weekend,CO,0.006725196,36.785322,-119.774174
Fresno,16,weekend,NO2,0.058088608,36.705506,-119.741966
Fresno,16,weekend,Ozone,0.726062043,36.705506,-119.741966
Fresno,16,weekend,SO2,0.0065,36.785322,-119.774174
Fresno,17,weekday,CO,0.007986528,36.785322,-119.774174
Fresno,17,weekday,NO2,0.110727077,36.705506,-119.741966
Fresno,17,weekday,Ozone,0.652257095,36.705506,-119.741966
Fresno,17,weekday,SO2,0.006280566,36.785322,-119.774174
Fresno,17,weekend,CO,0.007611429,36.785322,-119.774174
Fresno,17,weekend,NO2,0.078881041,36.705506,-119.741966
Fresno,17,weekend,Ozone,0.652136921,36.705506,-119.741966
Fresno,17,weekend,SO2,0.005833333,36.785322,-119.774174
Fresno,18,weekday,CO,0.009233635,36.785322,-119.774174
Fresno,18,weekday,NO2,0.13881305,36.705506,-119.741966
Fresno,18,weekday,Ozone,0.563369153,36.705506,-119.741966
Fresno,18,weekday,SO2,0.005851282,36.785322,-119.774174
Fresno,18,weekend,CO,0.008713826,36.785322,-119.774174
Fresno,18,weekend,NO2,0.104831439,36.705506,-119.741966
Fresno,18,weekend,Ozone,0.562430939,36.705506,-119.741966
Fresno,18,weekend,SO2,0.005794872,36.785322,-119.774174
Fresno,19,weekday,CO,0.010191081,36.785322,-119.774174
Fresno,19,weekday,NO2,0.152427951,36.705506,-119.741966
Fresno,19,weekday,Ozone,0.480196063,36.705506,-119.741966
Fresno,19,weekday,SO2,0.005876923,36.785322,-119.774174
Fresno,19,weekend,CO,0.009565181,36.785322,-119.774174
Fresno,19,weekend,NO2,0.121134328,36.705506,-119.741966
Fresno,19,weekend,Ozone,0.483086347,36.705506,-119.741966
Fresno,19,weekend,SO2,0.006141026,36.785322,-119.774174
Fresno,20,weekday,CO,0.010704416,36.785322,-119.774174
Fresno,20,weekday,NO2,0.151629866,36.705506,-119.741966
Fresno,20,weekday,Ozone,0.420989315,36.705506,-119.741966
Fresno,20,weekday,SO2,0.005820513,36.785322,-119.774174
Fresno,20,weekend,CO,0.010072584,36.785322,-119.774174
Fresno,20,weekend,NO2,0.122852459,36.705506,-119.741966
Fresno,20,weekend,Ozone,0.423770006,36.705506,-119.741966
Fresno,20,weekend,SO2,0.005889968,36.785322,-119.774174
Fresno,21,weekday,CO,0.01058614,36.785322,-119.774174
Fresno,21,weekday,NO2,0.139944288,36.705506,-119.741966
Fresno,21,weekday,Ozone,0.382697181,36.705506,-119.741966
Fresno,21,weekday,SO2,0.005533333,36.785322,-119.774174
Fresno,21,weekend,CO,0.010223486,36.785322,-119.774174
Fresno,21,weekend,NO2,0.120638336,36.705506,-119.741966
Fresno,21,weekend,Ozone,0.380636238,36.705506,-119.741966
Fresno,21,weekend,SO2,0.005165049,36.785322,-119.774174
Fresno,22,weekday,CO,0.010176289,36.785322,-119.774174
Fresno,22,weekday,NO2,0.126608817,36.705506,-119.741966
Fresno,22,weekday,Ozone,0.351794628,36.705506,-119.741966
Fresno,22,weekday,SO2,0.005348718,36.785322,-119.774174
Fresno,22,weekend,CO,0.010152288,36.785322,-119.774174
Fresno,22,weekend,NO2,0.112955036,36.705506,-119.741966
Fresno,22,weekend,Ozone,0.347981797,36.705506,-119.741966
Fresno,22,weekend,SO2,0.004504854,36.785322,-119.774174
Fresno,23,weekday,CO,0.009636549,36.785322,-119.774174
Fresno,23,weekday,NO2,0.115556022,36.705506,-119.741966
Fresno,23,weekday,Ozone,0.321357222,36.705506,-119.741966
Fresno,23,weekday,SO2,0.004697436,36.785322,-119.774174
Fresno,23,weekend,CO,0.009508479,36.785322,-119.774174
Fresno,23,weekend,NO2,0.102100179,36.705506,-119.741966
Fresno,23,weekend,Ozone,0.322101306,36.705506,-119.741966
Fresno,23,weekend,SO2,0.004090615,36.785322,-119.774174
Humboldt,0,weekday,CO,0.006655462,40.776944,-124.1775
Humboldt,0,weekday,NO2,0.013212058,40.776944,-124.1775
Humboldt,0,weekday,Ozone,0.317410714,40.776944,-124.1775
Humboldt,0,weekday,SO2,0.003474178,40.776944,-124.1775
Humboldt,0,weekend,CO,0.006311858,40.776944,-124.1775
Humboldt,0,weekend,NO2,0.013377358,40.776944,-124.1775
Humboldt,0,weekend,Ozone,0.309022556,40.776944,-124.1775
Humboldt,0,weekend,SO2,0.003189873,40.776944,-124.1775
Humboldt,1,weekday,CO,0.006502656,40.776944,-124.1775
Humboldt,1,weekday,NO2,0.01253112,40.776944,-124.1775
Humboldt,1,weekday,Ozone,0.317522321,40.776944,-124.1775
Humboldt,1,weekday,SO2,0.003418048,40.776944,-124.1775
Humboldt,1,weekend,CO,0.006271339,40.776944,-124.1775
Humboldt,1,weekend,NO2,0.012271028,40.776944,-124.1775
Humboldt,1,weekend,Ozone,0.341071429,40.776944,-124.1775
Humboldt,1,weekend,SO2,0.003160494,40.776944,-124.1775
Humboldt,2,weekday,CO,0.006359088,40.776944,-124.1775
Humboldt,2,weekday,NO2,0.012231733,40.776944,-124.1775
Humboldt,2,weekday,Ozone,0.306604034,40.776944,-124.1775
Humboldt,2,weekday,SO2,0.003444749,40.776944,-124.1775
Humboldt,2,weekend,CO,0.006181139,40.776944,-124.1775
Humboldt,2,weekend,NO2,0.012444444,40.776944,-124.1775
Humboldt,2,weekend,Ozone,0.303921569,40.776944,-124.1775
Humboldt,2,weekend,SO2,0.003308642,40.776944,-124.1775
Humboldt,3,weekday,CO,0.006255872,40.776944,-124.1775
Humboldt,3,weekday,NO2,0.012854806,40.776944,-124.1775
Humboldt,3,weekday,Ozone,0.300386847,40.776944,-124.1775
Humboldt,3,weekday,SO2,0.003412305,40.776944,-124.1775
Humboldt,3,weekend,CO,0.006053019,40.776944,-124.1775
Humboldt,3,weekend,NO2,0.012074766,40.776944,-124.1775
Humboldt,3,weekend,Ozone,0.345552561,40.776944,-124.1775
Humboldt,3,weekend,SO2,0.003244838,40.776944,-124.1775
Humboldt,4,weekday,CO,0.006084906,40.776944,-124.1775
Humboldt,4,weekday,NO2,0.014674772,40.776944,-124.1775
Humboldt,4,weekday,Ozone,0.295238095,40.776944,-124.1775
Humboldt,4,weekday,SO2,0.003270341,40.776944,-124.1775
Humboldt,4,weekend,CO,0.006119235,40.776944,-124.1775
Humboldt,4,weekend,NO2,0.014778846,40.776944,-124.1775
Humboldt,4,weekend,Ozone,0.31315519,40.776944,-124.1775
Humboldt,4,weekend,SO2,0.003356322,40.776944,-124.1775
Humboldt,5,weekday,CO,0.006239737,40.776944,-124.1775
Humboldt,5,weekday,NO2,0.016922892,40.776944,-124.1775
Humboldt,5,weekday,Ozone,0.30380291,40.776944,-124.1775
Humboldt,5,weekday,SO2,0.003114124,40.776944,-124.1775
Humboldt,5,weekend,CO,0.006091954,40.776944,-124.1775
Humboldt,5,weekend,NO2,0.012847561,40.776944,-124.1775
Humboldt,5,weekend,Ozone,0.316515277,40.776944,-124.1775
Humboldt,5,weekend,SO2,0.003067847,40.776944,-124.1775
Humboldt,6,weekday,CO,0.00663325,40.776944,-124.1775
Humboldt,6,weekday,NO2,0.025816532,40.776944,-124.1775
Humboldt,6,weekday,Ozone,0.283263715,40.776944,-124.1775
Humboldt,6,weekday,SO2,0.00353242,40.776944,-124.1775
Humboldt,6,weekend,CO,0.006181491,40.776944,-124.1775
Humboldt,6,weekend,NO2,0.013986395,40.776944,-124.1775
Humboldt,6,weekend,Ozone,0.331716083,40.776944,-124.1775
Humboldt,6,weekend,SO2,0.002941176,40.776944,-124.1775
Humboldt,7,weekday,CO,0.007109375,40.776944,-124.1775
Humboldt,7,weekday,NO2,0.029282828,40.776944,-124.1775
Humboldt,7,weekday,Ozone,0.28635353,40.776944,-124.1775
Humboldt,7,weekday,SO2,0.003574932,40.776944,-124.1775
Humboldt,7,weekend,CO,0.006493506,40.776944,-124.1775
Humboldt,7,weekend,NO2,0.018591837,40.776944,-124.1775
Humboldt,7,weekend,Ozone,0.301093643,40.776944,-124.1775
Humboldt,7,weekend,SO2,0.003342222,40.776944,-124.1775
Humboldt,8,weekday,CO,0.007083451,40.776944,-124.1775
Humboldt,8,weekday,NO2,0.02687885,40.776944,-124.1775
Humboldt,8,weekday,Ozone,0.30462102,40.776944,-124.1775
Humboldt,8,weekday,SO2,0.003697974,40.776944,-124.1775
Humboldt,8,weekend,CO,0.006671224,40.776944,-124.1775
Humboldt,8,weekend,NO2,0.018584615,40.776944,-124.1775
Humboldt,8,weekend,Ozone,0.317840055,40.776944,-124.1775
Humboldt,8,weekend,SO2,0.003477477,40.776944,-124.1775
Humboldt,9,weekday,CO,0.006833819,40.776944,-124.1775
Humboldt,9,weekday,NO2,0.022883721,40.776944,-124.1775
Humboldt,9,weekday,Ozone,0.332931727,40.776944,-124.1775
Humboldt,9,weekday,SO2,0.003708333,40.776944,-124.1775
Humboldt,9,weekend,CO,0.006684894,40.776944,-124.1775
Humboldt,9,weekend,NO2,0.017253807,40.776944,-124.1775
Humboldt,9,weekend,Ozone,0.342173616,40.776944,-124.1775
Humboldt,9,weekend,SO2,0.003622989,40.776944,-124.1775
Humboldt,10,weekday,CO,0.006564345,40.776944,-124.1775
Humboldt,10,weekday,NO2,0.019929032,40.776944,-124.1775
Humboldt,10,weekday,Ozone,0.361578341,40.776944,-124.1775
Humboldt,10,weekday,SO2,0.003617956,40.776944,-124.1775
Humboldt,10,weekend,CO,0.006438824,40.776944,-124.1775
Humboldt,10,weekend,NO2,0.014691919,40.776944,-124.1775
Humboldt,10,weekend,Ozone,0.366302119,40.776944,-124.1775
Humboldt,10,weekend,SO2,0.003498881,40.776944,-124.1775
Humboldt,11,weekday,CO,0.00635119,40.776944,-124.1775
Humboldt,11,weekday,NO2,0.016950324,40.776944,-124.1775
Humboldt,11,weekday,Ozone,0.38481417,40.776944,-124.1775
Humboldt,11,weekday,SO2,0.003484759,40.776944,-124.1775
Humboldt,11,weekend,CO,0.006236264,40.776944,-124.1775
Humboldt,11,weekend,NO2,0.0135,40.776944,-124.1775
Humboldt,11,weekend,Ozone,0.390225564,40.776944,-124.1775
Humboldt,11,weekend,SO2,0.003432432,40.776944,-124.1775
Humboldt,12,weekday,CO,0.006167894,40.776944,-124.1775
Humboldt,12,weekday,NO2,0.014527897,40.776944,-124.1775
Humboldt,12,weekday,Ozone,0.401807229,40.776944,-124.1775
Humboldt,12,weekday,SO2,0.00350243,40.776944,-124.1775
Humboldt,12,weekend,CO,0.006138072,40.776944,-124.1775
Humboldt,12,weekend,NO2,0.011944162,40.776944,-124.1775
Humboldt,12,weekend,Ozone,0.408749146,40.776944,-124.1775
Humboldt,12,weekend,SO2,0.003400447,40.776944,-124.1775
Humboldt,13,weekday,CO,0.006103896,40.776944,-124.1775
Humboldt,13,weekday,NO2,0.014481641,40.776944,-124.1775
Humboldt,13,weekday,Ozone,0.415837884,40.776944,-124.1775
Humboldt,13,weekday,SO2,0.003358601,40.776944,-124.1775
Humboldt,13,weekend,CO,0.005987697,40.776944,-124.1775
Humboldt,13,weekend,NO2,0.010858586,40.776944,-124.1775
Humboldt,13,weekend,Ozone,0.420779221,40.776944,-124.1775
Humboldt,13,weekend,SO2,0.003546485,40.776944,-124.1775
Humboldt,14,weekday,CO,0.006090988,40.776944,-124.1775
Humboldt,14,weekday,NO2,0.013801706,40.776944,-124.1775
Humboldt,14,weekday,Ozone,0.421198157,40.776944,-124.1775
Humboldt,14,weekday,SO2,0.003455072,40.776944,-124.1775
Humboldt,14,weekend,CO,0.006028708,40.776944,-124.1775
Humboldt,14,weekend,NO2,0.010427136,40.776944,-124.1775
Humboldt,14,weekend,Ozone,0.427887902,40.776944,-124.1775
Humboldt,14,weekend,SO2,0.003546485,40.776944,-124.1775
Humboldt,15,weekday,CO,0.006060606,40.776944,-124.1775
Humboldt,15,weekday,NO2,0.015100209,40.776944,-124.1775
Humboldt,15,weekday,Ozone,0.420660216,40.776944,-124.1775
Humboldt,15,weekday,SO2,0.003595376,40.776944,-124.1775
Humboldt,15,weekend,CO,0.006097061,40.776944,-124.1775
Humboldt,15,weekend,NO2,0.01147,40.776944,-124.1775
Humboldt,15,weekend,Ozone,0.426862611,40.776944,-124.1775
Humboldt,15,weekend,SO2,0.003472036,40.776944,-124.1775
Humboldt,16,weekday,CO,0.006249289,40.776944,-124.1775
Humboldt,16,weekday,NO2,0.01828866,40.776944,-124.1775
Humboldt,16,weekday,Ozone,0.413208617,40.776944,-124.1775
Humboldt,16,weekday,SO2,0.00344879,40.776944,-124.1775
Humboldt,16,weekend,CO,0.006346154,40.776944,-124.1775
Humboldt,16,weekend,NO2,0.015431472,40.776944,-124.1775
Humboldt,16,weekend,Ozone,0.423718387,40.776944,-124.1775
Humboldt,16,weekend,SO2,0.003464853,40.776944,-124.1775
Humboldt,17,weekday,CO,0.006542524,40.776944,-124.1775
Humboldt,17,weekday,NO2,0.023260437,40.776944,-124.1775
Humboldt,17,weekday,Ozone,0.398259188,40.776944,-124.1775
Humboldt,17,weekday,SO2,0.003493998,40.776944,-124.1775
Humboldt,17,weekend,CO,0.006671224,40.776944,-124.1775
Humboldt,17,weekend,NO2,0.018875622,40.776944,-124.1775
Humboldt,17,weekend,Ozone,0.414217362,40.776944,-124.1775
Humboldt,17,weekend,SO2,0.003485057,40.776944,-124.1775
Humboldt,18,weekday,CO,0.006789851,40.776944,-124.1775
Humboldt,18,weekday,NO2,0.024507937,40.776944,-124.1775
Humboldt,18,weekday,Ozone,0.384365538,40.776944,-124.1775
Humboldt,18,weekday,SO2,0.003414634,40.776944,-124.1775
Humboldt,18,weekend,CO,0.006923077,40.776944,-124.1775
Humboldt,18,weekend,NO2,0.02121393,40.776944,-124.1775
Humboldt,18,weekend,Ozone,0.399043062,40.776944,-124.1775
Humboldt,18,weekend,SO2,0.003464853,40.776944,-124.1775
Humboldt,19,weekday,CO,0.007035093,40.776944,-124.1775
Humboldt,19,weekday,NO2,0.024446215,40.776944,-124.1775
Humboldt,19,weekday,Ozone,0.366354109,40.776944,-124.1775
Humboldt,19,weekday,SO2,0.00335682,40.776944,-124.1775
Humboldt,19,weekend,CO,0.007212205,40.776944,-124.1775
Humboldt,19,weekend,NO2,0.021729592,40.776944,-124.1775
Humboldt,19,weekend,Ozone,0.382417582,40.776944,-124.1775
Humboldt,19,weekend,SO2,0.003657143,40.776944,-124.1775
Humboldt,20,weekday,CO,0.007026578,40.776944,-124.1775
Humboldt,20,weekday,NO2,0.023068548,40.776944,-124.1775
Humboldt,20,weekday,Ozone,0.351599559,40.776944,-124.1775
Humboldt,20,weekday,SO2,0.003384325,40.776944,-124.1775
Humboldt,20,weekend,CO,0.007337032,40.776944,-124.1775
Humboldt,20,weekend,NO2,0.021552083,40.776944,-124.1775
Humboldt,20,weekend,Ozone,0.366666667,40.776944,-124.1775
Humboldt,20,weekend,SO2,0.003664336,40.776944,-124.1775
Humboldt,21,weekday,CO,0.006753247,40.776944,-124.1775
Humboldt,21,weekday,NO2,0.023137652,40.776944,-124.1775
Humboldt,21,weekday,Ozone,0.346138211,40.776944,-124.1775
Humboldt,21,weekday,SO2,0.003357265,40.776944,-124.1775
Humboldt,21,weekend,CO,0.007077922,40.776944,-124.1775
Humboldt,21,weekend,NO2,0.022635417,40.776944,-124.1775
Humboldt,21,weekend,Ozone,0.361856418,40.776944,-124.1775
Humboldt,21,weekend,SO2,0.003162393,40.776944,-124.1775
Humboldt,22,weekday,CO,0.00680593,40.776944,-124.1775
Humboldt,22,weekday,NO2,0.021081395,40.776944,-124.1775
Humboldt,22,weekday,Ozone,0.309146968,40.776944,-124.1775
Humboldt,22,weekday,SO2,0.0035,40.776944,-124.1775
Humboldt,22,weekend,CO,0.006809239,40.776944,-124.1775
Humboldt,22,weekend,NO2,0.021151515,40.776944,-124.1775
Humboldt,22,weekend,Ozone,0.313624339,40.776944,-124.1775
Humboldt,22,weekend,SO2,0.003783333,40.776944,-124.1775
Humboldt,23,weekday,CO,0.006845008,40.776944,-124.1775
Humboldt,23,weekday,NO2,0.017980815,40.776944,-124.1775
Humboldt,23,weekday,Ozone,0.3085322,40.776944,-124.1775
Humboldt,23,weekday,SO2,0.003443089,40.776944,-124.1775
Humboldt,23,weekend,CO,0.007135956,40.776944,-124.1775
Humboldt,23,weekend,NO2,0.01795092,40.776944,-124.1775
Humboldt,23,weekend,Ozone,0.321469388,40.776944,-124.1775
Humboldt,23,weekend,SO2,0.003585859,40.776944,-124.1775
Imperial,0,weekday,CO,0.007166765,32.676186,-115.484144
Imperial,0,weekday,NO2,0.071705769,32.676186,-115.484144
Imperial,0,weekday,Ozone,0.324559471,32.676186,-115.484144
Imperial,0,weekday,SO2,0.005696041,32.676186,-115.484144
Imperial,0,weekend,CO,0.00736,32.676186,-115.484144
Imperial,0,weekend,NO2,0.074645933,32.676186,-115.484144
Imperial,0,weekend,Ozone,0.317355372,32.676186,-115.484144
Imperial,0,weekend,SO2,0.006012821,32.676186,-115.484144
Imperial,1,weekday,CO,0.006551002,32.676186,-115.484144
Imperial,1,weekday,NO2,0.062786538,32.676186,-115.484144
Imperial,1,weekday,Ozone,0.313515637,32.676186,-115.484144
Imperial,1,weekday,SO2,0.005190294,32.676186,-115.484144
Imperial,1,weekend,CO,0.006814041,32.676186,-115.484144
Imperial,1,weekend,NO2,0.06530622,32.676186,-115.484144
Imperial,1,weekend,Ozone,0.309248327,32.676186,-115.484144
Imperial,1,weekend,SO2,0.005282051,32.676186,-115.484144
Imperial,2,weekday,CO,0.006286371,32.676186,-115.484144
Imperial,2,weekday,NO2,0.060536538,32.676186,-115.484144
Imperial,2,weekday,Ozone,0.298820013,32.676186,-115.484144
Imperial,2,weekday,SO2,0.004842912,32.676186,-115.484144
Imperial,2,weekend,CO,0.00708898,32.676186,-115.484144
Imperial,2,weekend,NO2,0.062688995,32.676186,-115.484144
Imperial,2,weekend,Ozone,0.300078709,32.676186,-115.484144
Imperial,2,weekend,SO2,0.005589744,32.676186,-115.484144
Imperial,3,weekday,CO,0.006502726,32.676186,-115.484144
Imperial,3,weekday,NO2,0.067134615,32.676186,-115.484144
Imperial,3,weekday,Ozone,0.278972183,32.676186,-115.484144
Imperial,3,weekday,SO2,0.004664112,32.676186,-115.484144
Imperial,3,weekend,CO,0.006946286,32.676186,-115.484144
Imperial,3,weekend,NO2,0.064866029,32.676186,-115.484144
Imperial,3,weekend,Ozone,0.287839433,32.676186,-115.484144
Imperial,3,weekend,SO2,0.004961538,32.676186,-115.484144
Imperial,4,weekday,CO,0.017142857,32.676186,-115.484144
Imperial,4,weekday,NO2,0.0942,32.676186,-115.484144
Imperial,4,weekday,Ozone,0.241071429,32.676186,-115.484144
Imperial,4,weekday,SO2,0.004,32.676186,-115.484144
Imperial,4,weekend,CO,0.044485714,32.676186,-115.484144
Imperial,4,weekend,Ozone,0.128571429,33.213611,-115.54528
Imperial,5,weekday,CO,0.011303908,32.676186,-115.484144
Imperial,5,weekday,NO2,0.118573077,32.676186,-115.484144
Imperial,5,weekday,Ozone,0.215624508,32.676186,-115.484144
Imperial,5,weekday,SO2,0.007356322,32.676186,-115.484144
Imperial,5,weekend,CO,0.008380735,32.676186,-115.484144
Imperial,5,weekend,NO2,0.085253589,32.676186,-115.484144
Imperial,5,weekend,Ozone,0.247947908,32.676186,-115.484144
Imperial,5,weekend,SO2,0.005948718,32.676186,-115.484144
Imperial,6,weekday,CO,0.012759343,32.676186,-115.484144
Imperial,6,weekday,NO2,0.138096154,32.676186,-115.484144
Imperial,6,weekday,Ozone,0.231041536,32.676186,-115.484144
Imperial,6,weekday,SO2,0.010717752,32.676186,-115.484144
Imperial,6,weekend,CO,0.009546286,32.676186,-115.484144
Imperial,6,weekend,NO2,0.090220096,32.676186,-115.484144
Imperial,6,weekend,Ozone,0.265509077,32.676186,-115.484144
Imperial,6,weekend,SO2,0.007294872,32.676186,-115.484144
Imperial,7,weekday,CO,0.011772556,32.676186,-115.484144
Imperial,7,weekday,NO2,0.132655039,32.676186,-115.484144
Imperial,7,weekday,Ozone,0.302980132,32.676186,-115.484144
Imperial,7,weekday,SO2,0.013148005,32.676186,-115.484144
Imperial,7,weekend,CO,0.009229388,32.676186,-115.484144
Imperial,7,weekend,NO2,0.090454545,32.676186,-115.484144
Imperial,7,weekend,Ozone,0.329281768,32.676186,-115.484144
Imperial,7,weekend,SO2,0.010820513,32.676186,-115.484144
Imperial,8,weekday,CO,0.008301287,32.676186,-115.484144
Imperial,8,weekday,NO2,0.100001953,32.676186,-115.484144
Imperial,8,weekday,Ozone,0.406467504,32.676186,-115.484144
Imperial,8,weekday,SO2,0.013096525,32.676186,-115.484144
Imperial,8,weekend,CO,0.006847347,32.676186,-115.484144
Imperial,8,weekend,NO2,0.073406699,32.676186,-115.484144
Imperial,8,weekend,Ozone,0.421133412,32.676186,-115.484144
Imperial,8,weekend,SO2,0.011833333,32.676186,-115.484144
Imperial,9,weekday,CO,0.005745907,32.676186,-115.484144
Imperial,9,weekday,NO2,0.069570588,32.676186,-115.484144
Imperial,9,weekday,Ozone,0.501827802,32.676186,-115.484144
Imperial,9,weekday,SO2,0.01309375,32.676186,-115.484144
Imperial,9,weekend,CO,0.004955592,32.676186,-115.484144
Imperial,9,weekend,NO2,0.05508134,32.676186,-115.484144
Imperial,9,weekend,Ozone,0.498229044,32.676186,-115.484144
Imperial,9,weekend,SO2,0.012923077,32.676186,-115.484144
Imperial,10,weekday,CO,0.004452403,32.676186,-115.484144
Imperial,10,weekday,NO2,0.051773622,32.676186,-115.484144
Imperial,10,weekday,Ozone,0.572526231,32.676186,-115.484144
Imperial,10,weekday,SO2,0.013,32.676186,-115.484144
Imperial,10,weekend,CO,0.004078041,32.676186,-115.484144
Imperial,10,weekend,NO2,0.044382775,32.676186,-115.484144
Imperial,10,weekend,Ozone,0.559386068,32.676186,-115.484144
Imperial,10,weekend,SO2,0.013615385,32.676186,-115.484144
Imperial,11,weekday,CO,0.003953302,32.676186,-115.484144
Imperial,11,weekday,NO2,0.042583004,32.676186,-115.484144
