County,Hour,Pollutant,Sample,Latitude,Longitude
San Diego,2,Ozone,0.456743749,32.631231,-117.059075
San Diego,2,SO2,0.00016,32.817978,-116.968133
San Diego,3,CO,0.009968689,32.701492,-117.149653
San Diego,3,NO2,0.089155146,32.631231,-117.059075
San Diego,3,Ozone,0.408774866,32.631231,-117.059075
San Diego,3,SO2,0.00016,32.817978,-116.968133
San Diego,4,CO,0.01184172,32.701492,-117.149653
San Diego,4,NO2,0.099230769,32.631231,-117.059075
San Diego,4,Ozone,0.372779526,32.631231,-117.059075
San Diego,4,SO2,0.000324698,32.817978,-116.968133
San Diego,5,CO,0.013307843,32.701492,-117.149653
San Diego,5,NO2,0.115958274,32.631231,-117.059075
San Diego,5,Ozone,0.344693763,32.631231,-117.059075
San Diego,5,SO2,0.000617978,32.817978,-116.968133
San Diego,6,CO,0.015228079,32.701492,-117.149653
San Diego,6,NO2,0.125587922,32.631231,-117.059075
San Diego,6,Ozone,0.339050554,32.631231,-117.059075
San Diego,6,SO2,0.001050047,32.817978,-116.968133
San Diego,7,CO,0.015118459,32.701492,-117.149653
San Diego,7,NO2,0.122616655,32.631231,-117.059075
San Diego,7,Ozone,0.361644827,32.631231,-117.059075
San Diego,7,SO2,0.001454545,32.817978,-116.968133
San Diego,8,CO,0.013182893,32.701492,-117.149653
San Diego,8,NO2,0.112879619,32.631231,-117.059075
San Diego,8,Ozone,0.413398453,32.631231,-117.059075
San Diego,8,SO2,0.001714286,32.817978,-116.968133
San Diego,9,CO,0.011525196,32.701492,-117.149653
San Diego,9,NO2,0.100477085,32.631231,-117.059075
San Diego,9,Ozone,0.482852172,32.631231,-117.059075
San Diego,9,SO2,0.001679758,32.817978,-116.968133
San Diego,10,CO,0.010835722,32.701492,-117.149653
San Diego,10,NO2,0.085488086,32.631231,-117.059075
San Diego,10,Ozone,0.550465839,32.631231,-117.059075
San Diego,10,SO2,0.001639413,32.817978,-116.968133
San Diego,11,CO,0.010147195,32.701492,-117.149653
San Diego,11,NO2,0.072389692,32.631231,-117.059075
San Diego,11,Ozone,0.602536953,32.631231,-117.059075
San Diego,11,SO2,0.001798246,32.817978,-116.968133
San Diego,12,CO,0.009729832,32.701492,-117.149653
San Diego,12,NO2,0.066107253,32.631231,-117.059075
San Diego,12,Ozone,0.635611556,32.631231,-117.059075
San Diego,12,SO2,0.001764444,32.817978,-116.968133
San Diego,13,CO,0.009806491,32.701492,-117.149653
San Diego,13,NO2,0.062027439,32.631231,-117.059075
San Diego,13,Ozone,0.649914842,32.631231,-117.059075
San Diego,13,SO2,0.001759318,32.817978,-116.968133
San Diego,14,CO,0.009903188,32.701492,-117.149653
San Diego,14,NO2,0.061691285,32.631231,-117.059075
San Diego,14,Ozone,0.65233863,32.631231,-117.059075
San Diego,14,SO2,0.001761762,32.817978,-116.968133
San Diego,15,CO,0.009693488,32.701492,-117.149653
San Diego,15,NO2,0.061959508,32.631231,-117.059075
San Diego,15,Ozone,0.647284216,32.631231,-117.059075
San Diego,15,SO2,0.001608405,32.817978,-116.968133
San Diego,16,CO,0.009924022,32.701492,-117.149653
San Diego,16,NO2,0.066695096,32.631231,-117.059075
San Diego,16,Ozone,0.629835226,32.631231,-117.059075
San Diego,16,SO2,0.001467038,32.817978,-116.968133
San Diego,17,CO,0.010697621,32.701492,-117.149653
San Diego,17,NO2,0.077838412,32.631231,-117.059075
San Diego,17,Ozone,0.596566164,32.631231,-117.059075
San Diego,17,SO2,0.001403509,32.817978,-116.968133
San Diego,18,CO,0.010917994,32.701492,-117.149653
San Diego,18,NO2,0.091941301,32.631231,-117.059075
San Diego,18,Ozone,0.552843196,32.631231,-117.059075
San Diego,18,SO2,0.001429363,32.817978,-116.968133
San Diego,19,CO,0.011320379,32.701492,-117.149653
San Diego,19,NO2,0.104012018,32.631231,-117.059075
San Diego,19,Ozone,0.511441319,32.631231,-117.059075
San Diego,19,SO2,0.001385042,32.817978,-116.968133
San Diego,20,CO,0.011895545,32.701492,-117.149653
San Diego,20,NO2,0.110989399,32.631231,-117.059075
San Diego,20,Ozone,0.478993706,32.631231,-117.059075
San Diego,20,SO2,0.001218837,32.817978,-116.968133
San Diego,21,CO,0.012123484,32.701492,-117.149653
San Diego,21,NO2,0.111988697,32.631231,-117.059075
San Diego,21,Ozone,0.452720899,32.631231,-117.059075
San Diego,21,SO2,0.001085873,32.817978,-116.968133
San Diego,22,CO,0.012000605,32.701492,-117.149653
San Diego,22,NO2,0.107925062,32.631231,-117.059075
San Diego,22,Ozone,0.435379651,32.631231,-117.059075
San Diego,22,SO2,9.00E-04,32.817978,-116.968133
San Diego,23,CO,0.011495075,32.701492,-117.149653
San Diego,23,NO2,0.102007777,32.631231,-117.059075
San Diego,23,Ozone,0.421834914,32.631231,-117.059075
San Diego,23,SO2,0.000718519,32.817978,-116.968133
Santa Barbara,0,CO,0.005114986,34.427775,-119.691218
Santa Barbara,0,NO2,0.024284555,34.46245,-120.02551
Santa Barbara,0,Ozone,0.354363381,34.46245,-120.02551
Santa Barbara,0,SO2,0.001949355,34.46245,-120.02551
Santa Barbara,1,CO,0.004609302,34.427775,-119.691218
Santa Barbara,1,NO2,0.052811554,34.427775,-119.691218
Santa Barbara,1,Ozone,0.295504087,34.427775,-119.691218
Santa Barbara,2,CO,0.005116536,34.427775,-119.691218
Santa Barbara,2,NO2,0.021480785,34.46245,-120.02551
Santa Barbara,2,Ozone,0.333750443,34.46245,-120.02551
Santa Barbara,2,SO2,0.006606028,34.46245,-120.02551
Santa Barbara,3,CO,0.004686134,34.427775,-119.691218
Santa Barbara,3,NO2,0.020665724,34.46245,-120.02551
Santa Barbara,3,Ozone,0.328384156,34.46245,-120.02551
Santa Barbara,3,SO2,0.003493872,34.46245,-120.02551
Santa Barbara,4,CO,0.004936928,34.427775,-119.691218
Santa Barbara,4,NO2,0.014781553,34.46245,-120.02551
Santa Barbara,4,Ozone,0.333374248,34.46245,-120.02551
Santa Barbara,4,SO2,0.003190774,34.46245,-120.02551
Santa Barbara,5,CO,0.005759361,34.427775,-119.691218
Santa Barbara,5,NO2,0.030996584,34.46245,-120.02551
Santa Barbara,5,Ozone,0.308077113,34.46245,-120.02551
Santa Barbara,5,SO2,0.002810707,34.46245,-120.02551
Santa Barbara,6,CO,0.006414544,34.427775,-119.691218
Santa Barbara,6,NO2,0.037209669,34.46245,-120.02551
Santa Barbara,6,Ozone,0.307094941,34.46245,-120.02551
Santa Barbara,6,SO2,0.002648795,34.46245,-120.02551
Santa Barbara,7,CO,0.006930631,34.427775,-119.691218
Santa Barbara,7,NO2,0.038779974,34.46245,-120.02551
Santa Barbara,7,Ozone,0.33023472,34.46245,-120.02551
Santa Barbara,7,SO2,0.002632001,34.46245,-120.02551
Santa Barbara,8,CO,0.006454487,34.427775,-119.691218
Santa Barbara,8,NO2,0.03544217,34.46245,-120.02551
Santa Barbara,8,Ozone,0.375969123,34.46245,-120.02551
Santa Barbara,8,SO2,0.002712531,34.46245,-120.02551
Santa Barbara,9,CO,0.005490815,34.427775,-119.691218
Santa Barbara,9,NO2,0.028879482,34.46245,-120.02551
Santa Barbara,9,Ozone,0.43594898,34.46245,-120.02551
Santa Barbara,9,SO2,0.002661357,34.46245,-120.02551
Santa Barbara,10,CO,0.004924454,34.427775,-119.691218
Santa Barbara,10,NO2,0.02311189,34.46245,-120.02551
Santa Barbara,10,Ozone,0.489997289,34.46245,-120.02551
Santa Barbara,10,SO2,0.002502058,34.46245,-120.02551
Santa Barbara,11,CO,0.00478799,34.427775,-119.691218
Santa Barbara,11,NO2,0.020050296,34.46245,-120.02551
Santa Barbara,11,Ozone,0.52906543,34.46245,-120.02551
Santa Barbara,11,SO2,0.002369498,34.46245,-120.02551
Santa Barbara,12,CO,0.00466587,34.427775,-119.691218
Santa Barbara,12,NO2,0.017998662,34.46245,-120.02551
Santa Barbara,12,Ozone,0.553147926,34.46245,-120.02551
Santa Barbara,12,SO2,0.002324753,34.46245,-120.02551
Santa Barbara,13,CO,0.004557755,34.427775,-119.691218
Santa Barbara,13,NO2,0.016945533,34.46245,-120.02551
Santa Barbara,13,Ozone,0.564365634,34.46245,-120.02551
Santa Barbara,13,SO2,0.002278317,34.46245,-120.02551
Santa Barbara,14,CO,0.004572982,34.427775,-119.691218
Santa Barbara,14,NO2,0.016424511,34.46245,-120.02551
Santa Barbara,14,Ozone,0.566341237,34.46245,-120.02551
Santa Barbara,14,SO2,0.002267311,34.46245,-120.02551
Santa Barbara,15,CO,0.004638404,34.427775,-119.691218
Santa Barbara,15,NO2,0.017377071,34.46245,-120.02551
Santa Barbara,15,Ozone,0.558291407,34.46245,-120.02551
Santa Barbara,15,SO2,0.002240411,34.46245,-120.02551
Santa Barbara,16,CO,0.004877487,34.427775,-119.691218
Santa Barbara,16,NO2,0.021110255,34.46245,-120.02551
Santa Barbara,16,Ozone,0.537680921,34.46245,-120.02551
Santa Barbara,16,SO2,0.002094508,34.46245,-120.02551
Santa Barbara,17,CO,0.005328618,34.427775,-119.691218
Santa Barbara,17,NO2,0.028295749,34.46245,-120.02551
Santa Barbara,17,Ozone,0.500599493,34.46245,-120.02551
Santa Barbara,17,SO2,0.002060606,34.46245,-120.02551
Santa Barbara,18,CO,0.005686123,34.427775,-119.691218
Santa Barbara,18,NO2,0.032634089,34.46245,-120.02551
Santa Barbara,18,Ozone,0.463112515,34.46245,-120.02551
Santa Barbara,18,SO2,0.001962096,34.46245,-120.02551
Santa Barbara,19,CO,0.00580212,34.427775,-119.691218
Santa Barbara,19,NO2,0.034491816,34.46245,-120.02551
Santa Barbara,19,Ozone,0.428956906,34.46245,-120.02551
Santa Barbara,19,SO2,0.001918419,34.46245,-120.02551
Santa Barbara,20,CO,0.005878525,34.427775,-119.691218
Santa Barbara,20,NO2,0.034578117,34.46245,-120.02551
Santa Barbara,20,Ozone,0.402361738,34.46245,-120.02551
Santa Barbara,20,SO2,0.001986628,34.46245,-120.02551
Santa Barbara,21,CO,0.005731057,34.427775,-119.691218
Santa Barbara,21,NO2,0.033112721,34.46245,-120.02551
Santa Barbara,21,Ozone,0.382198815,34.46245,-120.02551
Santa Barbara,21,SO2,0.002002232,34.46245,-120.02551
Santa Barbara,22,CO,0.005796218,34.427775,-119.691218
Santa Barbara,22,NO2,0.029791743,34.46245,-120.02551
Santa Barbara,22,Ozone,0.368609629,34.46245,-120.02551
Santa Barbara,22,SO2,0.001901116,34.46245,-120.02551
Santa Barbara,23,CO,0.005302702,34.427775,-119.691218
Santa Barbara,23,NO2,0.025668768,34.46245,-120.02551
Santa Barbara,23,Ozone,0.360284529,34.46245,-120.02551
Santa Barbara,23,SO2,0.001895644,34.46245,-120.02551
Solano,0,CO,0.012182104,38.102507,-122.237976
Solano,0,NO2,0.078939891,38.102507,-122.237976
Solano,0,Ozone,0.296274567,38.102507,-122.237976
Solano,0,SO2,0.008450549,38.102507,-122.237976
Solano,1,CO,0.01189168,38.102507,-122.237976
Solano,1,NO2,0.075213699,38.102507,-122.237976
Solano,1,Ozone,0.290671751,38.102507,-122.237976
Solano,1,SO2,0.008135531,38.102507,-122.237976
Solano,2,CO,0.011198157,38.102507,-122.237976
Solano,2,NO2,0.073990291,38.102507,-122.237976
Solano,2,Ozone,0.281823841,38.102507,-122.237976
Solano,2,SO2,0.007969892,38.102507,-122.237976
Solano,3,CO,0.012492997,38.102507,-122.237976
Solano,3,NO2,0.067627451,38.102507,-122.237976
Solano,3,Ozone,0.250789835,38.102507,-122.237976
Solano,4,CO,0.011808469,38.102507,-122.237976
Solano,4,NO2,0.082721763,38.102507,-122.237976
Solano,4,Ozone,0.241119293,38.102507,-122.237976
Solano,4,SO2,0.011153846,38.102507,-122.237976
Solano,5,CO,0.012947658,38.102507,-122.237976
Solano,5,NO2,0.094747253,38.102507,-122.237976
Solano,5,Ozone,0.221627188,38.102507,-122.237976
Solano,5,SO2,0.012018365,38.102507,-122.237976
Solano,6,CO,0.014173982,38.102507,-122.237976
Solano,6,NO2,0.099579387,38.102507,-122.237976
Solano,6,Ozone,0.221938248,38.102507,-122.237976
Solano,6,SO2,0.011582868,38.102507,-122.237976
Solano,7,CO,0.014245921,38.102507,-122.237976
Solano,7,NO2,0.096470752,38.102507,-122.237976
Solano,7,Ozone,0.25086963,38.102507,-122.237976
Solano,7,SO2,0.012389972,38.102507,-122.237976
Solano,8,CO,0.011878453,38.102507,-122.237976
Solano,8,NO2,0.08246281,38.102507,-122.237976
Solano,8,Ozone,0.308229167,38.102507,-122.237976
Solano,8,SO2,0.01239779,38.102507,-122.237976
Solano,9,CO,0.009698189,38.102507,-122.237976
Solano,9,NO2,0.063348315,38.102507,-122.237976
Solano,9,Ozone,0.368831169,38.102507,-122.237976
Solano,9,SO2,0.011658216,38.102507,-122.237976
Solano,10,CO,0.008819528,38.102507,-122.237976
Solano,10,NO2,0.052354749,38.102507,-122.237976
Solano,10,Ozone,0.422110628,38.102507,-122.237976
Solano,10,SO2,0.010950514,38.102507,-122.237976
Solano,11,CO,0.008539594,38.102507,-122.237976
Solano,11,NO2,0.048275,38.102507,-122.237976
Solano,11,Ozone,0.469847897,38.102507,-122.237976
Solano,11,SO2,0.010068709,38.102507,-122.237976
Solano,12,CO,0.008364505,38.102507,-122.237976
Solano,12,NO2,0.044375,38.102507,-122.237976
Solano,12,Ozone,0.50655141,38.102507,-122.237976
Solano,12,SO2,0.009585887,38.102507,-122.237976
Solano,13,CO,0.008156425,38.102507,-122.237976
Solano,13,NO2,0.04165,38.102507,-122.237976
Solano,13,Ozone,0.531461864,38.102507,-122.237976
Solano,13,SO2,0.009459963,38.102507,-122.237976
Solano,14,CO,0.008112386,38.102507,-122.237976
Solano,14,NO2,0.04175,38.102507,-122.237976
Solano,14,Ozone,0.540767279,38.102507,-122.237976
Solano,14,SO2,0.008956602,38.102507,-122.237976
Solano,15,CO,0.008177883,38.102507,-122.237976
Solano,15,NO2,0.043775956,38.102507,-122.237976
Solano,15,Ozone,0.526833579,38.102507,-122.237976
Solano,15,SO2,0.008484848,38.102507,-122.237976
Solano,16,CO,0.008571429,38.102507,-122.237976
Solano,16,NO2,0.050437158,38.102507,-122.237976
Solano,16,Ozone,0.494641022,38.102507,-122.237976
Solano,16,SO2,0.00855831,38.102507,-122.237976
Solano,17,CO,0.009232586,38.102507,-122.237976
Solano,17,NO2,0.065486339,38.102507,-122.237976
Solano,17,Ozone,0.443092057,38.102507,-122.237976
Solano,17,SO2,0.008914601,38.102507,-122.237976
Solano,18,CO,0.010137741,38.102507,-122.237976
Solano,18,NO2,0.08184153,38.102507,-122.237976
Solano,18,Ozone,0.387711056,38.102507,-122.237976
Solano,18,SO2,0.009149679,38.102507,-122.237976
Solano,19,CO,0.010962904,38.102507,-122.237976
Solano,19,NO2,0.089193989,38.102507,-122.237976
Solano,19,Ozone,0.352263374,38.102507,-122.237976
Solano,19,SO2,0.009149171,38.102507,-122.237976
Solano,20,CO,0.012176309,38.102507,-122.237976
Solano,20,NO2,0.092038251,38.102507,-122.237976
Solano,20,Ozone,0.331419762,38.102507,-122.237976
Solano,20,SO2,0.009215794,38.102507,-122.237976
Solano,21,CO,0.012833595,38.102507,-122.237976
Solano,21,NO2,0.088273224,38.102507,-122.237976
Solano,21,Ozone,0.318216486,38.102507,-122.237976
Solano,21,SO2,0.009106227,38.102507,-122.237976
Solano,22,CO,0.012582418,38.102507,-122.237976
Solano,22,NO2,0.086685792,38.102507,-122.237976
Solano,22,Ozone,0.309592256,38.102507,-122.237976
Solano,22,SO2,0.008827839,38.102507,-122.237976
Solano,23,CO,0.012346939,38.102507,-122.237976
Solano,23,NO2,0.082846575,38.102507,-122.237976
Solano,23,Ozone,0.302962746,38.102507,-122.237976
Solano,23,SO2,0.008644689,38.102507,-122.237976
Santa Cruz,0,Ozone,0.239295607,36.983921,-121.989328
Santa Cruz,1,Ozone,0.232330827,36.983921,-121.989328
Santa Cruz,2,Ozone,0.222635536,36.983921,-121.989328
Santa Cruz,3,Ozone,0.209616146,36.983921,-121.989328
Santa Cruz,4,Ozone,0.190542145,36.983921,-121.989328
Santa Cruz,5,Ozone,0.16489909,36.983921,-121.989328
Santa Cruz,6,Ozone,0.154689355,36.983921,-121.989328
Santa Cruz,7,Ozone,0.189157103,36.983921,-121.989328
Santa Cruz,8,Ozone,0.255243372,36.983921,-121.989328
Santa Cruz,9,Ozone,0.33350577,36.983921,-121.989328
Santa Cruz,10,Ozone,0.395011971,36.983921,-121.989328
Santa Cruz,11,Ozone,0.43757503,36.983921,-121.989328
Santa Cruz,12,Ozone,0.469393456,36.983921,-121.989328
Santa Cruz,13,Ozone,0.483878691,36.983921,-121.989328
Santa Cruz,14,Ozone,0.486073424,36.983921,-121.989328
Santa Cruz,15,Ozone,0.478611111,36.983921,-121.989328
Santa Cruz,16,Ozone,0.454808073,36.983921,-121.989328
Santa Cruz,17,Ozone,0.403174603,36.983921,-121.989328
Santa Cruz,18,Ozone,0.364642857,36.983921,-121.989328
Santa Cruz,19,Ozone,0.346695687,36.983921,-121.989328
Santa Cruz,20,Ozone,0.313533835,36.983921,-121.989328
Santa Cruz,21,Ozone,0.280530273,36.983921,-121.989328
Santa Cruz,22,Ozone,0.259675505,36.983921,-121.989328
Santa Cruz,23,Ozone,0.245745944,36.983921,-121.989328
