County,Hour,Season,Pollutant,Sample,Latitude,Longitude
Orange,15,3,SO2,0.001611722,33.67464,-117.92568
Orange,15,4,CO,0.011607542,33.83062,-117.93845
Orange,15,4,NO2,0.156769014,33.83062,-117.93845
Orange,15,4,Ozone,0.574438202,33.83062,-117.93845
Orange,15,4,SO2,0.002397004,33.67464,-117.92568
Orange,16,1,CO,0.009904337,33.83062,-117.93845
Orange,16,1,NO2,0.168349296,33.83062,-117.93845
Orange,16,1,Ozone,0.59605367,33.83062,-117.93845
Orange,16,1,SO2,0.001875458,33.67464,-117.92568
Orange,16,2,CO,0.007616927,33.83062,-117.93845
Orange,16,2,NO2,0.081049133,33.83062,-117.93845
Orange,16,2,Ozone,0.66678473,33.83062,-117.93845
Orange,16,2,SO2,0.000530303,33.67464,-117.92568
Orange,16,3,CO,0.008891856,33.83062,-117.93845
Orange,16,3,NO2,0.091895349,33.83062,-117.93845
Orange,16,3,Ozone,0.661138015,33.83062,-117.93845
Orange,16,3,SO2,0.00126087,33.67464,-117.92568
Orange,16,4,CO,0.01257523,33.83062,-117.93845
Orange,16,4,NO2,0.182905028,33.83062,-117.93845
Orange,16,4,Ozone,0.504218066,33.83062,-117.93845
Orange,16,4,SO2,0.00223221,33.67464,-117.92568
Orange,17,1,CO,0.011084951,33.83062,-117.93845
Orange,17,1,NO2,0.202022472,33.83062,-117.93845
Orange,17,1,Ozone,0.510547029,33.83062,-117.93845
Orange,17,1,SO2,0.001479853,33.67464,-117.92568
Orange,17,2,CO,0.007767857,33.83062,-117.93845
Orange,17,2,NO2,0.08386087,33.83062,-117.93845
Orange,17,2,Ozone,0.624467245,33.83062,-117.93845
Orange,17,2,SO2,0.000439394,33.67464,-117.92568
Orange,17,3,CO,0.009048724,33.83062,-117.93845
Orange,17,3,NO2,0.098901449,33.83062,-117.93845
Orange,17,3,Ozone,0.596820926,33.83062,-117.93845
Orange,17,3,SO2,0.001014493,33.67464,-117.92568
Orange,17,4,CO,0.014416719,33.83062,-117.93845
Orange,17,4,NO2,0.219967123,33.83062,-117.93845
Orange,17,4,Ozone,0.394808743,33.83062,-117.93845
Orange,17,4,SO2,0.001421245,33.67464,-117.92568
Orange,18,1,CO,0.012673016,33.83062,-117.93845
Orange,18,1,NO2,0.236630252,33.83062,-117.93845
Orange,18,1,Ozone,0.410204082,33.83062,-117.93845
Orange,18,1,SO2,0.000923077,33.67464,-117.92568
Orange,18,2,CO,0.007720635,33.83062,-117.93845
Orange,18,2,NO2,0.093057637,33.83062,-117.93845
Orange,18,2,Ozone,0.574215071,33.83062,-117.93845
Orange,18,2,SO2,0.000509363,33.67464,-117.92568
Orange,18,3,CO,0.009109635,33.83062,-117.93845
Orange,18,3,NO2,0.109852174,33.83062,-117.93845
Orange,18,3,Ozone,0.512756539,33.83062,-117.93845
Orange,18,3,SO2,0.001057971,33.67464,-117.92568
Orange,18,4,CO,0.015966387,33.83062,-117.93845
Orange,18,4,NO2,0.246953552,33.83062,-117.93845
Orange,18,4,Ozone,0.298598677,33.83062,-117.93845
Orange,18,4,SO2,0.001565217,33.67464,-117.92568
Orange,19,1,CO,0.013987302,33.83062,-117.93845
Orange,19,1,NO2,0.251789916,33.83062,-117.93845
Orange,19,1,Ozone,0.332025118,33.83062,-117.93845
Orange,19,1,SO2,0.000879121,33.67464,-117.92568
Orange,19,2,CO,0.008019048,33.83062,-117.93845
Orange,19,2,NO2,0.103659942,33.83062,-117.93845
Orange,19,2,Ozone,0.51978022,33.83062,-117.93845
Orange,19,2,SO2,0.000177778,33.67464,-117.92568
Orange,19,3,CO,0.00951495,33.83062,-117.93845
Orange,19,3,NO2,0.120124638,33.83062,-117.93845
Orange,19,3,Ozone,0.445955734,33.83062,-117.93845
Orange,19,3,SO2,0.000478261,33.67464,-117.92568
Orange,19,4,CO,0.01741052,33.83062,-117.93845
Orange,19,4,NO2,0.261346995,33.83062,-117.93845
Orange,19,4,Ozone,0.23939276,33.83062,-117.93845
Orange,19,4,SO2,0.001115942,33.67464,-117.92568
Orange,20,1,CO,0.015250794,33.83062,-117.93845
Orange,20,1,NO2,0.266201681,33.83062,-117.93845
Orange,20,1,Ozone,0.273155416,33.83062,-117.93845
Orange,20,1,SO2,0.001069597,33.67464,-117.92568
Orange,20,2,CO,0.008615972,33.83062,-117.93845
Orange,20,2,NO2,0.115263006,33.83062,-117.93845
Orange,20,2,Ozone,0.482211728,33.83062,-117.93845
Orange,20,2,SO2,0.000314607,33.67464,-117.92568
Orange,20,3,CO,0.00989062,33.83062,-117.93845
Orange,20,3,NO2,0.125947826,33.83062,-117.93845
Orange,20,3,Ozone,0.39915493,33.83062,-117.93845
Orange,20,3,SO2,0.001086957,33.67464,-117.92568
Orange,20,4,CO,0.018730159,33.83062,-117.93845
Orange,20,4,NO2,0.263008197,33.83062,-117.93845
Orange,20,4,Ozone,0.203970417,33.83062,-117.93845
Orange,20,4,SO2,0.002,33.67464,-117.92568
Orange,21,1,CO,0.016101587,33.83062,-117.93845
Orange,21,1,NO2,0.267445378,33.83062,-117.93845
Orange,21,1,Ozone,0.237401884,33.83062,-117.93845
Orange,21,1,SO2,0.001216117,33.67464,-117.92568
Orange,21,2,CO,0.009111111,33.83062,-117.93845
Orange,21,2,NO2,0.120043228,33.83062,-117.93845
Orange,21,2,Ozone,0.45188383,33.83062,-117.93845
Orange,21,2,SO2,0.000177778,33.67464,-117.92568
Orange,21,3,CO,0.010469484,33.83062,-117.93845
Orange,21,3,NO2,0.127591304,33.83062,-117.93845
Orange,21,3,Ozone,0.3661167,33.83062,-117.93845
Orange,21,3,SO2,0.000405797,33.67464,-117.92568
Orange,21,4,CO,0.019228136,33.83062,-117.93845
Orange,21,4,NO2,0.25760929,33.83062,-117.93845
Orange,21,4,Ozone,0.183923706,33.83062,-117.93845
Orange,21,4,SO2,0.001623188,33.67464,-117.92568
Orange,22,1,CO,0.015733333,33.83062,-117.93845
Orange,22,1,NO2,0.250404494,33.83062,-117.93845
Orange,22,1,Ozone,0.231789639,33.83062,-117.93845
Orange,22,1,SO2,0.001142857,33.67464,-117.92568
Orange,22,2,CO,0.008673016,33.83062,-117.93845
Orange,22,2,NO2,0.108608069,33.83062,-117.93845
Orange,22,2,Ozone,0.431436421,33.83062,-117.93845
Orange,22,2,SO2,0.000254682,33.67464,-117.92568
Orange,22,3,CO,0.010473901,33.83062,-117.93845
Orange,22,3,NO2,0.120814493,33.83062,-117.93845
Orange,22,3,Ozone,0.340516546,33.83062,-117.93845
Orange,22,3,SO2,0.000347826,33.67464,-117.92568
Orange,22,4,CO,0.019365079,33.83062,-117.93845
Orange,22,4,NO2,0.24031694,33.83062,-117.93845
Orange,22,4,Ozone,0.169676917,33.83062,-117.93845
Orange,22,4,SO2,0.001811594,33.67464,-117.92568
Orange,23,1,CO,0.014978151,33.83062,-117.93845
Orange,23,1,NO2,0.23785241,33.83062,-117.93845
Orange,23,1,Ozone,0.233206911,33.83062,-117.93845
Orange,23,1,SO2,0.001686747,33.67464,-117.92568
Orange,23,2,CO,0.008509317,33.83062,-117.93845
Orange,23,2,NO2,0.105158065,33.83062,-117.93845
Orange,23,2,Ozone,0.424202709,33.83062,-117.93845
Orange,23,2,SO2,0.000658009,33.67464,-117.92568
Orange,23,3,CO,0.009016698,33.83062,-117.93845
Orange,23,3,NO2,0.111669935,33.83062,-117.93845
Orange,23,3,Ozone,0.334058957,33.83062,-117.93845
Orange,23,3,SO2,0.00015942,33.67464,-117.92568
Orange,23,4,CO,0.018643013,33.83062,-117.93845
Orange,23,4,NO2,0.228439891,33.83062,-117.93845
Orange,23,4,Ozone,0.171778902,33.83062,-117.93845
Orange,23,4,SO2,0.001376812,33.67464,-117.92568
Riverside,0,1,CO,0.011067223,33.85275,-116.54101
Riverside,0,1,NO2,0.134706081,33.447867,-117.088649
Riverside,0,1,Ozone,0.339535487,33.7411,-115.8206
Riverside,0,1,SO2,0.002622222,33.99958,-117.41601
Riverside,0,2,CO,0.006416617,33.85275,-116.54101
Riverside,0,2,NO2,0.076822866,33.447867,-117.088649
Riverside,0,2,Ozone,0.503998971,33.7411,-115.8206
Riverside,0,2,SO2,0.001128205,33.99958,-117.41601
Riverside,0,3,CO,0.006654891,33.85275,-116.54101
Riverside,0,3,NO2,0.085733756,33.447867,-117.088649
Riverside,0,3,Ozone,0.448283499,33.7411,-115.8206
Riverside,0,3,SO2,0.002318841,33.99958,-117.41601
Riverside,0,4,CO,0.011770227,33.85275,-116.54101
Riverside,0,4,NO2,0.132518771,33.447867,-117.088649
Riverside,0,4,Ozone,0.302145522,33.7411,-115.8206
Riverside,0,4,SO2,0.002952381,33.99958,-117.41601
Riverside,1,1,CO,0.009636558,33.85275,-116.54101
Riverside,1,1,NO2,0.143022044,33.92086,-116.85841
Riverside,1,1,Ozone,0.324949022,33.7411,-115.8206
Riverside,1,1,SO2,0.002518519,33.99958,-117.41601
Riverside,1,2,CO,0.005650428,33.85275,-116.54101
Riverside,1,2,NO2,0.079751866,33.92086,-116.85841
Riverside,1,2,Ozone,0.470156881,33.7411,-115.8206
Riverside,1,2,SO2,0.001010989,33.99958,-117.41601
Riverside,1,3,CO,0.006017053,33.85275,-116.54101
Riverside,1,3,NO2,0.093263636,33.92086,-116.85841
Riverside,1,3,Ozone,0.411868309,33.7411,-115.8206
Riverside,1,3,SO2,0.001956522,33.99958,-117.41601
Riverside,1,4,CO,0.011461935,33.85275,-116.54101
Riverside,1,4,NO2,0.138151631,33.447867,-117.088649
Riverside,1,4,Ozone,0.289361167,33.7411,-115.8206
Riverside,1,4,SO2,0.003325103,33.99958,-117.41601
Riverside,2,1,CO,0.009241226,33.85275,-116.54101
Riverside,2,1,NO2,0.12325784,33.447867,-117.088649
Riverside,2,1,Ozone,0.331126495,33.7411,-115.8206
Riverside,2,1,SO2,0.003244444,33.99958,-117.41601
Riverside,2,2,CO,0.005533608,33.85275,-116.54101
Riverside,2,2,NO2,0.076928339,33.447867,-117.088649
Riverside,2,2,Ozone,0.455785174,33.7411,-115.8206
Riverside,2,2,SO2,0.001450549,33.99958,-117.41601
Riverside,2,3,CO,0.005961319,33.85275,-116.54101
Riverside,2,3,NO2,0.087468599,33.447867,-117.088649
Riverside,2,3,Ozone,0.393495935,33.7411,-115.8206
Riverside,2,3,SO2,0.002333333,33.99958,-117.41601
Riverside,2,4,CO,0.011070358,33.85275,-116.54101
Riverside,2,4,NO2,0.122469072,33.447867,-117.088649
Riverside,2,4,Ozone,0.286811247,33.7411,-115.8206
Riverside,2,4,SO2,0.003555556,33.99958,-117.41601
Riverside,3,1,CO,0.010878831,33.85275,-116.54101
Riverside,3,1,NO2,0.128686131,33.447867,-117.088649
Riverside,3,1,Ozone,0.315659341,33.7411,-115.8206
Riverside,3,1,SO2,0.00317037,33.99958,-117.41601
Riverside,3,2,CO,0.006433934,33.85275,-116.54101
Riverside,3,2,NO2,0.082245536,33.447867,-117.088649
Riverside,3,2,Ozone,0.433304386,33.7411,-115.8206
Riverside,3,2,SO2,0.004249084,33.99958,-117.41601
Riverside,3,3,CO,0.007091109,33.85275,-116.54101
Riverside,3,3,NO2,0.101121649,33.447867,-117.088649
Riverside,3,3,Ozone,0.364259454,33.7411,-115.8206
Riverside,3,3,SO2,0.005202899,33.99958,-117.41601
Riverside,3,4,CO,0.010860726,33.85275,-116.54101
Riverside,3,4,NO2,0.119064957,33.447867,-117.088649
Riverside,3,4,Ozone,0.282885055,33.7411,-115.8206
Riverside,3,4,SO2,0.005758242,33.99958,-117.41601
Riverside,4,1,CO,0.013301681,33.85275,-116.54101
Riverside,4,1,NO2,0.047585799,33.447867,-117.088649
Riverside,4,1,Ozone,0.387318729,33.7411,-115.8206
Riverside,4,1,SO2,0.00370696,33.99958,-117.41601
Riverside,4,2,CO,0.009143434,33.85275,-116.54101
Riverside,4,2,NO2,0.038168421,33.447867,-117.088649
Riverside,4,2,Ozone,0.533793801,33.7411,-115.8206
Riverside,4,2,SO2,0.002798535,33.99958,-117.41601
Riverside,4,3,CO,0.009270741,33.85275,-116.54101
Riverside,4,3,NO2,0.097427397,33.447867,-117.088649
Riverside,4,3,Ozone,0.389307625,33.7411,-115.8206
Riverside,4,3,SO2,0.003710145,33.99958,-117.41601
Riverside,4,4,CO,0.011786452,33.85275,-116.54101
Riverside,4,4,NO2,0.124939759,33.447867,-117.088649
Riverside,4,4,Ozone,0.276402819,33.7411,-115.8206
Riverside,4,4,SO2,0.004894118,33.99958,-117.41601
Riverside,5,1,CO,0.012276849,33.85275,-116.54101
Riverside,5,1,NO2,0.142037479,33.447867,-117.088649
Riverside,5,1,Ozone,0.28379513,33.7411,-115.8206
Riverside,5,1,SO2,0.004644689,33.99958,-117.41601
Riverside,5,2,CO,0.009842413,33.85275,-116.54101
Riverside,5,2,NO2,0.1014992,33.447867,-117.088649
Riverside,5,2,Ozone,0.400083195,33.7411,-115.8206
Riverside,5,2,SO2,0.005128205,33.99958,-117.41601
Riverside,5,3,CO,0.009149409,33.85275,-116.54101
Riverside,5,3,NO2,0.11341746,33.447867,-117.088649
Riverside,5,3,Ozone,0.330798523,33.7411,-115.8206
Riverside,5,3,SO2,0.006086957,33.99958,-117.41601
Riverside,5,4,CO,0.01276875,33.85275,-116.54101
Riverside,5,4,NO2,0.133280612,33.447867,-117.088649
Riverside,5,4,Ozone,0.258426683,33.7411,-115.8206
Riverside,5,4,SO2,0.006989011,33.99958,-117.41601
Riverside,6,1,CO,0.01357303,33.85275,-116.54101
Riverside,6,1,NO2,0.151137288,33.447867,-117.088649
Riverside,6,1,Ozone,0.273423045,33.7411,-115.8206
Riverside,6,1,SO2,0.005655678,33.99958,-117.41601
Riverside,6,2,CO,0.007840652,33.85275,-116.54101
Riverside,6,2,NO2,0.094684887,33.447867,-117.088649
Riverside,6,2,Ozone,0.44081803,33.7411,-115.8206
Riverside,6,2,SO2,0.003750916,33.99958,-117.41601
Riverside,6,3,CO,0.009247319,33.85275,-116.54101
Riverside,6,3,NO2,0.11318124,33.447867,-117.088649
Riverside,6,3,Ozone,0.361643203,33.7411,-115.8206
Riverside,6,3,SO2,0.005188406,33.99958,-117.41601
Riverside,6,4,CO,0.014267186,33.85275,-116.54101
Riverside,6,4,NO2,0.141122034,33.447867,-117.088649
Riverside,6,4,Ozone,0.252825677,33.7411,-115.8206
Riverside,6,4,SO2,0.006077519,33.99958,-117.41601
Riverside,7,1,CO,0.014625992,33.85275,-116.54101
Riverside,7,1,NO2,0.148276094,33.447867,-117.088649
Riverside,7,1,Ozone,0.298818565,33.7411,-115.8206
Riverside,7,1,SO2,0.007032967,33.99958,-117.41601
Riverside,7,2,CO,0.006427189,33.85275,-116.54101
Riverside,7,2,NO2,0.079187602,33.447867,-117.088649
Riverside,7,2,Ozone,0.516053391,33.7411,-115.8206
Riverside,7,2,SO2,0.003417625,33.99958,-117.41601
Riverside,7,3,CO,0.007836209,33.85275,-116.54101
Riverside,7,3,NO2,0.101886581,33.447867,-117.088649
Riverside,7,3,Ozone,0.442288499,33.7411,-115.8206
Riverside,7,3,SO2,0.005201465,33.99958,-117.41601
Riverside,7,4,CO,0.013994217,33.85275,-116.54101
Riverside,7,4,NO2,0.141906463,33.447867,-117.088649
Riverside,7,4,Ozone,0.275837743,33.7411,-115.8206
Riverside,7,4,SO2,0.006996078,33.99958,-117.41601
Riverside,8,1,CO,0.011734656,33.85275,-116.54101
Riverside,8,1,NO2,0.136061644,33.447867,-117.088649
Riverside,8,1,Ozone,0.366832404,33.7411,-115.8206
Riverside,8,1,SO2,0.006074074,33.99958,-117.41601
Riverside,8,2,CO,0.005395426,33.85275,-116.54101
Riverside,8,2,NO2,0.060960396,33.447867,-117.088649
Riverside,8,2,Ozone,0.597761012,33.7411,-115.8206
Riverside,8,2,SO2,0.002559387,33.99958,-117.41601
Riverside,8,3,CO,0.006725836,33.85275,-116.54101
Riverside,8,3,NO2,0.079883495,33.447867,-117.088649
Riverside,8,3,Ozone,0.540503513,33.7411,-115.8206
Riverside,8,3,SO2,0.004246377,33.99958,-117.41601
Riverside,8,4,CO,0.011368051,33.85275,-116.54101
Riverside,8,4,NO2,0.126048276,33.447867,-117.088649
Riverside,8,4,Ozone,0.338328457,33.7411,-115.8206
Riverside,8,4,SO2,0.005813953,33.99958,-117.41601
Riverside,9,1,CO,0.00813737,33.85275,-116.54101
Riverside,9,1,NO2,0.106314879,33.447867,-117.088649
Riverside,9,1,Ozone,0.455601761,33.7411,-115.8206
Riverside,9,1,SO2,0.003969697,33.99958,-117.41601
Riverside,9,2,CO,0.00464782,33.85275,-116.54101
Riverside,9,2,NO2,0.045818937,33.447867,-117.088649
Riverside,9,2,Ozone,0.676406556,33.7411,-115.8206
Riverside,9,2,SO2,0.001984496,33.99958,-117.41601
Riverside,9,3,CO,0.005826435,33.85275,-116.54101
Riverside,9,3,NO2,0.057988618,33.447867,-117.088649
Riverside,9,3,Ozone,0.637841322,33.7411,-115.8206
Riverside,9,3,SO2,0.003637681,33.99958,-117.41601
Riverside,9,4,CO,0.008247911,33.85275,-116.54101
Riverside,9,4,NO2,0.100921603,33.447867,-117.088649
Riverside,9,4,Ozone,0.415774612,33.7411,-115.8206
Riverside,9,4,SO2,0.00381893,33.99958,-117.41601
Riverside,10,1,CO,0.006259277,33.85275,-116.54101
Riverside,10,1,NO2,0.079892035,33.447867,-117.088649
Riverside,10,1,Ozone,0.539001483,33.7411,-115.8206
Riverside,10,1,SO2,0.002807843,33.99958,-117.41601
Riverside,10,2,CO,0.004202884,33.85275,-116.54101
Riverside,10,2,NO2,0.037312187,33.447867,-117.088649
Riverside,10,2,Ozone,0.733630698,33.7411,-115.8206
Riverside,10,2,SO2,0.001818182,33.99958,-117.41601
Riverside,10,3,CO,0.005044863,33.85275,-116.54101
Riverside,10,3,NO2,0.041543514,33.447867,-117.088649
Riverside,10,3,Ozone,0.714615475,33.7411,-115.8206
Riverside,10,3,SO2,0.003238095,33.99958,-117.41601
Riverside,10,4,CO,0.006324883,33.85275,-116.54101
Riverside,10,4,NO2,0.07453286,33.447867,-117.088649
Riverside,10,4,Ozone,0.489875048,33.7411,-115.8206
Riverside,10,4,SO2,0.002566667,33.99958,-117.41601
Riverside,11,1,CO,0.005114148,33.85275,-116.54101
Riverside,11,1,NO2,0.061184397,33.447867,-117.088649
Riverside,11,1,Ozone,0.602754315,33.7411,-115.8206
Riverside,11,1,SO2,0.002062016,33.99958,-117.41601
Riverside,11,2,CO,0.004001669,33.85275,-116.54101
Riverside,11,2,NO2,0.032771667,33.447867,-117.088649
Riverside,11,2,Ozone,0.774957411,33.7411,-115.8206
Riverside,11,2,SO2,0.00169697,33.99958,-117.41601
Riverside,11,3,CO,0.004514203,33.85275,-116.54101
Riverside,11,3,NO2,0.032849918,33.447867,-117.088649
Riverside,11,3,Ozone,0.763492063,33.7411,-115.8206
Riverside,11,3,SO2,0.003120879,33.99958,-117.41601
Riverside,11,4,CO,0.004956477,33.85275,-116.54101
Riverside,11,4,NO2,0.058216216,33.447867,-117.088649
Riverside,11,4,Ozone,0.5436853,33.7411,-115.8206
Riverside,11,4,SO2,0.0021,33.99958,-117.41601
Riverside,12,1,CO,0.00453932,33.85275,-116.54101
Riverside,12,1,NO2,0.050798587,33.447867,-117.088649
Riverside,12,1,Ozone,0.646587031,33.7411,-115.8206
Riverside,12,1,SO2,0.001788235,33.99958,-117.41601
Riverside,12,2,CO,0.003952492,33.85275,-116.54101
Riverside,12,2,NO2,0.030218333,33.447867,-117.088649
Riverside,12,2,Ozone,0.805135069,33.7411,-115.8206
Riverside,12,2,SO2,0.001692884,33.99958,-117.41601
Riverside,12,3,CO,0.004433609,33.85275,-116.54101
Riverside,12,3,NO2,0.029694444,33.447867,-117.088649
Riverside,12,3,Ozone,0.796306222,33.7411,-115.8206
Riverside,12,3,SO2,0.002927536,33.99958,-117.41601
Riverside,12,4,CO,0.004411896,33.85275,-116.54101
Riverside,12,4,NO2,0.049629032,33.447867,-117.088649
Riverside,12,4,Ozone,0.579593674,33.7411,-115.8206
Riverside,12,4,SO2,0.002907631,33.99958,-117.41601
Riverside,13,1,CO,0.004394622,33.85275,-116.54101
Riverside,13,1,NO2,0.046082168,33.447867,-117.088649
Riverside,13,1,Ozone,0.671695821,33.7411,-115.8206
Riverside,13,1,SO2,0.001678431,33.99958,-117.41601
Riverside,13,2,CO,0.003886303,33.85275,-116.54101
Riverside,13,2,NO2,0.029273026,33.447867,-117.088649
Riverside,13,2,Ozone,0.825429055,33.7411,-115.8206
Riverside,13,2,SO2,0.001590909,33.99958,-117.41601
Riverside,13,3,CO,0.004410704,33.85275,-116.54101
Riverside,13,3,NO2,0.029095935,33.447867,-117.088649
Riverside,13,3,Ozone,0.818262391,33.7411,-115.8206
Riverside,13,3,SO2,0.003043478,33.99958,-117.41601
Riverside,13,4,CO,0.004411511,33.85275,-116.54101
Riverside,13,4,NO2,0.047882143,33.447867,-117.088649
Riverside,13,4,Ozone,0.602736923,33.7411,-115.8206
Riverside,13,4,SO2,0.001860082,33.99958,-117.41601
Riverside,14,1,CO,0.004353013,33.85275,-116.54101
Riverside,14,1,NO2,0.046722704,33.447867,-117.088649
Riverside,14,1,Ozone,0.682951654,33.7411,-115.8206
Riverside,14,1,SO2,0.001761905,33.99958,-117.41601
Riverside,14,2,CO,0.003822587,33.85275,-116.54101
Riverside,14,2,NO2,0.028813312,33.447867,-117.088649
Riverside,14,2,Ozone,0.836631882,33.7411,-115.8206
Riverside,14,2,SO2,0.001611722,33.99958,-117.41601
Riverside,14,3,CO,0.004401469,33.85275,-116.54101
Riverside,14,3,NO2,0.028748792,33.447867,-117.088649
Riverside,14,3,Ozone,0.829512195,33.7411,-115.8206
Riverside,14,3,SO2,0.003267399,33.99958,-117.41601
Riverside,14,4,CO,0.004463354,33.85275,-116.54101
Riverside,14,4,NO2,0.050696649,33.447867,-117.088649
Riverside,14,4,Ozone,0.614439324,33.7411,-115.8206
Riverside,14,4,SO2,0.002092827,33.99958,-117.41601
Riverside,15,1,CO,0.004668132,33.85275,-116.54101
Riverside,15,1,NO2,0.05193356,33.447867,-117.088649
Riverside,15,1,Ozone,0.680173452,33.7411,-115.8206
Riverside,15,1,SO2,0.001819608,33.99958,-117.41601
Riverside,15,2,CO,0.003818962,33.85275,-116.54101
Riverside,15,2,NO2,0.029758065,33.447867,-117.088649
Riverside,15,2,Ozone,0.838095238,33.7411,-115.8206
Riverside,15,2,SO2,0.001860806,33.99958,-117.41601
Riverside,15,3,CO,0.004109128,33.85275,-116.54101
Riverside,15,3,NO2,0.028667727,33.447867,-117.088649
Riverside,15,3,Ozone,0.830627093,33.7411,-115.8206
Riverside,15,3,SO2,0.003724638,33.99958,-117.41601
Riverside,15,4,CO,0.004591506,33.85275,-116.54101
Riverside,15,4,NO2,0.061050347,33.447867,-117.088649
Riverside,15,4,Ozone,0.606991418,33.7411,-115.8206
Riverside,15,4,SO2,0.001555556,33.99958,-117.41601
Riverside,16,1,CO,0.005282877,33.85275,-116.54101
Riverside,16,1,NO2,0.066179104,33.447867,-117.088649
Riverside,16,1,Ozone,0.651851852,33.7411,-115.8206
Riverside,16,1,SO2,0.001917603,33.99958,-117.41601
Riverside,16,2,CO,0.003805258,33.85275,-116.54101
Riverside,16,2,NO2,0.031544728,33.447867,-117.088649
Riverside,16,2,Ozone,0.826394671,33.7411,-115.8206
Riverside,16,2,SO2,0.002007326,33.99958,-117.41601
Riverside,16,3,CO,0.004022985,33.85275,-116.54101
Riverside,16,3,NO2,0.032507132,33.447867,-117.088649
Riverside,16,3,Ozone,0.815335795,33.7411,-115.8206
Riverside,16,3,SO2,0.004594203,33.99958,-117.41601
Riverside,16,4,CO,0.005711346,33.85275,-116.54101
Riverside,16,4,NO2,0.086569728,33.447867,-117.088649
Riverside,16,4,Ozone,0.558179321,33.7411,-115.8206
Riverside,16,4,SO2,0.001793651,33.99958,-117.41601
Riverside,17,1,CO,0.006439156,33.85275,-116.54101
Riverside,17,1,NO2,0.094064463,33.447867,-117.088649
Riverside,17,1,Ozone,0.580122141,33.7411,-115.8206
Riverside,17,1,SO2,0.002271062,33.99958,-117.41601
Riverside,17,2,CO,0.003882032,33.85275,-116.54101
Riverside,17,2,NO2,0.036524721,33.447867,-117.088649
Riverside,17,2,Ozone,0.796018541,33.7411,-115.8206
Riverside,17,2,SO2,0.002139194,33.99958,-117.41601
Riverside,17,3,CO,0.004177457,33.85275,-116.54101
Riverside,17,3,NO2,0.038513428,33.447867,-117.088649
Riverside,17,3,Ozone,0.772373272,33.7411,-115.8206
Riverside,17,3,SO2,0.004617886,33.99958,-117.41601
Riverside,17,4,CO,0.00686927,33.85275,-116.54101
Riverside,17,4,NO2,0.109497462,33.447867,-117.088649
Riverside,17,4,Ozone,0.494025747,33.7411,-115.8206
Riverside,17,4,SO2,0.001879518,33.99958,-117.41601
Riverside,18,1,CO,0.007455581,33.85275,-116.54101
Riverside,18,1,NO2,0.11151495,33.447867,-117.088649
Riverside,18,1,Ozone,0.50545018,33.7411,-115.8206
Riverside,18,1,SO2,0.002432234,33.99958,-117.41601
Riverside,18,2,CO,0.00401346,33.85275,-116.54101
Riverside,18,2,NO2,0.041979233,33.447867,-117.088649
Riverside,18,2,Ozone,0.741457048,33.7411,-115.8206
Riverside,18,2,SO2,0.002227106,33.99958,-117.41601
Riverside,18,3,CO,0.004455718,33.85275,-116.54101
Riverside,18,3,NO2,0.04806951,33.447867,-117.088649
Riverside,18,3,Ozone,0.708596815,33.7411,-115.8206
Riverside,18,3,SO2,0.004014493,33.99958,-117.41601
Riverside,18,4,CO,0.007732821,33.85275,-116.54101
Riverside,18,4,NO2,0.124331092,33.447867,-117.088649
Riverside,18,4,Ozone,0.442907006,33.7411,-115.8206
Riverside,18,4,SO2,0.002008032,33.99958,-117.41601
Riverside,19,1,CO,0.008043931,33.85275,-116.54101
Riverside,19,1,NO2,0.120393035,33.447867,-117.088649
Riverside,19,1,Ozone,0.452201032,33.7411,-115.8206
Riverside,19,1,SO2,0.002520147,33.99958,-117.41601
Riverside,19,2,CO,0.004203729,33.85275,-116.54101
Riverside,19,2,NO2,0.047837321,33.447867,-117.088649
Riverside,19,2,Ozone,0.67753236,33.7411,-115.8206
Riverside,19,2,SO2,0.00189011,33.99958,-117.41601
Riverside,19,3,CO,0.004733987,33.85275,-116.54101
Riverside,19,3,NO2,0.055172196,33.447867,-117.088649
Riverside,19,3,Ozone,0.638551859,33.7411,-115.8206
Riverside,19,3,SO2,0.00384058,33.99958,-117.41601
Riverside,19,4,CO,0.008640198,33.85275,-116.54101
Riverside,19,4,NO2,0.1346,33.447867,-117.088649
Riverside,19,4,Ozone,0.40217093,33.7411,-115.8206
Riverside,19,4,SO2,0.00201626,33.99958,-117.41601
Riverside,20,1,CO,0.00916771,33.85275,-116.54101
Riverside,20,1,NO2,0.13340264,33.447867,-117.088649
Riverside,20,1,Ozone,0.409196503,33.7411,-115.8206
Riverside,20,1,SO2,0.002490842,33.99958,-117.41601
Riverside,20,2,CO,0.004540708,33.85275,-116.54101
Riverside,20,2,NO2,0.05522807,33.447867,-117.088649
Riverside,20,2,Ozone,0.629116775,33.7411,-115.8206
Riverside,20,2,SO2,0.00174359,33.99958,-117.41601
Riverside,20,3,CO,0.005186735,33.85275,-116.54101
Riverside,20,3,NO2,0.065066351,33.447867,-117.088649
Riverside,20,3,Ozone,0.582191781,33.7411,-115.8206
Riverside,20,3,SO2,0.004188406,33.99958,-117.41601
Riverside,20,4,CO,0.010131681,33.85275,-116.54101
Riverside,20,4,NO2,0.142759664,33.447867,-117.088649
Riverside,20,4,Ozone,0.369853768,33.7411,-115.8206
Riverside,20,4,SO2,0.002761905,33.99958,-117.41601
Riverside,21,1,CO,0.010050325,33.85275,-116.54101
