"","Latitude","Longitude","County","Month","Pollutant","Sample"
"2476",35.763873,-117.397004,"San Bernardino",5,"SO2",0.0138901960784314
"2477",35.763873,-117.397004,"San Bernardino",6,"NO2",0.0350674846625767
"2478",35.763873,-117.397004,"San Bernardino",6,"Ozone",0.741454864154251
"2479",35.763873,-117.397004,"San Bernardino",6,"SO2",0.018719836400818
"2480",35.763873,-117.397004,"San Bernardino",7,"NO2",0.0421191176470588
"2481",35.763873,-117.397004,"San Bernardino",7,"Ozone",0.79094537815126
"2482",35.763873,-117.397004,"San Bernardino",7,"SO2",0.0200549019607843
"2483",35.763873,-117.397004,"San Bernardino",8,"NO2",0.0373828382838284
"2484",35.763873,-117.397004,"San Bernardino",8,"Ozone",0.773345975558365
"2485",35.763873,-117.397004,"San Bernardino",8,"SO2",0.0214001966568338
"2486",35.763873,-117.397004,"San Bernardino",9,"NO2",0.226828125
"2487",35.763873,-117.397004,"San Bernardino",9,"Ozone",0.632649350649351
"2488",35.763873,-117.397004,"San Bernardino",9,"SO2",0.01674231678487
"2489",35.763873,-117.397004,"San Bernardino",10,"NO2",0.0434466230936819
"2490",35.763873,-117.397004,"San Bernardino",10,"Ozone",0.483844911147011
"2491",35.763873,-117.397004,"San Bernardino",10,"SO2",0.0168314485729672
"2492",35.763873,-117.397004,"San Bernardino",11,"NO2",0.0433272727272727
"2493",35.763873,-117.397004,"San Bernardino",11,"Ozone",0.38378138191513
"2494",35.763873,-117.397004,"San Bernardino",11,"SO2",0.00829652669777087
"2495",35.763873,-117.397004,"San Bernardino",12,"NO2",0.057469465648855
"2496",35.763873,-117.397004,"San Bernardino",12,"Ozone",0.329599328718271
"2497",35.763873,-117.397004,"San Bernardino",12,"SO2",0.00280755487493619
"2498",36.031831,-119.055018,"Tulare",1,"Ozone",0.237191420477539
"2499",36.031831,-119.055018,"Tulare",2,"Ozone",0.335073115860517
"2500",36.031831,-119.055018,"Tulare",3,"Ozone",0.429892298313351
"2501",36.031831,-119.055018,"Tulare",4,"Ozone",0.526128364389234
"2502",36.031831,-119.055018,"Tulare",5,"Ozone",0.606587189331178
"2503",36.031831,-119.055018,"Tulare",6,"Ozone",0.719075385256143
"2504",36.031831,-119.055018,"Tulare",7,"Ozone",0.729718309859155
"2505",36.031831,-119.055018,"Tulare",8,"Ozone",0.71441538794035
"2506",36.031831,-119.055018,"Tulare",9,"Ozone",0.647142857142857
"2507",36.031831,-119.055018,"Tulare",10,"Ozone",0.46969574853919
"2508",36.031831,-119.055018,"Tulare",11,"Ozone",0.358542188805347
"2509",36.031831,-119.055018,"Tulare",12,"Ozone",0.194437775110044
"2510",36.209286,-121.126371,"Monterey",1,"Ozone",0.283695443184003
"2511",36.209286,-121.126371,"Monterey",2,"Ozone",0.290414614121511
"2512",36.209286,-121.126371,"Monterey",3,"Ozone",0.386597542242703
"2513",36.209286,-121.126371,"Monterey",4,"Ozone",0.467418196328811
"2514",36.209286,-121.126371,"Monterey",5,"Ozone",0.445334101382488
"2515",36.209286,-121.126371,"Monterey",6,"Ozone",0.401369047619048
"2516",36.209286,-121.126371,"Monterey",7,"Ozone",0.33905529953917
"2517",36.209286,-121.126371,"Monterey",8,"Ozone",0.352662949432801
"2518",36.209286,-121.126371,"Monterey",9,"Ozone",0.356684598525603
"2519",36.209286,-121.126371,"Monterey",10,"Ozone",0.311818006554849
"2520",36.209286,-121.126371,"Monterey",11,"Ozone",0.282352941176471
"2521",36.209286,-121.126371,"Monterey",12,"Ozone",0.240572977158343
"2522",36.233274,-119.766212,"Kings",1,"Ozone",0.22290122219996
"2523",36.233274,-119.766212,"Kings",2,"Ozone",0.2971858216971
"2524",36.233274,-119.766212,"Kings",3,"Ozone",0.385252159935704
"2525",36.233274,-119.766212,"Kings",4,"Ozone",0.503540191586839
"2526",36.233274,-119.766212,"Kings",5,"Ozone",0.511092918542775
"2527",36.233274,-119.766212,"Kings",6,"Ozone",0.598594503880847
"2528",36.233274,-119.766212,"Kings",7,"Ozone",0.600781406531757
"2529",36.233274,-119.766212,"Kings",8,"Ozone",0.62018065129546
"2530",36.233274,-119.766212,"Kings",9,"Ozone",0.497848788638262
"2531",36.233274,-119.766212,"Kings",10,"Ozone",0.371790235081374
"2532",36.233274,-119.766212,"Kings",11,"Ozone",0.289076858813701
"2533",36.233274,-119.766212,"Kings",12,"Ozone",0.196493688639551
"2534",36.314399,-119.64457,"Kings",1,"NO2",0.102343976777939
"2535",36.314399,-119.64457,"Kings",1,"Ozone",0.204361116771958
"2536",36.314399,-119.64457,"Kings",2,"NO2",0.145533795493934
"2537",36.314399,-119.64457,"Kings",2,"Ozone",0.258188153310105
"2538",36.314399,-119.64457,"Kings",3,"NO2",0.0592752293577982
"2539",36.314399,-119.64457,"Kings",3,"Ozone",0.38533889468196
"2540",36.314399,-119.64457,"Kings",4,"NO2",0.0629165424739195
"2541",36.314399,-119.64457,"Kings",4,"Ozone",0.531199660873251
"2542",36.314399,-119.64457,"Kings",5,"NO2",0.0574101838755304
"2543",36.314399,-119.64457,"Kings",5,"Ozone",0.571266922610628
"2544",36.314399,-119.64457,"Kings",6,"NO2",0.0564137426900585
"2545",36.314399,-119.64457,"Kings",6,"Ozone",0.675125313283208
"2546",36.314399,-119.64457,"Kings",7,"NO2",0.0556036931818182
"2547",36.314399,-119.64457,"Kings",7,"Ozone",0.689326298701299
"2548",36.314399,-119.64457,"Kings",8,"NO2",0.0614765291607397
"2549",36.314399,-119.64457,"Kings",8,"Ozone",0.698293029871977
"2550",36.314399,-119.64457,"Kings",9,"NO2",0.0974354354354354
"2551",36.314399,-119.64457,"Kings",9,"Ozone",0.546374946374946
"2552",36.314399,-119.64457,"Kings",10,"NO2",0.114274031563845
"2553",36.314399,-119.64457,"Kings",10,"Ozone",0.407905052264808
"2554",36.314399,-119.64457,"Kings",11,"NO2",0.139120943952802
"2555",36.314399,-119.64457,"Kings",11,"Ozone",0.27655623549272
"2556",36.314399,-119.64457,"Kings",12,"NO2",0.105860031104199
"2557",36.314399,-119.64457,"Kings",12,"Ozone",0.182559431237503
"2558",36.332179,-119.291228,"Tulare",1,"NO2",0.0957503526093089
"2559",36.332179,-119.291228,"Tulare",1,"Ozone",0.163282504012841
"2560",36.332179,-119.291228,"Tulare",2,"NO2",0.104605143721634
"2561",36.332179,-119.291228,"Tulare",2,"Ozone",0.23815987933635
"2562",36.332179,-119.291228,"Tulare",3,"NO2",0.0647407932011331
"2563",36.332179,-119.291228,"Tulare",3,"Ozone",0.35010060362173
"2564",36.332179,-119.291228,"Tulare",4,"NO2",0.04725
"2565",36.332179,-119.291228,"Tulare",4,"Ozone",0.449605481727575
"2566",36.332179,-119.291228,"Tulare",5,"NO2",0.0451652542372881
"2567",36.332179,-119.291228,"Tulare",5,"Ozone",0.490525210084034
"2568",36.332179,-119.291228,"Tulare",6,"NO2",0.0618087591240876
"2569",36.332179,-119.291228,"Tulare",6,"Ozone",0.59140365448505
"2570",36.332179,-119.291228,"Tulare",7,"NO2",0.0637482319660538
"2571",36.332179,-119.291228,"Tulare",7,"Ozone",0.597723151319766
"2572",36.332179,-119.291228,"Tulare",8,"NO2",0.082497191011236
"2573",36.332179,-119.291228,"Tulare",8,"Ozone",0.598053772070626
"2574",36.332179,-119.291228,"Tulare",9,"NO2",0.0915803571428571
"2575",36.332179,-119.291228,"Tulare",9,"Ozone",0.509993593850096
"2576",36.332179,-119.291228,"Tulare",10,"NO2",0.143129770992366
"2577",36.332179,-119.291228,"Tulare",10,"Ozone",0.378240833500301
"2578",36.332179,-119.291228,"Tulare",11,"NO2",0.160688427299703
"2579",36.332179,-119.291228,"Tulare",11,"Ozone",0.260748429390877
"2580",36.332179,-119.291228,"Tulare",12,"NO2",0.162975694444444
"2581",36.332179,-119.291228,"Tulare",12,"Ozone",0.13808197373657
"2582",36.48324,-121.15688,"San Benito",1,"Ozone",0.315290933694181
"2583",36.48324,-121.15688,"San Benito",2,"Ozone",0.345586107091172
"2584",36.48324,-121.15688,"San Benito",3,"Ozone",0.395741385985288
"2585",36.48324,-121.15688,"San Benito",4,"Ozone",0.459258512996172
"2586",36.48324,-121.15688,"San Benito",5,"Ozone",0.440849420849421
"2587",36.48324,-121.15688,"San Benito",6,"Ozone",0.532157968970381
"2588",36.48324,-121.15688,"San Benito",7,"Ozone",0.480335454019664
"2589",36.48324,-121.15688,"San Benito",8,"Ozone",0.461924040871409
"2590",36.48324,-121.15688,"San Benito",9,"Ozone",0.467632367632368
"2591",36.48324,-121.15688,"San Benito",10,"Ozone",0.416000779575132
"2592",36.48324,-121.15688,"San Benito",11,"Ozone",0.357984371869365
"2593",36.48324,-121.15688,"San Benito",12,"Ozone",0.301744524132584
"2594",36.48947,-118.82915,"Tulare",1,"Ozone",0.368223938223938
"2595",36.48947,-118.82915,"Tulare",2,"Ozone",0.423823346464856
"2596",36.48947,-118.82915,"Tulare",3,"Ozone",0.420349854227405
"2597",36.48947,-118.82915,"Tulare",4,"Ozone",0.514825174825175
"2598",36.48947,-118.82915,"Tulare",5,"Ozone",0.593807564177934
"2599",36.48947,-118.82915,"Tulare",6,"Ozone",0.868227290916367
"2600",36.48947,-118.82915,"Tulare",7,"Ozone",0.93521645021645
"2601",36.48947,-118.82915,"Tulare",8,"Ozone",0.982589285714286
"2602",36.48947,-118.82915,"Tulare",9,"Ozone",0.794159544159544
"2603",36.48947,-118.82915,"Tulare",10,"Ozone",0.571207554751858
"2604",36.48947,-118.82915,"Tulare",11,"Ozone",0.443717486994798
"2605",36.48947,-118.82915,"Tulare",12,"Ozone",0.303150684931507
"2606",36.495767,-121.731571,"Monterey",1,"Ozone",0.284101068999028
"2607",36.495767,-121.731571,"Monterey",2,"Ozone",0.372563996696945
"2608",36.495767,-121.731571,"Monterey",3,"Ozone",0.357834101382488
"2609",36.495767,-121.731571,"Monterey",4,"Ozone",0.443914604948124
"2610",36.495767,-121.731571,"Monterey",5,"Ozone",0.393068356374808
"2611",36.495767,-121.731571,"Monterey",6,"Ozone",0.351980792316927
"2612",36.495767,-121.731571,"Monterey",7,"Ozone",0.249519969278034
"2613",36.495767,-121.731571,"Monterey",8,"Ozone",0.240130568356375
"2614",36.495767,-121.731571,"Monterey",9,"Ozone",0.378074015121369
"2615",36.495767,-121.731571,"Monterey",10,"Ozone",0.341280522976351
"2616",36.495767,-121.731571,"Monterey",11,"Ozone",0.326210317460317
"2617",36.495767,-121.731571,"Monterey",12,"Ozone",0.279919137466307
"2618",36.508611,-116.847778,"Inyo",1,"Ozone",0.503319768687085
"2619",36.508611,-116.847778,"Inyo",2,"Ozone",0.557846790890269
"2620",36.508611,-116.847778,"Inyo",3,"Ozone",0.603826530612245
"2621",36.508611,-116.847778,"Inyo",4,"Ozone",0.68127373648846
"2622",36.508611,-116.847778,"Inyo",5,"Ozone",0.696059872331059
"2623",36.508611,-116.847778,"Inyo",6,"Ozone",0.746498599439776
"2624",36.508611,-116.847778,"Inyo",7,"Ozone",0.838955453149001
"2625",36.508611,-116.847778,"Inyo",8,"Ozone",0.813829998018625
"2626",36.508611,-116.847778,"Inyo",9,"Ozone",0.669027441485069
"2627",36.508611,-116.847778,"Inyo",10,"Ozone",0.577945559308563
"2628",36.508611,-116.847778,"Inyo",11,"Ozone",0.528073321378761
"2629",36.508611,-116.847778,"Inyo",12,"Ozone",0.479877112135177
"2630",36.567178,-118.778995,"Tulare",4,"Ozone",0.512454212454212
"2631",36.567178,-118.778995,"Tulare",5,"Ozone",0.571213307240704
"2632",36.567178,-118.778995,"Tulare",6,"Ozone",0.822477522477522
"2633",36.567178,-118.778995,"Tulare",7,"Ozone",0.933423545331529
"2634",36.567178,-118.778995,"Tulare",8,"Ozone",0.945698820800309
"2635",36.567178,-118.778995,"Tulare",9,"Ozone",0.786813186813187
"2636",36.567178,-118.778995,"Tulare",10,"Ozone",0.56356362217018
"2637",36.59745,-119.504569,"Fresno",1,"NO2",0.0474309701492537
"2638",36.59745,-119.504569,"Fresno",1,"Ozone",0.241859991859992
"2639",36.59745,-119.504569,"Fresno",2,"NO2",0.0464653465346535
"2640",36.59745,-119.504569,"Fresno",2,"Ozone",0.327380952380952
"2641",36.59745,-119.504569,"Fresno",3,"NO2",0.0242181425485961
"2642",36.59745,-119.504569,"Fresno",3,"Ozone",0.406879805746661
"2643",36.59745,-119.504569,"Fresno",4,"NO2",0.0199970326409496
"2644",36.59745,-119.504569,"Fresno",4,"Ozone",0.517130214917826
"2645",36.59745,-119.504569,"Fresno",5,"NO2",0.0394122562674095
"2646",36.59745,-119.504569,"Fresno",5,"Ozone",0.570974401321222
"2647",36.59745,-119.504569,"Fresno",6,"NO2",0.0605594202898551
"2648",36.59745,-119.504569,"Fresno",6,"Ozone",0.677867494824017
"2649",36.59745,-119.504569,"Fresno",7,"NO2",0.0676028368794326
"2650",36.59745,-119.504569,"Fresno",7,"Ozone",0.691995947315096
"2651",36.59745,-119.504569,"Fresno",8,"NO2",0.0782921985815603
"2652",36.59745,-119.504569,"Fresno",8,"Ozone",0.676170212765957
"2653",36.59745,-119.504569,"Fresno",9,"NO2",0.0842939297124601
"2654",36.59745,-119.504569,"Fresno",9,"Ozone",0.551547987616099
"2655",36.59745,-119.504569,"Fresno",10,"NO2",0.05228
"2656",36.59745,-119.504569,"Fresno",10,"Ozone",0.4193848059455
"2657",36.59745,-119.504569,"Fresno",11,"NO2",0.0871441947565543
"2658",36.59745,-119.504569,"Fresno",11,"Ozone",0.312794467257402
"2659",36.59745,-119.504569,"Fresno",12,"NO2",0.0888635703918723
"2660",36.59745,-119.504569,"Fresno",12,"Ozone",0.188243831640058
"2661",36.634225,-120.382331,"Fresno",1,"CO",0.0043351116380162
"2662",36.634225,-120.382331,"Fresno",1,"Ozone",0.292617309697602
"2663",36.634225,-120.382331,"Fresno",2,"CO",0.00436393577603952
"2664",36.634225,-120.382331,"Fresno",2,"Ozone",0.348154093097913
"2665",36.634225,-120.382331,"Fresno",3,"CO",0.00385275047061284
"2666",36.634225,-120.382331,"Fresno",3,"Ozone",0.433617511520737
"2667",36.634225,-120.382331,"Fresno",4,"CO",0.00361777989065843
"2668",36.634225,-120.382331,"Fresno",4,"Ozone",0.535763377515955
"2669",36.634225,-120.382331,"Fresno",5,"CO",0.00331187122736419
"2670",36.634225,-120.382331,"Fresno",5,"Ozone",0.537812752219532
"2671",36.634225,-120.382331,"Fresno",6,"CO",0.00302006755414266
"2672",36.634225,-120.382331,"Fresno",6,"Ozone",0.615205303678357
"2673",36.634225,-120.382331,"Fresno",7,"CO",0.00348779080945972
"2674",36.634225,-120.382331,"Fresno",7,"Ozone",0.590751561555511
"2675",36.634225,-120.382331,"Fresno",8,"CO",0.00465463108320251
"2676",36.634225,-120.382331,"Fresno",8,"Ozone",0.574454508027995
"2677",36.634225,-120.382331,"Fresno",9,"CO",0.00385714285714286
"2678",36.634225,-120.382331,"Fresno",9,"Ozone",0.497209496043315
"2679",36.634225,-120.382331,"Fresno",10,"CO",0.00361853489713517
"2680",36.634225,-120.382331,"Fresno",10,"Ozone",0.38184126984127
"2681",36.634225,-120.382331,"Fresno",11,"CO",0.00386671987230646
"2682",36.634225,-120.382331,"Fresno",11,"Ozone",0.317529631940112
"2683",36.634225,-120.382331,"Fresno",12,"CO",0.00424668227946916
"2684",36.634225,-120.382331,"Fresno",12,"Ozone",0.245110663983903
"2685",36.69676,-121.637182,"Monterey",1,"CO",0.0163331405436669
"2686",36.69676,-121.637182,"Monterey",1,"NO2",0.0529419703103914
"2687",36.69676,-121.637182,"Monterey",1,"Ozone",0.316425679583574
"2688",36.69676,-121.637182,"Monterey",2,"CO",0.006852195423624
"2689",36.69676,-121.637182,"Monterey",2,"NO2",0.0638184438040346
"2690",36.69676,-121.637182,"Monterey",2,"Ozone",0.32107863318238
"2691",36.69676,-121.637182,"Monterey",3,"CO",0.00620729813664596
"2692",36.69676,-121.637182,"Monterey",3,"NO2",0.0325407608695652
"2693",36.69676,-121.637182,"Monterey",3,"Ozone",0.394953416149068
"2694",36.69676,-121.637182,"Monterey",4,"CO",0.00596931659693166
"2695",36.69676,-121.637182,"Monterey",4,"NO2",0.0388388969521045
"2696",36.69676,-121.637182,"Monterey",4,"Ozone",0.468786012318697
"2697",36.69676,-121.637182,"Monterey",5,"CO",0.00479150579150579
"2698",36.69676,-121.637182,"Monterey",5,"NO2",0.0202285714285714
"2699",36.69676,-121.637182,"Monterey",5,"Ozone",0.455950778696404
"2700",36.69676,-121.637182,"Monterey",6,"CO",0.00726256983240223
"2701",36.69676,-121.637182,"Monterey",6,"NO2",0.0208695652173913
"2702",36.69676,-121.637182,"Monterey",6,"Ozone",0.385973301454473
"2703",36.69676,-121.637182,"Monterey",7,"CO",0.00768433179723502
"2704",36.69676,-121.637182,"Monterey",7,"NO2",0.0180241935483871
"2705",36.69676,-121.637182,"Monterey",7,"Ozone",0.304460680638339
"2706",36.69676,-121.637182,"Monterey",8,"CO",0.0091443953085945
"2707",36.69676,-121.637182,"Monterey",8,"NO2",0.0215343203230148
"2708",36.69676,-121.637182,"Monterey",8,"Ozone",0.336569890405691
"2709",36.69676,-121.637182,"Monterey",9,"CO",0.00956643356643357
"2710",36.69676,-121.637182,"Monterey",9,"NO2",0.0428251748251748
"2711",36.69676,-121.637182,"Monterey",9,"Ozone",0.376563436563437
"2712",36.69676,-121.637182,"Monterey",10,"CO",0.0111328725038402
"2713",36.69676,-121.637182,"Monterey",10,"NO2",0.0646236559139785
"2714",36.69676,-121.637182,"Monterey",10,"Ozone",0.329358678955453
"2715",36.69676,-121.637182,"Monterey",11,"CO",0.0121111111111111
"2716",36.69676,-121.637182,"Monterey",11,"NO2",0.071125
"2717",36.69676,-121.637182,"Monterey",11,"Ozone",0.303194444444444
"2718",36.69676,-121.637182,"Monterey",12,"CO",0.0134169884169884
"2719",36.69676,-121.637182,"Monterey",12,"NO2",0.070527027027027
"2720",36.69676,-121.637182,"Monterey",12,"Ozone",0.276718146718147
"2721",36.705506,-119.741966,"Fresno",1,"NO2",0.109637283236994
"2722",36.705506,-119.741966,"Fresno",1,"Ozone",0.196356938190749
"2723",36.705506,-119.741966,"Fresno",2,"NO2",0.13723773006135
"2724",36.705506,-119.741966,"Fresno",2,"Ozone",0.246678245766392
"2725",36.705506,-119.741966,"Fresno",3,"NO2",0.0862679127725857
"2726",36.705506,-119.741966,"Fresno",3,"Ozone",0.377682403433476
"2727",36.705506,-119.741966,"Fresno",4,"NO2",0.0745428571428571
"2728",36.705506,-119.741966,"Fresno",4,"Ozone",0.53468487394958
"2729",36.705506,-119.741966,"Fresno",5,"NO2",0.0643642495784148
"2730",36.705506,-119.741966,"Fresno",5,"Ozone",0.564072948328267
"2731",36.705506,-119.741966,"Fresno",6,"NO2",0.0709868852459016
"2732",36.705506,-119.741966,"Fresno",6,"Ozone",0.674936224489796
"2733",36.705506,-119.741966,"Fresno",7,"NO2",0.0721766561514196
"2734",36.705506,-119.741966,"Fresno",7,"Ozone",0.699854439592431
"2735",36.705506,-119.741966,"Fresno",8,"NO2",0.0864383561643836
"2736",36.705506,-119.741966,"Fresno",8,"Ozone",0.686139214892756
"2737",36.705506,-119.741966,"Fresno",9,"NO2",0.111685245901639
"2738",36.705506,-119.741966,"Fresno",9,"Ozone",0.550275148580233
"2739",36.705506,-119.741966,"Fresno",10,"NO2",0.126567692307692
"2740",36.705506,-119.741966,"Fresno",10,"Ozone",0.377532852903773
"2741",36.705506,-119.741966,"Fresno",11,"NO2",0.108890977443609
"2742",36.705506,-119.741966,"Fresno",11,"Ozone",0.256316590563166
"2743",36.705506,-119.741966,"Fresno",12,"NO2",0.139943319838057
"2744",36.705506,-119.741966,"Fresno",12,"Ozone",0.126462317210349
"2745",36.710833,-119.7775,"Fresno",1,"NO2",0.196378571428571
"2746",36.710833,-119.7775,"Fresno",2,"NO2",0.221503012048193
"2747",36.710833,-119.7775,"Fresno",3,"NO2",0.165185654008439
"2748",36.710833,-119.7775,"Fresno",4,"NO2",0.154897660818713
"2749",36.710833,-119.7775,"Fresno",5,"NO2",0.160737288135593
"2750",36.710833,-119.7775,"Fresno",6,"NO2",0.203686853766617
"2751",36.710833,-119.7775,"Fresno",7,"NO2",0.212192145862553
"2752",36.710833,-119.7775,"Fresno",8,"NO2",0.240319543509272
"2753",36.710833,-119.7775,"Fresno",9,"NO2",0.250608695652174
"2754",36.710833,-119.7775,"Fresno",10,"NO2",0.237237026647966
"2755",36.710833,-119.7775,"Fresno",11,"NO2",0.236423850574713
"2756",36.710833,-119.7775,"Fresno",12,"NO2",0.192406779661017
"2757",36.785322,-119.774174,"Fresno",1,"CO",0.012471094517587
"2758",36.785322,-119.774174,"Fresno",1,"NO2",0.133851162790698
"2759",36.785322,-119.774174,"Fresno",1,"Ozone",0.192542940930038
"2760",36.785322,-119.774174,"Fresno",1,"SO2",0.000658413571756075
"2761",36.785322,-119.774174,"Fresno",2,"CO",0.0150456722689076
"2762",36.785322,-119.774174,"Fresno",2,"NO2",0.172172727272727
"2763",36.785322,-119.774174,"Fresno",2,"Ozone",0.238160173160173
"2764",36.785322,-119.774174,"Fresno",2,"SO2",0.00148039215686275
"2765",36.785322,-119.774174,"Fresno",3,"CO",0.00799449035812672
"2766",36.785322,-119.774174,"Fresno",3,"NO2",0.0935170454545454
"2767",36.785322,-119.774174,"Fresno",3,"Ozone",0.375263798701299
"2768",36.785322,-119.774174,"Fresno",3,"SO2",0.000929292929292929
"2769",36.785322,-119.774174,"Fresno",4,"CO",0.00631173689619733
"2770",36.785322,-119.774174,"Fresno",4,"NO2",0.0671612426035503
"2771",36.785322,-119.774174,"Fresno",4,"Ozone",0.520130829288879
"2772",36.785322,-119.774174,"Fresno",4,"SO2",0.00374175035868006
"2773",36.785322,-119.774174,"Fresno",5,"CO",0.00654492401215805
"2774",36.785322,-119.774174,"Fresno",5,"NO2",0.0523521126760563
"2775",36.785322,-119.774174,"Fresno",5,"Ozone",0.56569416498994
"2776",36.785322,-119.774174,"Fresno",5,"SO2",0.00810561056105611
"2777",36.785322,-119.774174,"Fresno",6,"CO",0.00598571428571429
"2778",36.785322,-119.774174,"Fresno",6,"NO2",0.0526729651162791
"2779",36.785322,-119.774174,"Fresno",6,"Ozone",0.688102159468438
"2780",36.785322,-119.774174,"Fresno",6,"SO2",0.0154375896700143
"2781",36.785322,-119.774174,"Fresno",7,"CO",0.00581554853985793
"2782",36.785322,-119.774174,"Fresno",7,"NO2",0.0588888888888889
"2783",36.785322,-119.774174,"Fresno",7,"Ozone",0.717248376623377
"2784",36.785322,-119.774174,"Fresno",7,"SO2",0.0123517495395948
"2785",36.785322,-119.774174,"Fresno",8,"CO",0.00706125271685438
"2786",36.785322,-119.774174,"Fresno",8,"NO2",0.067323488045007
"2787",36.785322,-119.774174,"Fresno",8,"Ozone",0.715129596142254
"2788",36.785322,-119.774174,"Fresno",8,"SO2",0.00994206896551724
"2789",36.785322,-119.774174,"Fresno",9,"CO",0.00830128261831048
"2790",36.785322,-119.774174,"Fresno",9,"NO2",0.100779552715655
"2791",36.785322,-119.774174,"Fresno",9,"Ozone",0.577851428571428
"2792",36.785322,-119.774174,"Fresno",9,"SO2",0.0105048643113159
"2793",36.785322,-119.774174,"Fresno",10,"CO",0.0108510261569417
"2794",36.785322,-119.774174,"Fresno",10,"NO2",0.13309167842031
"2795",36.785322,-119.774174,"Fresno",10,"Ozone",0.39288736651219
"2796",36.785322,-119.774174,"Fresno",10,"SO2",0.00523581809657759
"2797",36.785322,-119.774174,"Fresno",11,"CO",0.0147462476741782
"2798",36.785322,-119.774174,"Fresno",11,"NO2",0.15575
"2799",36.785322,-119.774174,"Fresno",11,"Ozone",0.266611053180396
"2800",36.785322,-119.774174,"Fresno",11,"SO2",0.00304238921001927
"2801",36.785322,-119.774174,"Fresno",12,"CO",0.0185622825874536
"2802",36.785322,-119.774174,"Fresno",12,"NO2",0.159167630057803
"2803",36.785322,-119.774174,"Fresno",12,"Ozone",0.148869997926602
"2804",36.785322,-119.774174,"Fresno",12,"SO2",0.00275774134790528
"2805",36.819111,-119.717356,"Fresno",1,"CO",0.0133254998969285
"2806",36.819111,-119.717356,"Fresno",1,"NO2",0.115483547925608
"2807",36.819111,-119.717356,"Fresno",1,"Ozone",0.219190680564071
"2808",36.819111,-119.717356,"Fresno",2,"CO",0.0244650033119894
"2809",36.819111,-119.717356,"Fresno",2,"NO2",0.130585780525502
"2810",36.819111,-119.717356,"Fresno",2,"Ozone",0.26562155001104
"2811",36.819111,-119.717356,"Fresno",3,"CO",0.0224398552267405
"2812",36.819111,-119.717356,"Fresno",3,"NO2",0.0782261904761905
"2813",36.819111,-119.717356,"Fresno",3,"Ozone",0.389099425164999
"2814",36.819111,-119.717356,"Fresno",4,"CO",0.00656122448979592
"2815",36.819111,-119.717356,"Fresno",4,"NO2",0.0498981481481481
"2816",36.819111,-119.717356,"Fresno",4,"Ozone",0.534001292824822
"2817",36.819111,-119.717356,"Fresno",5,"CO",0.00595750052598359
"2818",36.819111,-119.717356,"Fresno",5,"NO2",0.0443703703703704
"2819",36.819111,-119.717356,"Fresno",5,"Ozone",0.580728530728531
"2820",36.819111,-119.717356,"Fresno",6,"CO",0.0073747653806048
"2821",36.819111,-119.717356,"Fresno",6,"NO2",0.0486729927007299
"2822",36.819111,-119.717356,"Fresno",6,"Ozone",0.688905109489051
"2823",36.819111,-119.717356,"Fresno",7,"CO",0.00808502921619988
"2824",36.819111,-119.717356,"Fresno",7,"NO2",0.0535204513399154
"2825",36.819111,-119.717356,"Fresno",7,"Ozone",0.727422929679629
"2826",36.819111,-119.717356,"Fresno",8,"CO",0.00885348506401138
"2827",36.819111,-119.717356,"Fresno",8,"NO2",0.0647396870554765
"2828",36.819111,-119.717356,"Fresno",8,"Ozone",0.732208900629953
"2829",36.819111,-119.717356,"Fresno",9,"CO",0.00897117039586919
"2830",36.819111,-119.717356,"Fresno",9,"NO2",0.0919939759036145
"2831",36.819111,-119.717356,"Fresno",9,"Ozone",0.585649644473174
"2832",36.819111,-119.717356,"Fresno",10,"CO",0.00863337547408344
"2833",36.819111,-119.717356,"Fresno",10,"NO2",0.117248206599713
"2834",36.819111,-119.717356,"Fresno",10,"Ozone",0.422516420361248
"2835",36.819111,-119.717356,"Fresno",11,"CO",0.011553091684435
"2836",36.819111,-119.717356,"Fresno",11,"NO2",0.151463414634146
"2837",36.819111,-119.717356,"Fresno",11,"Ozone",0.29115025005436
"2838",36.819111,-119.717356,"Fresno",12,"CO",0.0133065015479876
"2839",36.819111,-119.717356,"Fresno",12,"NO2",0.144901098901099
"2840",36.819111,-119.717356,"Fresno",12,"Ozone",0.166886109282423
"2841",36.841331,-119.875415,"Fresno",1,"NO2",0.0889560906515581
"2842",36.841331,-119.875415,"Fresno",1,"Ozone",0.246590198123045
"2843",36.841331,-119.875415,"Fresno",2,"NO2",0.0744212121212121
"2844",36.841331,-119.875415,"Fresno",2,"Ozone",0.303177071761831
"2845",36.841331,-119.875415,"Fresno",3,"NO2",0.0433757142857143
"2846",36.841331,-119.875415,"Fresno",3,"Ozone",0.410285714285714
"2847",36.841331,-119.875415,"Fresno",4,"NO2",0.0347843137254902
"2848",36.841331,-119.875415,"Fresno",4,"Ozone",0.510972461273666
"2849",36.841331,-119.875415,"Fresno",5,"NO2",0.0372002840909091
"2850",36.841331,-119.875415,"Fresno",5,"Ozone",0.545187436676798
"2851",36.841331,-119.875415,"Fresno",6,"NO2",0.0438975468975469
"2852",36.841331,-119.875415,"Fresno",6,"Ozone",0.637628653766982
"2853",36.841331,-119.875415,"Fresno",7,"NO2",0.0492733711048159
"2854",36.841331,-119.875415,"Fresno",7,"Ozone",0.658741400242817
"2855",36.841331,-119.875415,"Fresno",8,"NO2",0.0582152974504249
