Country or Area,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
Russian Federation,9243.30477838838,14160.0846081021,15558.808506156,15145.3760991262,14187.190966702,10651.9764434236,8542.40493845055,11604.3275140888,9077.39348742728,6906.25827326703,5319.60961132411,4102.49851358462,2976.47014278938,2379.46958954958,2102.73986759651,1774.01742048252,1333.39476892863,1838.39843079072,2740.29191351577,2647.85170740991,2693.797695471,2752.25567644048,3086.52091902158,3304.57743592296,3786.03840145634,3869.34045556677,,,,,,,,,,,,,,,,,,,,
Rwanda,697.348219477715,696.850622965052,678.998193667043,667.414536264687,606.902866502317,553.5974513539,529.59653117088,491.940458814284,398.208485880314,336.942260682633,286.567469434276,236.550756267984,212.619110913858,196.346158894021,201.098775480403,216.244273810598,239.637054025575,273.197249335783,275.268721299506,218.332804806335,208.045136717008,190.394132256223,294.318006051867,285.236267838919,256.325044950557,335.415877653046,346.412030808404,348.906282845851,338.095987890514,317.996863301054,296.305533813575,285.37085474258,275.782411557711,271.022298132135,279.781210102242,257.900550953675,235.911855304824,199.191566644142,169.732092135291,149.756882725597,138.614333265943,118.673443176635,93.208799417024,77.3489795007246,70.7879578660389,60.67510022991
Saint Kitts and Nevis,15771.9455907718,15429.8593652257,14514.7216168858,13689.8915950433,14212.3472164568,13466.8219969664,13983.9942593559,14462.7242986826,13355.9299624602,12770.8216277621,11053.6679170878,10378.3509630976,9760.41486359579,10283.0658317847,9966.63827342142,9219.04915718459,8669.59934098503,8213.61291119237,8132.17362719903,7345.83105218099,6987.96062267266,6552.11545539827,5967.97027546717,5547.25644745325,5117.92459288521,5112.05221629927,4530.63985755962,4038.14712849041,3402.54976350858,3004.34663120804,2524.14483026711,2267.42415963038,2000.52883062427,1973.32595381565,1838.75591818725,1567.30602167959,1341.69522226484,1123.36208737568,1016.70238390213,977.628214392526,1153.39128599532,1088.03482254216,835.601705510078,792.529024181835,674.146693019922,555.853526748498
Saint Lucia,7839.37613876992,7649.15602869062,7326.63109339558,7201.4299666464,7192.92569826378,7014.19018526974,6715.94903654996,6781.55011822201,6720.56808727668,6363.89061199387,5655.5222146763,5415.57512290771,4981.46740087309,4630.21910424824,4652.49617723617,4983.64295266474,4988.95564359056,4800.1070344383,4433.3546734013,4412.5380472375,4199.36758705114,3988.65596875531,3872.83593380834,3916.06448015222,3569.66231737342,3364.88882456056,3137.50159503841,2821.81622160758,2523.49359952785,2347.99606362699,1970.25606521912,1800.79639984812,1655.83429744659,1547.42235062136,1449.49648050131,1283.07600088901,1109.39539804655,928.310805764342,804.952145256773,730.278876205633,720.26421054826,628.310796143016,467.321918284278,419.368518794093,369.701234041983,326.971510560195
Saint Vincent and the Grenadines,6739.1747448971,6656.11578476794,6596.79134529812,6337.76623313272,6183.67692373875,6231.71288673137,6177.49505489197,6370.44501103494,6220.34722073631,5609.59749921442,5064.22706994666,4808.02920031755,4446.60471609177,4270.78303453708,3982.26431155711,3672.6727376143,3616.46123074103,3477.04117922208,3215.05518638888,3046.65699943731,2887.47665017638,2660.51801980008,2608.64659621554,2554.205255987,2327.20461424777,2178.97366387586,1962.78097888514,1820.8014522365,1586.61541598638,1429.77075110225,1276.59231750103,1170.41067691431,1083.34921122997,973.829804736734,846.987296535226,695.754379137859,626.536699166909,544.704470474083,434.957631699022,382.76772174707,398.392056837751,398.982058550946,369.679933544222,341.912994800995,251.320091924755,233.755342200466
Samoa,4005.99910672509,4295.92210435856,4225.96206182071,4235.31773766937,4199.8812816291,3651.32367547274,3146.96231697228,3580.56077007238,3513.84127571548,2488.2755433273,2413.52482255394,2152.16515213006,1809.74977125064,1495.38337615925,1363.35696063814,1322.90641101708,1320.88140530698,1300.59416593639,1394.13585472833,1287.29690383825,1151.23054265506,1173.90662894813,709.220018520663,711.903714102034,681.460454165068,687.942938259672,675.416041246671,733.699291010129,618.210466626984,560.100232798007,532.129493151345,610.862038520755,629.289791519958,686.188027739359,673.190054497083,720.270521496474,704.8794677585,624.434438176438,570.029234643135,495.713576268494,548.81546425265,553.414969072781,494.170795184519,377.383704500299,328.349608362488,280.598375257184
San Marino,49240.1741310383,58390.3518850455,59412.403945361,57763.5645752414,66388.3438549114,69708.1402481604,77642.412320433,91240.8170142425,83268.1822802176,73233.7431059243,69332.7670580771,67215.8044399815,58040.9394687932,46091.1918214251,43269.9888514992,41603.8026616354,46422.6018153075,44356.7989034173,41796.9240325128,44807.6086186539,39410.2366785199,35067.3448314408,32820.8319206367,37538.1696185847,35971.1679916114,34580.2292167494,27533.3078506134,26746.4978601363,24437.9191447837,19632.0373013533,14016.7669401616,13726.209390826,14044.9769933049,13705.0135607654,13992.800518243,15724.2632180666,13178.8526297444,10732.425004819,8931.11599912403,7916.85671008901,8123.12192958738,7180.17417069291,6345.53136312115,5271.35970656986,4547.25032204404,4171.20672921006
Sao Tome and Principe,1752.77110818947,1968.1883640267,1740.98914224517,1480.67567218858,1397.45574333256,1205.60483302476,1172.32306818526,1192.82846138897,911.056925994502,858.588137807167,824.009523142422,703.664704635024,658.280363524202,566.46978655264,515.919499128126,528.312337959581,546.166957603489,519.670791542843,671.870645985681,1004.84038514695,784.565865234486,1012.86220283981,989.516731360876,762.294415039411,881.885457806008,998.930932873167,841.473528997033,861.649446433805,1028.04655970705,1046.36824732582,759.774613305391,730.159684430855,712.276410220166,773.856838316186,819.093120431754,817.895138899509,674.939979707019,581.030412980272,535.214367554973,582.996467848192,691.918510084524,681.605413398129,674.047040322943,508.158384714502,466.673670644515,476.610314360315
Saudi Arabia,20710.5764936867,24406.4733910856,24646.0212394595,24883.1935931392,23256.0956126438,18753.9812332079,15655.0843404328,19436.8322309698,15947.4068094628,14826.9135470504,13273.7157740366,10756.0133362859,9239.16657521861,8364.43512714033,8366.86864120582,8859.03569453014,7765.16803191018,7229.53571238995,8366.7531515265,8196.58980535085,7592.78773171837,7347.27703887189,7422.40326821713,7868.77244230444,7817.80529382644,7179.89530832011,6022.22171048221,5783.67877328084,5844.8034041703,6198.78918090611,7775.74943783497,9439.04845636889,10799.0279710684,13624.8899294867,17456.9056877999,16598.5045741368,11997.7502190509,9136.44370137452,8943.41956513131,8158.4675124413,6296.27067829059,6445.69148531018,2231.81276458636,1514.26130038366,1178.59098753718,921.334028213675
Senegal,901.071273341967,1043.39902657133,1042.64684166078,1031.70456965328,1076.1688784913,997.598807489477,1015.57791310413,1094.57820041406,948.506793643368,808.283634547969,772.72339116445,732.318092694343,642.686087226251,513.3918301628,482.068038260647,474.577141579686,534.855178402021,535.888521814056,509.921457605695,566.683287505377,559.450838751578,467.891506094181,718.140132064415,821.308151352903,772.724861284641,825.736174439867,691.459387775722,767.780160013345,731.47021275244,617.303727841066,436.120645849628,407.403297248073,445.33274944979,477.702457151753,471.58630712316,584.333680306321,552.692712766959,454.230060009875,418.053324605676,418.650482100883,424.088477679697,323.758388867548,295.741097439717,265.2546845085,226.258295352795,225.714068884368
Serbia,5238.56831674703,6203.16522348021,6354.80489487108,5659.38019459944,6423.29169275412,5411.87509437795,5821.30543562018,6701.77597126969,5458.11938980967,4129.75779382513,3528.13049472068,3331.22865797009,2832.48946483713,2148.90513525815,1634.87596001639,1248.59029652713,1503.20673569218,1979.86310832827,2193.03897659629,2310.26517218405,2207.89072786548,2052.83499516679,1972.39201776638,2796.27293320523,3843.86528263645,4249.37368573062,,,,,,,,,,,,,,,,,,,,
Seychelles,14133.1599180329,14074.042041286,13817.2850444973,11208.7732004007,10856.2709891593,10420.7493994536,9175.23518490252,10555.2122044216,11378.5901738171,11306.5705934304,10356.5088499791,9608.12391509768,9868.65036291639,9963.85890775226,9043.79007655009,9202.86041014586,9387.11856957688,9279.79777512153,8667.76569545264,7768.57867890395,8004.88823169374,7725.64409877282,7650.83023910401,7206.67538809845,6326.76576410981,6305.82443890941,5250.3002676898,4899.63923194256,4302.10313598396,3604.422875273,2922.12279712595,2632.07743480928,2563.61481232328,2610.395241392,2743.10354714793,2685.87358350983,2361.30462540891,1618.78214215071,1246.97148600166,975.21490901119,969.329838983109,897.046331136394,787.605911612998,671.692200388378,494.206459573324,425.325664098914
Sierra Leone,694.757624946481,794.125710340696,796.309342582953,629.0752784123,497.96931670251,446.341762718973,434.53436288759,453.736371845289,400.38093259487,359.533717879924,325.459705664172,297.412633809078,298.213254408764,283.479762153742,258.451687182381,211.994831229052,229.496585427939,234.697887313694,299.488673265479,332.610661932313,307.163445941388,319.932147694624,267.319436391841,234.288747739332,267.611767479466,223.722288947018,312.430557303974,338.659719330401,222.467183114208,270.534804190953,397.109624491166,506.90674745838,423.63692212596,498.227788121672,452.785451525975,431.883966713053,391.588841884365,347.621865883364,275.322801032328,246.938713211494,271.361059500201,259.167265753475,229.599167395384,205.179878613239,189.578993959463,181.18419279545
Singapore,52239.0245780046,55634.604480207,55557.4467979686,54584.8820860224,53023.265369217,46548.9570096669,38751.7366533091,39638.2336241086,38028.5792679293,32027.246703708,28343.2322995574,26098.4321788669,22799.6467633983,22229.0920155297,22192.350934074,24459.2891626881,22572.307823956,22943.8735432218,27418.4126629721,27002.4669227223,25237.0863160514,21768.3884844663,18425.9365339408,16334.7310334346,14668.3199565096,12896.1225005135,10664.7021919801,9206.12586529885,7654.13136972034,6781.49627302261,6850.3360244961,7385.81181006294,6968.76042796847,6297.79435508927,5830.94733879006,5002.5929328277,4091.77625664557,3439.26193586603,2891.84802464856,2649.46725597404,2558.89650417901,2360.24067302877,1928.70475163064,1370.55359433521,1074.52277428598,925.472728417634
Sint Maarten (Dutch part),28241.6788181715,28084.7599377792,28069.7957479843,28059.5735942169,27548.2794910626,27063.9112048066,26327.8235816961,26354.5910756464,24889.6953704058,23322.0466942331,21764.4741994521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,16082.4630506324,18580.7080410504,18171.8242904465,17249.3882288708,18143.4891230258,16553.1227002945,16464.4713606903,17898.630261665,14266.8475436818,10595.3786432951,9092.50506987937,7996.68082057731,6299.57542896409,4600.83371208912,3968.67706651799,3839.59058505068,3861.23964707466,4235.71901880213,4068.18382114836,4015.84150336494,3721.66873408893,2973.74331270752,2577.75609162669,2402.16207342773,2217.75871475176,3178.87736637736,,,,,,,,,,,,,,,,,,,,
Slovenia,20689.8183243622,23973.1446476492,23095.7614169139,22424.1097760173,24910.2569870869,23392.9717825701,24594.511915161,27377.0982427763,23848.0116045564,19737.7738355878,18204.1118275909,17313.8512766345,14936.5848317085,11853.3206836621,10499.4624815013,10229.9403187521,11410.3120896945,11127.5124855404,10437.2965436514,10797.9327474918,10682.6695276788,7513.26363613834,6601.59643627969,6508.14082427807,6578.19264627267,9028.73076438654,,,,,,,,,,,,,,,,,,,,
Solomon Islands,1841.63736804813,1924.00594212547,1885.20314236843,1777.03597771991,1618.62270082325,1367.64419446058,1240.47694894205,1265.51813112123,1194.91961175855,980.156204782118,915.130072002114,793.971643776988,704.057823340044,629.64359035744,790.011196086358,820.168468152228,947.138361400806,917.861486303648,1075.13649884813,1091.42109702451,1015.10239229455,915.60999060338,832.745343743651,789.773698097584,687.074041153121,667.386463644331,552.740501870259,597.463679389432,509.500696877786,519.96424982025,590.765789291321,662.524434629392,483.542386401129,662.129451382921,677.511287782511,622.355321553595,583.853793777814,456.031390508318,391.946567126473,359.357288612242,334.985216342201,391.298124884649,281.900605255165,218.659180823538,208.138562653245,199.835332574081
Somalia,144.545663035739,148.785202538242,136.223611705466,130.150091501821,108.834505008847,111.7953658991,214.998975554964,284.69777477214,278.705692748178,275.126626310693,273.481145829738,240.509860348777,188.670667228072,155.760897635763,171.169798649263,277.851440900576,266.413624887804,278.960013472818,222.097289232407,194.452551697091,176.830285129904,179.379325941954,158.941307929244,92.6680918489012,97.1511968214097,157.249906563618,154.991263766691,151.090687582212,148.667318063936,132.899621710391,133.442616309407,117.190871126492,108.067019154908,116.227530773408,106.827241566214,94.39377102428,89.9437876833511,95.2170214039002,93.5552131279935,204.55838133906,195.059174587943,157.084024130256,137.160331022438,128.322660764872,99.7936915650016,98.9793841379275
South Africa,5772.96453656481,6509.40358545392,6881.66583175904,7501.21575758593,7971.64584286549,7271.14929689598,5803.60038855704,5695.64651225611,6025.26508635852,5540.45836890561,5331.04096072962,4795.55192211377,3731.12867814798,2501.45968295532,2708.14213271718,3083.41818777487,3136.84886490104,3210.18985268612,3612.15018457314,3547.58095215222,3800.29258895489,3487.73731371855,3429.13437118419,3518.33277344193,3323.06637452463,3171.7397628331,2779.78831105568,2729.21389281681,2593.09635177191,2019.19512715237,1808.4364771593,2424.89187570674,2808.97229234083,2584.72124285783,2891.56483451861,2885.85999474181,2054.82496208066,1706.42777734323,1519.75537660212,1402.40180472069,1497.84997620353,1486.50401394114,1215.33275028259,910.883661582055,891.138585855885,829.083000676361
South Sudan,1067.04469719275,1348.43217339381,1195.57286237328,946.468479914303,1696.1613077422,1563.17912433909,1275.60606078889,1689.59875122187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,25865.384548961,29741.9910169103,29313.7679843222,28645.5681910438,31857.6165458456,30719.7806521357,32378.8370626578,35686.5139397565,32720.2129280724,28391.234986123,26388.1879204962,24778.0745236312,21349.3265706133,16864.0379855492,15182.2064763484,14611.167647873,15675.5433883459,15368.0320019006,14719.3000476354,16074.6530279907,15414.416434918,13347.528667823,13251.6247642005,15970.3792553134,14650.606400028,13652.5253163064,10576.5861713935,9610.90216992835,8160.86933883095,6450.65763811525,4654.91377288963,4447.90183275833,4437.81093148434,5115.44452954294,5326.22323956152,6156.09037608388,5722.44207699433,4322.40292252757,3600.09663474322,3255.62256107153,3187.43757190143,2731.92528855535,2234.38027517402,1699.51791001911,1355.20523050077,1205.09808815294
Sri Lanka,3973.74486570485,3881.14563230443,3621.37888217219,3351.03781696081,3213.91005380143,2808.02330306004,2397.69802699112,2335.65686083063,1868.57120623301,1645.20081716201,1430.47173850488,1220.50334998283,1124.48145005743,1026.84873772155,970.887716209063,1018.52939647136,987.759702994492,999.774227031692,967.239294626742,898.846428865759,838.046792603874,766.232201559686,682.474650568266,641.780287026154,602.857429002442,541.783517165171,476.189941671009,482.071832809841,455.772585980232,443.706053979978,424.742906590652,429.648572839996,381.164942216504,357.663599032275,340.246192945346,325.247769506268,274.675539878975,228.880702865518,340.08326128041,306.176494010994,327.84424774872,322.817615700703,264.268998917851,247.519787485956,225.999315685379,225.435967963878
State of Palestine,2715.53868015747,2799.52329989549,2823.68427425588,2624.4431486989,2503.00456694175,2190.60750396925,1835.40960225132,1731.2779547494,1466.37820988294,1340.61930982173,1349.86766167653,1234.41160435871,1152.37184437288,1051.72960983547,1209.58507881321,1338.05615207733,1369.14681881404,1355.79233093092,1309.28804720095,1243.4143276369,1253.80403563877,1136.58667427776,1159.30539172839,1125.00862997978,952.556613910703,921.323244442583,882.905440295204,964.505328767947,946.414245180708,887.456156704099,571.247331116655,631.865389019445,662.849957030668,658.819506737668,638.506980260049,711.48832912439,575.688933341498,508.125289699466,500.929338229773,499.602393339659,438.036258480703,451.85479579557,300.061843606376,250.238306730731,177.845852956007,157.668016781009
Sudan,1977.03616995812,1762.36723984463,1659.39265992603,1640.80525554356,1882.94911728255,1493.69078988852,1368.00913318098,1404.21826478545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,8985.33809331831,9736.65231707993,9645.99334804602,9422.08408548386,8448.45083482348,8430.88230246598,7561.73501928806,6973.13778559904,5861.71063963016,5295.76597995566,4457.42612553934,3690.24451686724,3194.81288646532,2753.83485672686,2108.66274766184,2405.94707114684,2349.39334904665,2884.08879059833,2444.7928434521,2321.84569785034,1893.59904451491,1888.73641909388,1819.36097111852,1937.68285719649,1921.42516786377,1844.46114295984,1888.92422454752,4059.07301685664,3496.92654231699,3238.42227189651,3220.82589607724,3220.76694044057,3314.61906143898,3444.9395827871,3352.80800125747,3002.14369564054,2961.10137806382,2787.90152601987,2433.78842065918,1917.54216020826,1758.31248641974,1538.600014264,1262.83655487813,1142.01870321486,1044.1628085571,959.852005067786
Swaziland,3211.69443321909,3539.93282324206,3686.89619788056,3952.67144421386,4090.8397771019,3793.64819417687,3046.63583432527,2808.74320009569,2962.90329796928,2843.85131455234,2812.5762137304,2522.82423115569,1995.07812313678,1299.71601429761,1418.33764638004,1602.92585485358,1651.02919408971,1724.68065763989,1914.15830528393,1821.9122788619,1973.8394881323,1684.53608432788,1611.37745264086,1624.15792856953,1499.71354084619,1453.99551914159,1300.32680208542,1308.98490809038,1170.64019153941,924.864885458447,763.601501334882,1056.54802002326,1334.81188315334,1294.41290408698,1434.75637457212,1336.24670909776,1022.07396683079,888.854187506737,818.692477679761,759.592441356947,766.079373642311,676.383515174462,563.330478514188,447.203226611396,419.053309267061,347.032374043316
Sweden,50687.469449797,59136.6703444117,60133.7436048318,56989.8987083406,59510.5385311366,52053.1048596011,46182.5224457089,55706.3912209117,53294.1825237593,46221.8246942532,43082.6005835202,42495.4502478093,37024.6541225185,29614.9662242544,26991.2544510323,29282.2863018709,30557.2410358983,30108.9480884463,29853.7944290499,32556.4652009857,29915.2067535135,25724.0485641681,24028.6207043011,32302.096665651,31377.348505093,30161.4082017521,25261.0144355982,24129.9890099999,21444.6678355361,17710.5389999823,13473.431612597,12918.5161891054,12434.6808700996,13548.165513253,15367.823949172,16856.0818672444,14665.4195675336,12447.3066675502,11294.7115669504,10719.8264110747,9974.36687731288,7966.83700354664,7189.37653029904,5942.66939645014,5065.52296920579,4665.80504043021
Switzerland,80831.084333691,85577.0026691707,84352.5972982101,82897.2813672509,87849.5010763041,74223.3623398514,69727.9981708486,72130.9129096402,63149.7998558178,57374.6751733105,55009.4286088032,53577.5347698429,48285.3587854871,41580.3571190972,38693.018253282,37910.7977206038,40619.3649350901,41466.8733738688,40422.3472513281,46690.3427169452,48705.4124023211,41942.7117576866,38269.4557902232,39789.0729938746,38644.1547793663,38572.2355100812,30456.5440020204,31769.8034795975,29547.9972361501,23730.7247405348,16651.2507603572,16523.5850485243,17412.1069782478,17572.4059274681,17213.772689734,18832.0275035203,17657.6096984218,15671.412175781,11171.2071775978,10436.3707390945,9976.32131634152,8722.72900830126,7604.24466340182,5691.78181771682,4676.81392896753,3924.81158092886
Syrian Arab Republic,1534.54399135164,1816.25108786316,1639.79057642659,2004.99392699936,2691.21403756356,2918.11560695601,2631.01447184176,2615.20446465516,2073.12967453661,1767.85892101792,1566.05326936397,1388.97291858528,1205.33661517254,1281.48366191431,1258.40452303127,1202.49830416957,1114.81770939594,1122.01191207052,1068.03237928423,1028.03812608918,945.210592964946,890.329988905751,1147.1320001015,1095.46664025137,971.040982102401,896.569080982974,851.470787487684,1017.92282581231,895.432781177652,884.32880787953,942.165029570327,1873.12644934874,1886.64583600228,1834.70302470456,1817.98203154286,1467.83439749753,1164.76510805435,1002.42053163767,864.3543170854,816.666245468141,702.077316302594,559.378583732751,360.858895115159,348.675879317218,312.5397352661,275.270722605504
Tajikistan,925.90938376481,1113.40804939655,1048.60781839789,962.439124853459,841.219870374367,744.183868067976,671.530987166411,711.495754186203,523.936615247577,407.241679163237,339.764531319351,311.418202409168,238.030789896241,190.592411918761,171.83278244059,139.131132493029,176.350936858565,217.155323633116,153.580005857131,176.136655289662,210.611268345126,239.143930891484,302.079647661581,358.920570550168,503.889774778158,536.858064189563,,,,,,,,,,,,,,,,,,,,
Thailand,5814.77003356402,5969.93717123152,6225.05517640272,5915.22033753345,5539.48733197209,5111.90555625296,4231.14224632469,4384.78349418986,3962.75010733819,3351.11712256295,2874.38449279072,2643.48137558067,2349.38757046085,2093.98092211384,1893.11010051074,2012.14310479001,2040.34642176218,1852.58946664003,2476.16258137472,3051.79521683134,2851.50918974305,2493.54899710905,2209.13357053682,1997.2971436231,1766.02503297366,1560.5343215092,1339.08769027343,1161.22250628844,968.424581593266,841.094384053318,773.223295840913,846.025189838991,825.401889031688,768.271163540254,745.715629105982,706.278823454138,613.689159579094,550.027099145874,463.461675949803,407.421367057503,365.8666796721,345.630066649609,280.838088958157,217.838965497718,202.180167912421,199.91810348758
The former Yugoslav Republic of Macedonia,4836.12748805247,5474.14166506865,5219.52926733841,4709.51654476114,5079.9592076843,4561.17836412139,4566.34392080648,4821.54249406917,4063.74442563843,3351.3048792431,3063.59646185681,2787.80502842342,2431.83864136567,1980.75313417762,1835.01362173305,1875.13092525374,1932.4193897779,1897.81728943958,1986.95124941131,2370.41892552483,2409.48069570578,1819.68775327466,1508.17421462108,1385.5106857317,1466.43896289948,1459.39161103039,,,,,,,,,,,,,,,,,,,,
Timor-Leste,2425.36570712335,3607.09008951407,4995.13117774934,6178.43234132673,5543.09242094948,4042.67840324958,3260.66421488405,4357.62173215057,2846.71605262256,2799.14059256894,1869.48654215222,1148.68837481327,544.535129557762,542.750369061628,547.508663183376,534.455834321901,459.858556374493,661.495415959655,574.211309255423,612.934607025513,526.841748215576,474.568991826777,431.084028564081,386.415924403983,314.890711532729,282.417697988871,,,,,,,,,,,,,,,,,,,,
Togo,559.371523791642,643.10047679945,603.219654128002,577.701772831194,561.712810357491,496.435413225243,508.548731263423,523.338597963322,429.610408237738,387.05259696956,378.295851674062,356.790324990776,316.757324516775,286.325201549838,266.109519981674,265.478260108972,321.452339114087,329.388693037234,357.177800000834,359.829819371827,337.560451549419,261.927743166196,346.160070563956,465.224572382969,454.766462884861,472.41684039988,403.229671252617,422.997439159427,359.715970541037,312.161444478371,227.513743889507,222.125208407367,243.919386259835,281.542858102674,337.639706401245,415.532586227464,384.622408016521,330.384619753668,272.803449001336,231.472040254596,248.363462555402,230.29345805698,176.060849137117,154.567651579083,136.495686453704,125.134966562237
Tonga,3784.48458888022,4121.67698676131,4177.78401781052,4444.60405016024,4293.89946737891,3596.77882004206,3154.00451518428,3326.25073900253,2985.07728334573,2873.45307993636,2593.24418762462,2374.47166639945,2081.93228206342,1832.79779528769,1695.21991827112,1933.43084479057,2005.59585579655,1953.18867834319,2205.51750015547,2291.01253887635,2119.57793749079,2032.29984585761,1991.0089043839,2019.42181036403,2048.53115519677,1703.35338461465,1596.92532605879,1533.08997226469,1115.22914669338,929.912283960863,778.826510385269,912.490726408061,914.726070271445,910.395929805308,876.105704312379,848.198003743063,632.848429708302,595.636110408454,495.373190434229,441.119668328026,481.296030972998,525.288693073521,395.412498309529,269.34924600558,226.456533063555,202.645467554858
Trinidad and Tobago,19062.8993041606,20130.94179268,19613.9843582823,19152.1735771589,19053.940024304,16684.0222190029,14508.8065835441,21188.0062710833,16530.0933681979,14096.0231765272,12323.2197036,10290.5385393349,8804.5186659639,7049.62886437968,6935.66133530515,6431.00850813758,5383.5143356595,4786.91208655576,4551.37930198061,4577.07986664687,4246.37198185077,3956.78543656646,3677.90264685682,4395.6290509668,4315.776978078,4147.62534536265,3562.1042937723,3732.21669123795,4014.06055319109,4049.18060631107,6299.16978085627,6712.01576764237,6818.24369527941,7264.2727354374,6341.66907280198,5745.68079838313,4304.62430465957,3379.63151959084,3018.7341862645,2438.08078109278,2414.88437017616,2048.18536958875,1331.86617174795,1118.61792334453,937.681776729304,868.92544956744
Tunisia,3660.93419728013,4277.02592903245,4202.98717493148,4139.55647319076,4257.99028804215,4140.45781319822,4129.90622194759,4309.63080076015,3778.13071916677,3371.43513892236,3194.48159736685,3112.96644106291,2762.1176089509,2346.03066151443,2254.92196318445,2213.94585407428,2388.99657896602,2295.19846649566,2210.81898395563,2323.28277207806,2171.97019976736,1916.33960467849,1825.69081734499,1977.63833449614,1696.80329974932,1642.15296094371,1377.57708727155,1408.21927131633,1384.00287506396,1318.38148662575,1261.10449552524,1237.25228968281,1283.05390950848,1326.10136518958,1413.84488125273,1507.335385515,1271.94693138636,1082.2316638541,948.472236714462,856.062764867948,840.836122230717,704.395895404421,554.668880713886,464.606266390808,357.677096853403,312.258412209175
Turkey,9125.7909355656,10298.9518244649,10800.5381415836,10539.3648025051,10538.7210609609,10111.1905131295,8624.1734328829,10382.1450438394,9309.28866198171,7727.5244168331,7117.32271991892,5855.38565169066,4586.85640677268,3570.48368361112,3053.89480128162,4215.03768796868,4009.29743966316,4389.31628251171,4226.29306451746,4103.0602682861,3889.23026646004,3048.63660763619,4276.88525889292,3831.90043220272,3697.66087427886,3751.222544778,2714.08331284126,2342.93223369908,2289.98016856518,2028.33383565935,1837.78986009807,1675.20368631534,1761.36239272596,1886.2636481931,2125.10707013691,2106.25205173683,2873.73980891763,2153.51186628036,1995.09898164611,1789.57083890317,1600.96377906728,1311.39299478629,973.718850192915,794.369537086283,647.52587371314,702.981691318143
Turkmenistan,6996.74198269817,8193.72029690444,7480.32167773692,6797.72116602833,5724.53710231112,4479.01235418457,4059.96151102083,4398.23827189822,3806.69508538223,3378.15323845656,2986.9830323453,2587.80872301681,2423.81875246392,1891.229995146,1483.74380159731,1095.72285812711,866.835904246339,651.108419014811,618.328839014662,557.571379091153,522.955168169308,565.091449065514,686.421704735752,679.26573972219,803.701978308547,838.57729225713,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,25121.7924226099,23614.6741849437,22245.0033229617,22069.7739130435,22970.6424811675,22159.4493595328,23247.7848051046,29262.3599606526,27009.2095816747,26115.7467983503,21876.9662759924,19404.5476923077,17501.8640013668,16867.8892364305,17771.9608639651,16923.2535494808,16488.8381842606,15493.8728526353,14238.3470079264,13403.6738272687,12423.5973001174,11779.7457696787,11086.3917204379,10285.3040863531,9757.0837361737,9169.75982683983,8546.83228968146,7885.75,7235.65228873239,6659.43948141396,6144.37328983372,5697.24579531714,5304.1661861377,4951.09799878714,4614.28822406111,4275.79840531561,3932.90732580556,3592.45387558453,3268.20505373221,2971.59779860181,2709.17827681027,2480.68421052632,2278.92335290281,2094.02059419311,1915.1027826087,1735.63600852273
Tuvalu,3362.37039786193,3795.98913086928,3880.18970558915,4044.18946444615,3993.6518380158,3238.49611054575,2763.18442002527,3094.68433353974,2768.43466073716,2353.32577850817,2258.8342591206,2241.40165450239,1911.77517259534,1536.11965866114,1355.59175723129,1301.92752925261,1470.26360575594,1390.76088520334,1440.9073714505,1348.57494403134,1274.79179240416,1243.82358785094,1047.07738416562,1176.43406727555,1120.27731974183,1059.41807601916,917.125927187339,846.612547905887,602.001474875037,499.988139289922,406.524156936315,508.528145523774,474.912814221121,456.967223708311,578.654887876543,533.670488210881,502.395141202516,488.811920289116,453.717741802235,489.891899022372,500.682024980344,527.19326163421,501.946539651981,405.984197277425,372.390087971478,354.327622524413
Uganda,647.715663304539,749.557870323121,714.659296962846,700.816335269854,638.00845421381,597.392448959132,594.106353689761,586.665397076871,501.88264479633,421.818519143541,397.767469427983,345.643904546063,298.725596080832,292.252056793069,287.120454725353,285.232974331018,308.853357523311,335.359667946381,359.729710532613,344.15921113804,350.071984629864,308.610071192625,202.524884415001,202.348662008882,194.682806434756,248.294587647992,363.170814982629,425.745998034828,385.649046488521,356.897793355396,324.091764551616,325.454592551494,339.981245149829,317.009494922414,285.285934817809,258.82793801674,253.237375488464,275.487662487424,276.257140639429,264.275624171104,257.757203248825,230.303993563129,195.314853138439,171.362790373725,162.062062545295,150.733360190211
Ukraine,2021.58458995871,2966.58799137238,4217.82179784409,4028.94862506175,3723.44854683043,3093.47001026016,2652.1986151109,4086.82607216739,3215.923178127,2405.98307555372,1907.00434290345,1426.31005854154,1095.09839726152,917.844430292271,813.671914420928,664.155075153378,664.78919795371,873.512397871236,1036.75814463284,913.972119216958,991.476267161611,1101.5148285411,1395.03381563934,1585.51965314937,1719.8200538295,1822.70836785401,,,,,,,,,,,,,,,,,,,,
